muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
127,2.54,-1781155,217.91376337589622,nan,-,-,-,-
128,2.56,-1782617,871.1648601009008,nan,-,-,-,-
129,2.58,-1783316,1415.8288786001401,nan,-,-,-,-
130,2.6,-1780446,1550.4639691509728,nan,-,-,-,-
131,2.62,-1781705,1788.5828999340447,nan,-,-,-,-
132,2.64,-1781967,1694.1087182496954,nan,-,-,-,-
133,2.66,-1781975,1343.3579137744223,nan,-,-,-,-
134,2.68,-1780775,754.0248951027916,nan,-,-,-,-
135,2.7,-1786082,638.8561617382256,nan,-,-,-,-
136,2.72,-1788635,392.9365997201312,nan,-,-,-,-
137,2.74,-1787184,-22.262869534994934,nan,-,-,-,-
138,2.76,-1789802,12.610769077572513,nan,-,-,-,-
139,2.78,-1785189,-416.8140845522658,nan,-,-,-,-
140,2.8,-1788341,-234.1723711283919,nan,-,-,-,-
141,2.82,-1787821,-375.493816308849,nan,-,-,-,-
142,2.84,-1791300,-278.823608994363,nan,-,-,-,-
143,2.86,-1793433,-334.7648540550226,nan,-,-,-,-
144,2.88,-1789782,-831.8531474133448,nan,-,-,-,-
145,2.9,-1791760,-835.0245181257353,nan,-,-,-,-
146,2.92,-1788261,-1156.8100854737127,nan,-,-,-,-
147,2.94,-1788047,-1124.4058267835194,nan,-,-,-,-
148,2.96,-1779923,-1614.5770283431193,nan,-,-,-,-
149,2.98,-1778635,-1515.9251261480022,nan,-,-,-,-
150,3.0,-1779581,-1180.4263568036004,65,65.0,-,-,-
152,3.04,-1779799,-816.028722703757,65,-,-,-,-
153,3.06,-1778326,-466.82596354908856,65,-,-,-,-
154,3.08,-1778435,124.51216106459333,65,-,-,-,-
155,3.1,-1781639,1027.5345723790165,65,-,-,-,-
156,3.12,-1782987,1762.2793662817692,65,-,-,-,-
157,3.14,-1785394,2428.835218848458,65,-,-,-,-
158,3.16,-1785668,2674.3681944301525,65,-,-,-,-
159,3.18,-1785887,2597.100480587219,65,-,-,-,-
160,3.2,-1786820,2263.290838941852,65,-,-,-,-
161,3.22,-1786485,1594.8583851702406,65,-,-,-,-
162,3.24,-1788784,1007.4410499438618,65,-,-,-,-
163,3.26,-1788431,218.53278531786964,65,-,-,-,-
164,3.28,-1790370,-293.665958992789,65,-,-,-,-
165,3.3,-1790239,-800.8848553880953,65,-,-,-,-
166,3.32,-1792100,-970.7285648775264,65,-,-,-,-
167,3.34,-1794382,-944.1402969237988,65,-,-,-,-
168,3.36,-1789715,-1333.3885501949317,65,-,-,-,-
169,3.38,-1790853,-1214.5553600931362,65,-,-,-,-
170,3.4,-1784564,-1638.7207175098774,65,-,-,-,-
171,3.42,-1776691,-2155.5659262441513,65,-,-,-,-
172,3.44,-1779292,-1805.729844055336,65,-,-,-,-
173,3.46,-1783103,-1262.5525792728063,65,-,-,-,-
174,3.48,-1782162,-954.2002618817332,65,-,-,-,-
175,3.5,-1782242,-428.0004662634235,65,-,-,-,-
176,3.52,-1782309,209.65817792109874,65,-,-,-,-
177,3.54,-1779761,684.7971466686788,65,-,-,-,-
178,3.56,-1783323,1552.5455250435027,65,-,-,-,-
179,3.58,-1784008,1997.4133038325301,65,-,-,-,-
180,3.6,-1783976,2092.812149839815,65,-,-,-,-
181,3.62,-1786379,2063.5206189093856,65,-,-,-,-
182,3.64,-1785283,1522.1293168644438,65,-,-,-,-
183,3.66,-1788288,1175.9463570433127,65,-,-,-,-
184,3.68,-1786426,465.080313735903,65,-,-,-,-
185,3.7,-1788334,131.5876198966148,65,-,-,-,-
186,3.72,-1784664,-516.2291326235796,65,-,-,-,-
187,3.74,-1791813,-239.95232024320012,65,-,-,-,-
188,3.76,-1790347,-555.7511896236556,65,-,-,-,-
189,3.78,-1792468,-548.278420323023,65,-,-,-,-
190,3.8,-1790753,-790.0111705109862,65,-,-,-,-
191,3.82,-1793391,-662.7956909785808,65,-,-,-,-
192,3.84,-1791828,-834.6683787351179,65,-,-,-,-
193,3.86,-1792079,-860.3597266375295,65,-,-,-,-
194,3.88,-1790467,-1027.887725851201,65,-,-,-,-
195,3.9,-1794681,-749.1523377742224,65,-,-,-,-
196,3.92,-1794188,-820.883068006264,65,-,-,-,-
197,3.94,-1786566,-1396.4525952176145,65,-,-,-,-
198,3.96,-1784460,-1464.3859444022519,65,-,-,-,-
199,3.98,-1781570,-1479.3092284282448,65,-,-,-,-
200,4.0,-1781985,-1129.0852605144191,65,-,-,-,-
201,4.02,-1786871,-347.2179112020576,65,-,-,-,-
202,4.04,-1785225,-9.286838118256128,65,-,-,-,-
203,4.06,-1787803,675.5895081778141,65,-,-,-,-
204,4.08,-1787335,1111.9362095044294,65,-,-,-,-
205,4.1,-1787003,1489.020996387097,65,-,-,-,-
206,4.12,-1786859,1745.304623834058,65,-,-,-,-
207,4.14,-1787228,1836.7538821393075,65,-,-,-,-
208,4.16,-1785119,1500.5193267727086,65,-,-,-,-
209,4.18,-1787403,1292.4516047035527,65,-,-,-,-
210,4.2,-1790970,1065.8560164074615,65,-,-,-,-
211,4.22,-1790297,517.7769565463732,65,-,-,-,-
212,4.24,-1790788,164.3675738632046,65,-,-,-,-
213,4.26,-1790488,-100.98404441753928,65,-,-,-,-
214,4.28,-1792829,-42.132478504499886,65,-,-,-,-
215,4.3,-1792134,-159.28575815355407,65,-,-,-,-
216,4.32,-1795003,-16.606575183890982,65,-,-,-,-
217,4.34,-1796064,-69.33385405542685,65,-,-,-,-
218,4.36,-1796945,-199.61937471182864,65,-,-,-,-
219,4.38,-1798495,-316.7395875386701,65,-,-,-,-
220,4.4,-1795185,-800.931276036835,65,-,-,-,-
221,4.42,-1799695,-649.0902049818874,65,-,-,-,-
222,4.44,-1795352,-1124.7415468306262,65,-,-,-,-
223,4.46,-1800594,-820.6275055962881,65,-,-,-,-
224,4.48,-1800204,-909.597580208242,65,-,-,-,-
225,4.5,-1794180,-1384.7516852843255,65,-,-,-,-
226,4.52,-1786450,-1911.625324370918,65,-,-,-,-
227,4.54,-1785704,-1788.561312691285,65,-,-,-,-
228,4.56,-1788568,-1262.345904273071,65,-,-,-,-
229,4.58,-1786678,-980.5305933708705,65,-,-,-,-
230,4.6,-1787673,-374.42273978023604,65,-,-,-,-
231,4.62,-1783790,-58.363987350497155,65,-,-,-,-
232,4.64,-1788123,932.2404383958185,65,-,-,-,-
233,4.66,-1787730,1540.960107758006,65,-,-,-,-
234,4.68,-1789257,2184.670402640599,65,-,-,-,-
235,4.7,-1790176,2568.645092744304,65,-,-,-,-
236,4.72,-1787641,2403.825493438,65,-,-,-,-
237,4.74,-1791463,2433.193870885152,65,-,-,-,-
238,4.76,-1792121,1991.9317761021516,65,-,-,-,-
239,4.78,-1790621,1267.5428752375083,65,-,-,-,-
240,4.8,-1797032,1138.3005373167953,65,-,-,-,-
241,4.82,-1792050,196.75327777622215,65,-,-,-,-
242,4.84,-1795989,34.86464222781615,65,-,-,-,-
243,4.86,-1796961,-251.21740251754272,65,-,-,-,-
244,4.88,-1799687,-320.9902821981923,65,-,-,-,-
245,4.9,-1795188,-886.2874803555823,65,-,-,-,-
246,4.92,-1797746,-873.9396465045975,65,-,-,-,-
247,4.94,-1800750,-805.3542663491198,65,-,-,-,-
248,4.96,-1801347,-905.5405466444186,65,-,-,-,-
249,4.98,-1801792,-994.1785101420387,65,-,-,-,-
250,5.0,-1795966,-1521.5930376638407,65,-,-,-,-
251,5.02,-1784911,-2374.272192403165,65,-,-,-,-
252,5.04,-1788769,-1976.0849929512378,65,-,-,-,-
253,5.06,-1785898,-1966.149341108583,65,-,-,-,-
254,5.08,-1790539,-1245.932051117687,65,-,-,-,-
255,5.1,-1789375,-836.3492201924878,65,-,-,-,-
256,5.12,-1789106,-239.50151138619094,65,-,-,-,-
257,5.14,-1791961,672.9840783875966,65,-,-,-,-
258,5.16,-1793980,1510.9275099408037,65,-,-,-,-
259,5.18,-1790990,1833.0713718305522,65,-,-,-,-
260,5.2,-1792966,2275.7521112253094,65,-,-,-,-
261,5.22,-1790718,2052.796110230025,65,-,-,-,-
262,5.24,-1794524,1957.7896109574076,65,-,-,-,-
263,5.26,-1789419,957.8776691172466,65,-,-,-,-
264,5.28,-1792896,562.8364577426644,65,-,-,-,-
265,5.3,-1791369,-111.10235440249375,65,-,-,-,-
266,5.32,-1796349,-96.34913912525235,65,-,-,-,-
267,5.34,-1796101,-282.8869689549738,65,-,-,-,-
268,5.36,-1798120,-146.99373931750597,65,-,-,-,-
269,5.38,-1798090,-100.79744027032302,65,-,-,-,-
270,5.4,-1798973,-2.574910029520197,65,-,-,-,-
271,5.42,-1799089,-44.08383770844193,65,-,-,-,-
272,5.44,-1797215,-341.64954641915983,65,-,-,-,-
273,5.46,-1800522,-329.1624360872265,65,-,-,-,-
274,5.48,-1804588,-307.0963351059004,65,-,-,-,-
275,5.5,-1802233,-770.8163349581966,65,-,-,-,-
276,5.52,-1804730,-801.3413634112062,65,-,-,-,-
277,5.54,-1795337,-1636.7295992929103,65,-,-,-,-
278,5.56,-1790604,-1985.077713824363,65,-,-,-,-
279,5.58,-1786326,-2162.817669487298,65,-,-,-,-
280,5.6,-1789898,-1616.4742647723251,65,-,-,-,-
281,5.62,-1791298,-1126.8755506536481,65,-,-,-,-
282,5.64,-1792844,-519.0745951891254,65,-,-,-,-
283,5.66,-1794685,215.6866746940645,65,-,-,-,-
284,5.68,-1793414,786.7497963582055,65,-,-,-,-
285,5.7,-1791904,1337.1065347531398,65,-,-,-,-
286,5.72,-1791921,1878.5044248365493,65,-,-,-,-
287,5.74,-1794713,2368.218034454852,65,-,-,-,-
288,5.76,-1789460,1896.572803714772,65,-,-,-,-
289,5.78,-1793852,1844.9469860342952,65,-,-,-,-
290,5.8,-1793818,1261.494623731021,65,-,-,-,-
291,5.82,-1797059,906.3709589718369,65,-,-,-,-
292,5.84,-1799099,576.270174081069,65,-,-,-,-
293,5.86,-1798449,212.9117707117266,65,-,-,-,-
294,5.88,-1800288,181.38996214491453,65,-,-,-,-
295,5.9,-1796489,-221.58046232509992,65,-,-,-,-
296,5.92,-1800182,-71.41147358740818,65,-,-,-,-
297,5.94,-1797949,-440.1775160232014,65,-,-,-,-
298,5.96,-1802748,-332.68919083911624,65,-,-,-,-
299,5.98,-1802141,-660.1145702402687,65,-,-,-,-
300,6.0,-1804385,-731.8582564809949,70,67.5,-,-,-
301,6.02,-1803747,-936.9133077850593,70,-,-,-,-
302,6.04,-1794880,-1657.0744083418385,70,-,-,-,-
303,6.06,-1791499,-1838.5184837302668,70,-,-,-,-
304,6.08,-1794067,-1470.9242654007694,70,-,-,-,-
305,6.1,-1793997,-1244.8237895750626,70,-,-,-,-
306,6.12,-1795924,-816.0983097616595,70,-,-,-,-
307,6.14,-1789891,-925.467539985766,70,-,-,-,-
308,6.16,-1793692,-186.09276023204393,70,-,-,-,-
309,6.18,-1791779,201.18759523394147,70,-,-,-,-
310,6.2,-1795361,1029.7005393078607,70,-,-,-,-
311,6.22,-1793997,1396.1110245055115,70,-,-,-,-
312,6.24,-1794990,1753.7095522970912,70,-,-,-,-
313,6.26,-1795260,1806.3052650045408,70,-,-,-,-
314,6.28,-1794579,1550.6023073744823,70,-,-,-,-
315,6.3,-1798629,1495.9559518304454,70,-,-,-,-
316,6.32,-1794235,728.9153874196252,70,-,-,-,-
317,6.34,-1798617,644.3170339382932,70,-,-,-,-
318,6.36,-1798264,247.0447516596223,70,-,-,-,-
319,6.38,-1801665,198.7847633778283,70,-,-,-,-
320,6.4,-1804014,126.62639674542334,70,-,-,-,-
321,6.42,-1802176,-224.90108517086946,70,-,-,-,-
322,6.44,-1804004,-273.952793550156,70,-,-,-,-
323,6.46,-1800773,-706.9994469821277,70,-,-,-,-
324,6.48,-1803298,-705.7598554519724,70,-,-,-,-
325,6.5,-1803669,-871.8470853659496,70,-,-,-,-
326,6.52,-1806484,-837.5654586326277,70,-,-,-,-
327,6.54,-1808550,-824.241055884248,70,-,-,-,-
328,6.56,-1804671,-1201.1537191066957,70,-,-,-,-
329,6.58,-1800122,-1535.7029240120673,70,-,-,-,-
330,6.6,-1793122,-1946.4795619018332,70,-,-,-,-
331,6.62,-1794090,-1640.5927289215142,70,-,-,-,-
332,6.64,-1794722,-1277.0019397407395,70,-,-,-,-
333,6.66,-1798759,-590.7648936656847,70,-,-,-,-
334,6.68,-1797076,-283.73856623895017,70,-,-,-,-
335,6.7,-1797911,281.3488764671572,70,-,-,-,-
336,6.72,-1797456,796.4905955080666,70,-,-,-,-
337,6.74,-1796778,1281.4359325862358,70,-,-,-,-
338,6.76,-1798467,1828.0917813362194,70,-,-,-,-
339,6.78,-1797318,1927.6763540966292,70,-,-,-,-
340,6.8,-1799989,2030.2641064149939,70,-,-,-,-
341,6.82,-1797873,1509.235178110452,70,-,-,-,-
342,6.84,-1798740,1074.3201539176896,70,-,-,-,-
343,6.86,-1797266,462.97475843127245,70,-,-,-,-
344,6.88,-1800961,355.26643505117,70,-,-,-,-
345,6.9,-1804689,387.2961484783564,70,-,-,-,-
346,6.92,-1803940,180.7135655703005,70,-,-,-,-
347,6.94,-1806274,256.1174910526224,70,-,-,-,-
348,6.96,-1805246,65.35815748640516,70,-,-,-,-
349,6.98,-1807229,58.14646134159511,70,-,-,-,-
350,7.0,-1802482,-521.6656457357808,70,-,-,-,-
351,7.02,-1806591,-468.46109911915573,70,-,-,-,-
352,7.04,-1803688,-967.0609013189858,70,-,-,-,-
353,7.06,-1808536,-842.618352730985,70,-,-,-,-
354,7.08,-1801327,-1552.8418698687256,70,-,-,-,-
355,7.1,-1794187,-2103.728127688448,70,-,-,-,-
356,7.12,-1793462,-1966.317973017778,70,-,-,-,-
357,7.14,-1792468,-1659.015633057591,70,-,-,-,-
358,7.16,-1794388,-982.419519768755,70,-,-,-,-
359,7.18,-1794344,-366.958697589248,70,-,-,-,-
360,7.2,-1794685,312.9420415213058,70,-,-,-,-
361,7.22,-1794020,902.1979724602353,70,-,-,-,-
362,7.24,-1795092,1558.0104957492217,70,-,-,-,-
363,7.26,-1797495,2179.4564579522025,70,-,-,-,-
364,7.28,-1799830,2576.2253874884145,70,-,-,-,-
365,7.3,-1798473,2406.376664280671,70,-,-,-,-
366,7.32,-1799735,2146.772015230749,70,-,-,-,-
367,7.34,-1796785,1343.3183456474221,70,-,-,-,-
368,7.36,-1801015,986.4413489693034,70,-,-,-,-
369,7.38,-1797906,87.85304940739252,70,-,-,-,-
370,7.4,-1802852,-86.80340692529262,70,-,-,-,-
371,7.42,-1804663,-357.37078312541325,70,-,-,-,-
372,7.44,-1803133,-742.3404341402215,70,-,-,-,-
373,7.46,-1806840,-607.5061346554721,70,-,-,-,-
374,7.48,-1804369,-867.190226369368,70,-,-,-,-
375,7.5,-1808189,-618.3521398557855,70,-,-,-,-
376,7.52,-1801430,-1195.5448573370595,70,-,-,-,-
377,7.54,-1798334,-1518.1486601222914,70,-,-,-,-
378,7.56,-1789450,-2269.972105519464,70,-,-,-,-
379,7.58,-1792703,-2008.986273368736,70,-,-,-,-
380,7.6,-1790543,-2003.6084975164567,70,-,-,-,-
381,7.62,-1792328,-1483.8065066897625,70,-,-,-,-
382,7.64,-1788684,-1150.0550182725538,70,-,-,-,-
383,7.66,-1792759,-39.59678523621915,70,-,-,-,-
384,7.68,-1793479,894.1442402829223,70,-,-,-,-
385,7.7,-1794259,1765.7610892972832,70,-,-,-,-
386,7.72,-1795154,2426.116260743323,70,-,-,-,-
387,7.74,-1793803,2575.3694588985627,70,-,-,-,-
388,7.76,-1791633,2282.260281802282,70,-,-,-,-
389,7.78,-1792224,1876.6976255494403,70,-,-,-,-
390,7.8,-1796709,1571.9728190508122,70,-,-,-,-
391,7.82,-1792245,538.4593014292711,70,-,-,-,-
392,7.84,-1797889,369.44032864561996,70,-,-,-,-
393,7.86,-1800718,146.24195890708415,70,-,-,-,-
394,7.88,-1799430,-223.20400938003695,70,-,-,-,-
395,7.9,-1802881,-102.77209487510117,70,-,-,-,-
396,7.92,-1797332,-615.3857786791928,70,-,-,-,-
397,7.94,-1800393,-485.4546875205533,70,-,-,-,-
398,7.96,-1798213,-819.2402062035953,70,-,-,-,-
399,7.98,-1803211,-669.1703174821587,70,-,-,-,-
400,8.0,-1805524,-752.6219861068912,70,-,-,-,-
401,8.02,-1804031,-1095.2605424645112,70,-,-,-,-
402,8.04,-1807978,-934.5309263717027,70,-,-,-,-
403,8.06,-1805682,-1148.268002168345,70,-,-,-,-
404,8.08,-1808614,-884.0860863579815,70,-,-,-,-
405,8.1,-1801996,-1324.398080125654,70,-,-,-,-
406,8.12,-1793436,-1921.1617792373763,70,-,-,-,-
407,8.14,-1787958,-2275.437893329048,70,-,-,-,-
408,8.16,-1791208,-1900.1934188201703,70,-,-,-,-
409,8.18,-1792828,-1513.9639446210604,70,-,-,-,-
410,8.2,-1794424,-927.2127511745357,70,-,-,-,-
411,8.22,-1796091,-115.08814765787588,70,-,-,-,-
412,8.24,-1793655,547.9899313645055,70,-,-,-,-
413,8.26,-1797442,1721.9039852175192,70,-,-,-,-
414,8.28,-1791122,1985.2399440505892,70,-,-,-,-
415,8.3,-1793989,2650.8164199194043,70,-,-,-,-
416,8.32,-1794332,2718.576529361472,70,-,-,-,-
417,8.34,-1795592,2454.424869361558,70,-,-,-,-
418,8.36,-1797633,1971.8092621115343,70,-,-,-,-
419,8.38,-1795221,1065.8504891281705,70,-,-,-,-
420,8.4,-1795679,482.6937768259361,70,-,-,-,-
421,8.42,-1798740,298.87723073262805,70,-,-,-,-
422,8.44,-1801623,288.39791027105093,70,-,-,-,-
423,8.46,-1799913,34.7827302243154,70,-,-,-,-
424,8.48,-1800853,4.463162686480246,70,-,-,-,-
425,8.5,-1801671,-77.06094834946953,70,-,-,-,-
426,8.52,-1800708,-352.8305316746362,70,-,-,-,-
427,8.54,-1797924,-798.6800492067132,70,-,-,-,-
428,8.56,-1801698,-730.0100284586274,70,-,-,-,-
429,8.58,-1800254,-1013.4580043819576,70,-,-,-,-
430,8.6,-1800043,-1126.3900350911877,70,-,-,-,-
431,8.62,-1803901,-834.8408509503915,70,-,-,-,-
432,8.64,-1806750,-535.3697780222606,70,-,-,-,-
433,8.66,-1799258,-964.484351914414,70,-,-,-,-
434,8.68,-1795936,-1037.5788191725087,70,-,-,-,-
435,8.7,-1792929,-1077.8943753665553,70,-,-,-,-
436,8.72,-1796365,-639.9800772185931,70,-,-,-,-
437,8.74,-1794767,-602.9790322706167,70,-,-,-,-
438,8.76,-1792053,-634.7542687818905,70,-,-,-,-
439,8.78,-1797794,42.11369811607801,70,-,-,-,-
440,8.8,-1797646,348.45033585117034,70,-,-,-,-
441,8.82,-1794726,508.0267425581734,70,-,-,-,-
442,8.84,-1797200,1087.6181441561903,70,-,-,-,-
443,8.86,-1795654,1269.0059053915134,70,-,-,-,-
444,8.88,-1797178,1501.245414870914,70,-,-,-,-
445,8.9,-1799019,1529.0112134178003,70,-,-,-,-
446,8.92,-1798964,1212.706085688319,70,-,-,-,-
447,8.94,-1798992,792.0070855670926,70,-,-,-,-
448,8.96,-1801100,520.0774902795879,70,-,-,-,-
449,8.98,-1801087,146.1551235475149,70,-,-,-,-
450,9.0,-1799622,-246.01605314065114,67,67.33333333333333,-,-,-
451,9.02,-1803916,-113.18456447192511,67,-,-,-,-
452,9.04,-1806720,-51.64855588651426,67,-,-,-,-
453,9.06,-1808672,-55.584849951370416,67,-,-,-,-
454,9.08,-1804261,-563.2053092432966,67,-,-,-,-
455,9.1,-1805579,-642.0557274961784,67,-,-,-,-
456,9.12,-1797462,-1429.5992652884988,67,-,-,-,-
457,9.14,-1792847,-1897.6598076766077,67,-,-,-,-
458,9.16,-1790781,-2070.747212778655,67,-,-,-,-
459,9.18,-1788939,-2078.525730909485,67,-,-,-,-
460,9.2,-1794234,-1349.5611713624148,67,-,-,-,-
461,9.22,-1795364,-731.7585928091198,67,-,-,-,-
