muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
165,6.6,-807588,19018.65396741935,67,-,-,-,-,-
166,6.64,-834641,25562.292015235493,67,-,-,-,-,-
167,6.68,-849695,29573.965154765843,67,-,-,-,-,-
168,6.72,-852761,25884.43060018398,67,-,-,-,-,-
169,6.76,-843512,12279.89741047364,67,-,-,-,-,-
170,6.8,-788234,-7906.7467297244075,67,-,-,-,-,-
171,6.84,-603183,-29394.025508193503,67,-,-,-,-,-
172,6.88,-797305,-31405.314632481328,67,-,-,-,-,-
173,6.92,-876326,-30716.92535461345,67,-,-,-,-,-
174,6.96,-871467,-28125.430378943995,67,-,-,-,-,-
175,7.0,-708699,-26303.79572672723,67,-,-,-,-,-
176,7.04,-565807,-20471.12633456741,67,-,-,-,-,-
177,7.08,-745244,-3173.151526216683,67,-,-,-,-,-
178,7.12,-802559,9570.264044624004,67,-,-,-,-,-
179,7.16,-816660,18682.65973422851,67,-,-,-,-,-
180,7.2,-833488,21780.725097136055,67,-,-,-,-,-
181,7.24,-841183,14755.050878713912,67,-,-,-,-,-
182,7.28,-845458,2213.5663410643538,67,-,-,-,-,-
183,7.32,-849127,-2789.2424731729384,67,-,-,-,-,-
184,7.36,-853855,6222.753246601608,67,-,-,-,-,-
185,7.4,-838266,16754.695564924186,67,-,-,-,-,-
186,7.44,-836326,12757.739715650281,67,-,-,-,-,-
187,7.48,-830446,-6043.871330021524,67,-,-,-,-,-
188,7.52,-796437,-22511.655026083747,67,-,-,-,-,-
189,7.56,-723415,-23961.380415127365,67,-,-,-,-,-
190,7.6,-658494,-13953.039854477844,67,-,-,-,-,-
191,7.64,-616968,-4338.08866838798,67,-,-,-,-,-
192,7.68,-647351,1575.3695186543337,67,-,-,-,-,-
193,7.72,-704888,5386.620234501817,67,-,-,-,-,-
194,7.76,-640710,5748.811353494941,67,-,-,-,-,-
195,7.8,-483782,4066.199427473781,67,-,-,-,-,-
196,7.84,-654681,13043.494983574143,67,-,-,-,-,-
197,7.88,-910755,24591.119062763028,67,-,-,-,-,-
198,7.92,-963123,28821.86664575705,67,-,-,-,-,-
199,7.96,-813953,23296.421950216296,67,-,-,-,-,-
200,8.0,-562687,8213.80253254043,67,-,-,-,-,-
201,8.04,-575357,-3741.270751682663,67,-,-,-,-,-
202,8.08,-612270,-13686.421213817666,67,-,-,-,-,-
203,8.12,-607886,-17428.36254835762,67,-,-,-,-,-
204,8.16,-612383,-16006.865932795938,67,-,-,-,-,-
205,8.2,-648725,-18457.639925962856,67,-,-,-,-,-
206,8.24,-683928,-27319.175002925134,67,-,-,-,-,-
207,8.28,-566325,-32429.395625058394,67,-,-,-,-,-
208,8.32,-540372,-12014.966200133887,67,-,-,-,-,-
209,8.36,-587997,22988.779976852285,67,-,-,-,-,-
210,8.4,-640734,42798.58108281904,67,-,-,-,-,-
211,8.44,-668990,33000.7394415269,67,-,-,-,-,-
212,8.48,-685102,8248.664973783387,67,-,-,-,-,-
213,8.52,-703561,-8688.78701245966,67,-,-,-,-,-
214,8.56,-701809,-11101.647964953045,67,-,-,-,-,-
215,8.6,-692635,-5383.2030364818675,67,-,-,-,-,-
216,8.64,-685094,768.5453649927913,67,-,-,-,-,-
217,8.68,-679805,2909.0424902589803,67,-,-,-,-,-
218,8.72,-680192,-1249.744215022969,67,-,-,-,-,-
219,8.76,-683918,-9998.500326982248,67,-,-,-,-,-
220,8.8,-693388,-16450.032309316557,67,-,-,-,-,-
221,8.84,-703992,-15291.730168402666,67,-,-,-,-,-
222,8.88,-723563,-7709.4246415416,67,-,-,-,-,-
223,8.92,-758080,1071.413720326309,67,-,-,-,-,-
224,8.96,-776606,6525.48841181384,67,-,-,-,-,-
226,9.04,-818235,9056.604940196503,nan,-,-,-,-,-
227,9.08,-742097,4522.415306798583,nan,-,-,-,-,-
228,9.12,-667721,-658.3211224177649,nan,-,-,-,-,-
229,9.16,-645686,-3931.7099457827717,nan,-,-,-,-,-
230,9.2,-650638,-5508.975205255076,nan,-,-,-,-,-
231,9.24,-673278,-5494.481593043873,nan,-,-,-,-,-
232,9.28,-809500,-785.350118510396,nan,-,-,-,-,-
233,9.32,-950856,5186.764531808585,nan,-,-,-,-,-
234,9.36,-1006715,9506.753151429235,nan,-,-,-,-,-
235,9.4,-1037669,13872.811011433441,nan,-,-,-,-,-
236,9.44,-1041394,17421.92030573302,nan,-,-,-,-,-
237,9.48,-1043438,18856.39102336531,nan,-,-,-,-,-
238,9.52,-1044219,14645.451049036034,nan,-,-,-,-,-
239,9.56,-1046013,2634.194953571503,nan,-,-,-,-,-
240,9.6,-1049139,-14870.379613089885,nan,-,-,-,-,-
241,9.64,-1048941,-31715.97953398738,nan,-,-,-,-,-
242,9.68,-1046039,-40883.48531939153,nan,-,-,-,-,-
243,9.72,-1036629,-37993.60770153966,nan,-,-,-,-,-
244,9.76,-1031069,-23718.201675005344,nan,-,-,-,-,-
245,9.8,-1027365,-5251.839144870246,nan,-,-,-,-,-
246,9.84,-1027749,9103.377917717276,nan,-,-,-,-,-
247,9.88,-1030207,15713.227220888424,nan,-,-,-,-,-
248,9.92,-1027969,16457.518304387508,nan,-,-,-,-,-
249,9.96,-1018603,14979.93233442594,nan,-,-,-,-,-
250,10.0,-988502,12985.10906647046,nan,-,-,-,-,-
251,10.04,-959127,11470.599042954591,nan,-,-,-,-,-
252,10.08,-929244,9917.081221744882,nan,-,-,-,-,-
253,10.12,-884397,7479.563912497542,nan,-,-,-,-,-
254,10.16,-775511,2578.367817775921,nan,-,-,-,-,-
255,10.2,-616119,-3815.2184111964307,nan,-,-,-,-,-
256,10.24,-647472,-3046.297582147414,nan,-,-,-,-,-
257,10.28,-769038,2380.1814180707297,nan,-,-,-,-,-
258,10.32,-785619,6188.029745022417,nan,-,-,-,-,-
259,10.36,-780280,10082.507800931227,nan,-,-,-,-,-
260,10.4,-679301,10305.875196917477,nan,-,-,-,-,-
261,10.44,-575777,9343.216434289909,nan,-,-,-,-,-
262,10.48,-501806,9218.29373895689,nan,-,-,-,-,-
263,10.52,-517507,12222.969452488547,nan,-,-,-,-,-
264,10.56,-523247,11887.294183851765,nan,-,-,-,-,-
265,10.6,-524559,3324.8845648072383,nan,-,-,-,-,-
266,10.64,-529130,-12246.548829805091,nan,-,-,-,-,-
267,10.68,-532989,-24203.88163946313,nan,-,-,-,-,-
268,10.72,-535278,-21289.260807925726,nan,-,-,-,-,-
269,10.76,-541103,-4499.408644558112,nan,-,-,-,-,-
270,10.8,-543916,12565.167463983795,nan,-,-,-,-,-
271,10.84,-543921,17200.69912320522,nan,-,-,-,-,-
272,10.88,-546486,8009.8087460226325,nan,-,-,-,-,-
273,10.92,-546606,-6604.148296458067,nan,-,-,-,-,-
274,10.96,-546688,-16621.747206936554,nan,-,-,-,-,-
275,11.0,-554881,-18137.399177052383,nan,-,-,-,-,-
276,11.04,-553945,-14843.604046429879,nan,-,-,-,-,-
277,11.08,-551759,-11038.410844348924,nan,-,-,-,-,-
278,11.12,-547152,-8551.488324893835,nan,-,-,-,-,-
279,11.16,-539238,-6783.86077484089,nan,-,-,-,-,-
280,11.2,-525401,-4989.519532215585,nan,-,-,-,-,-
281,11.24,-504674,-3197.808000965335,nan,-,-,-,-,-
282,11.28,-469616,-2046.4164213042095,nan,-,-,-,-,-
283,11.32,-398001,-2431.136116388938,nan,-,-,-,-,-
284,11.36,-452607,1064.8556703200338,nan,-,-,-,-,-
285,11.4,-468948,3479.266953090666,nan,-,-,-,-,-
286,11.44,-528330,7507.508565111595,nan,-,-,-,-,-
287,11.48,-524514,9418.30419795178,nan,-,-,-,-,-
288,11.52,-524953,10880.551583903452,nan,-,-,-,-,-
289,11.56,-524157,11588.342238976831,nan,-,-,-,-,-
290,11.6,-621531,14899.27670961841,nan,-,-,-,-,-
291,11.64,-597304,13394.154281257848,nan,-,-,-,-,-
292,11.68,-486384,6726.530316406104,nan,-,-,-,-,-
293,11.72,-399315,-2893.802035336339,nan,-,-,-,-,-
294,11.76,-408175,-11670.566462359202,nan,-,-,-,-,-
295,11.8,-406245,-18128.19600712438,nan,-,-,-,-,-
296,11.84,-402096,-17823.616495853614,nan,-,-,-,-,-
297,11.88,-397804,-11888.961278089771,nan,-,-,-,-,-
298,11.92,-391301,-5520.244885811711,nan,-,-,-,-,-
299,11.96,-387350,-1190.8808518072692,nan,-,-,-,-,-
301,12.04,-389395,12975.640007709244,nan,-,-,-,-,-
302,12.08,-388551,21638.610091203576,nan,-,-,-,-,-
303,12.12,-387847,22114.03003173151,nan,-,-,-,-,-
304,12.16,-385557,12592.053240846846,nan,-,-,-,-,-
305,12.2,-387026,688.953884438215,nan,-,-,-,-,-
306,12.24,-389805,-5773.356951181027,nan,-,-,-,-,-
307,12.28,-396134,-6054.032513331556,nan,-,-,-,-,-
308,12.32,-390051,-4909.108015013351,nan,-,-,-,-,-
309,12.36,-380358,-5024.753032043374,nan,-,-,-,-,-
310,12.4,-435836,-3998.296881914077,nan,-,-,-,-,-
311,12.44,-546970,-918.3567868331884,nan,-,-,-,-,-
312,12.48,-611140,1168.7397166599258,nan,-,-,-,-,-
313,12.52,-621775,1316.7429727123235,nan,-,-,-,-,-
314,12.56,-663279,1509.0227927680062,nan,-,-,-,-,-
315,12.6,-667341,-443.4018035633944,nan,-,-,-,-,-
316,12.64,-767417,280.5467225713619,nan,-,-,-,-,-
317,12.68,-829922,-503.41235862347094,nan,-,-,-,-,-
318,12.72,-720513,-8092.273171119305,nan,-,-,-,-,-
319,12.76,-608117,-18021.301252039033,nan,-,-,-,-,-
320,12.8,-623743,-24449.60748763132,nan,-,-,-,-,-
321,12.84,-600731,-27873.57720866159,nan,-,-,-,-,-
322,12.88,-520743,-25029.7835048291,nan,-,-,-,-,-
323,12.92,-484496,-14900.963810761648,nan,-,-,-,-,-
324,12.96,-484890,-4291.219280261168,nan,-,-,-,-,-
325,13.0,-482100,2287.111327225375,nan,-,-,-,-,-
326,13.04,-476161,8631.013547871373,nan,-,-,-,-,-
327,13.08,-473954,19852.60856388416,nan,-,-,-,-,-
328,13.12,-472712,33317.70325032336,nan,-,-,-,-,-
329,13.16,-468661,39917.92487426139,nan,-,-,-,-,-
330,13.2,-465654,35235.837449017075,nan,-,-,-,-,-
331,13.24,-465513,24690.83403396912,nan,-,-,-,-,-
332,13.28,-468013,15505.61108706749,nan,-,-,-,-,-
333,13.32,-469380,8404.498607302463,nan,-,-,-,-,-
334,13.36,-468237,953.1396316836835,nan,-,-,-,-,-
335,13.4,-466217,-6234.63430269283,nan,-,-,-,-,-
336,13.44,-468980,-10514.57474619964,nan,-,-,-,-,-
337,13.48,-472838,-11581.482321921743,nan,-,-,-,-,-
338,13.52,-491447,-10672.828691589657,nan,-,-,-,-,-
339,13.56,-535940,-8877.943330668524,nan,-,-,-,-,-
340,13.6,-769302,-1446.8219180474116,nan,-,-,-,-,-
341,13.64,-951017,3728.3147364459,nan,-,-,-,-,-
342,13.68,-779478,-3125.432459193631,nan,-,-,-,-,-
343,13.72,-704969,-7438.209134343808,nan,-,-,-,-,-
344,13.76,-665553,-10921.220512483298,nan,-,-,-,-,-
345,13.8,-691937,-12307.819027453908,nan,-,-,-,-,-
346,13.84,-738254,-13253.95920224255,nan,-,-,-,-,-
347,13.88,-927082,-11244.140222110167,nan,-,-,-,-,-
348,13.92,-994459,-16265.296163660467,nan,-,-,-,-,-
349,13.96,-919227,-26458.751566540086,nan,-,-,-,-,-
350,14.0,-1873415,3915.7151895455318,nan,-,-,-,-,-
351,14.04,-1595791,8831.652773183014,nan,-,-,-,-,-
352,14.08,-1584207,29630.826370903207,nan,-,-,-,-,-
353,14.12,-1576974,39047.19246177963,nan,-,-,-,-,-
354,14.16,-1487605,22086.424927867803,nan,-,-,-,-,-
355,14.2,-1428764,-9524.14449212415,nan,-,-,-,-,-
356,14.24,-1439482,-36454.48505977131,nan,-,-,-,-,-
357,14.28,-1415916,-52715.42359698587,nan,-,-,-,-,-
358,14.32,-1416301,-59712.10997300784,nan,-,-,-,-,-
359,14.36,-1414230,-60997.2956218608,nan,-,-,-,-,-
360,14.4,-1421911,-46873.26984407444,nan,-,-,-,-,-
361,14.44,-1373838,-10137.83880019671,nan,-,-,-,-,-
362,14.48,-1373395,39086.64886505923,nan,-,-,-,-,-
363,14.52,-1359396,69849.79658335038,nan,-,-,-,-,-
364,14.56,-1038046,60680.11039929834,nan,-,-,-,-,-
365,14.6,-547198,29466.98022493045,nan,-,-,-,-,-
366,14.64,-469408,12638.921358768683,nan,-,-,-,-,-
367,14.68,-539166,8725.172814980364,nan,-,-,-,-,-
368,14.72,-544048,9736.99957120922,nan,-,-,-,-,-
369,14.76,-664657,18129.630001967016,nan,-,-,-,-,-
370,14.8,-874022,30527.810117095883,nan,-,-,-,-,-
371,14.84,-852735,36655.94758160092,nan,-,-,-,-,-
372,14.88,-728009,43323.75199717251,nan,-,-,-,-,-
373,14.92,-788359,60462.72306991374,nan,-,-,-,-,-
374,14.96,-741032,68987.2060308686,nan,-,-,-,-,-
375,15.0,-738629,55522.945963121005,nan,66.0,-,-,-,-
376,15.04,-777805,12375.504865294439,nan,-,-,-,-,-
377,15.08,-791271,-44587.36493747766,nan,-,-,-,-,-
378,15.12,-800123,-84965.07226469246,nan,-,-,-,-,-
379,15.16,-847383,-92287.46769252862,nan,-,-,-,-,-
380,15.2,-972197,-71031.37765293357,nan,-,-,-,-,-
381,15.24,-1020542,-41293.12546025492,nan,-,-,-,-,-
382,15.28,-1052818,-16475.125178938644,nan,-,-,-,-,-
383,15.32,-1052387,-6380.109528209105,nan,-,-,-,-,-
384,15.36,-1050989,-8240.216727318097,nan,-,-,-,-,-
385,15.4,-1053207,-13216.771854896753,nan,-,-,-,-,-
386,15.44,-1055148,-15443.420019059966,nan,-,-,-,-,-
387,15.48,-1054438,-15052.05586830707,nan,-,-,-,-,-
388,15.52,-1043904,-14830.014924271672,nan,-,-,-,-,-
389,15.56,-1036488,-15069.100838778773,nan,-,-,-,-,-
390,15.6,-1035349,-12812.93023895171,nan,-,-,-,-,-
391,15.64,-1038455,-4742.9370632017235,nan,-,-,-,-,-
392,15.68,-1041578,7931.633011004873,nan,-,-,-,-,-
393,15.72,-1045390,19630.121614585536,nan,-,-,-,-,-
394,15.76,-1045811,25504.061658390798,nan,-,-,-,-,-
395,15.8,-1045706,25645.842788681202,nan,-,-,-,-,-
396,15.84,-1048758,23287.853128717798,nan,-,-,-,-,-
397,15.88,-1051537,20791.313975785302,nan,-,-,-,-,-
398,15.92,-1053919,18381.533013729077,nan,-,-,-,-,-
399,15.96,-1056964,15218.3452842195,nan,-,-,-,-,-
400,16.0,-1056970,10945.527922456859,nan,-,-,-,-,-
401,16.04,-1056703,6493.252170070118,nan,-,-,-,-,-
402,16.08,-1055045,2864.893399892593,nan,-,-,-,-,-
403,16.12,-1053075,428.6733857324143,nan,-,-,-,-,-
404,16.16,-1049990,-1231.165425343479,nan,-,-,-,-,-
405,16.2,-1043477,-2708.201855225625,nan,-,-,-,-,-
406,16.24,-1028022,-4339.262117394381,nan,-,-,-,-,-
407,16.28,-1009353,-5719.305229241462,nan,-,-,-,-,-
408,16.32,-980777,-6770.221463819164,nan,-,-,-,-,-
409,16.36,-964497,-6694.103215863563,nan,-,-,-,-,-
410,16.4,-948995,-6005.782028801403,nan,-,-,-,-,-
411,16.44,-863256,-7170.262161944229,nan,-,-,-,-,-
412,16.48,-751028,-8797.669566590252,nan,-,-,-,-,-
413,16.52,-699854,-7875.152359113024,nan,-,-,-,-,-
414,16.56,-690175,-4752.485482904394,nan,-,-,-,-,-
415,16.6,-681643,-717.6838607879254,nan,-,-,-,-,-
416,16.64,-684312,4016.079897226933,nan,-,-,-,-,-
417,16.68,-689166,8293.253649138453,nan,-,-,-,-,-
418,16.72,-689995,11472.810400186034,nan,-,-,-,-,-
419,16.76,-695258,14536.507911983455,nan,-,-,-,-,-
420,16.8,-699565,18128.890403631915,nan,-,-,-,-,-
421,16.84,-706888,20935.87156483905,nan,-,-,-,-,-
422,16.88,-716269,18993.165801304996,nan,-,-,-,-,-
423,16.92,-768295,11312.799036063152,nan,-,-,-,-,-
424,16.96,-809652,-601.2010327315365,nan,-,-,-,-,-
425,17.0,-896699,-8947.24614474694,nan,-,-,-,-,-
426,17.04,-988157,-11610.335507332304,nan,-,-,-,-,-
427,17.08,-987014,-13119.1786986652,nan,-,-,-,-,-
428,17.12,-983031,-13599.77196727166,nan,-,-,-,-,-
429,17.16,-984949,-14396.802844312384,nan,-,-,-,-,-
430,17.2,-1006005,-15231.014316627887,nan,-,-,-,-,-
431,17.24,-1001168,-17394.00292219814,nan,-,-,-,-,-
432,17.28,-1004626,-19784.87122026515,nan,-,-,-,-,-
433,17.32,-1009497,-22145.31774214926,nan,-,-,-,-,-
434,17.36,-1013020,-22855.143599830728,nan,-,-,-,-,-
435,17.4,-1015781,-19368.891578477473,nan,-,-,-,-,-
436,17.44,-1018429,-10293.630238850077,nan,-,-,-,-,-
437,17.48,-1022517,2270.606024741457,nan,-,-,-,-,-
438,17.52,-1024807,12939.68322165926,nan,-,-,-,-,-
439,17.56,-1026586,17710.158811173143,nan,-,-,-,-,-
440,17.6,-1029531,17388.31388403858,nan,-,-,-,-,-
441,17.64,-1028135,15355.727973654944,nan,-,-,-,-,-
442,17.68,-1032616,14058.481472013962,nan,-,-,-,-,-
