muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
100,4.0,-770945,-274.2046880730866,74,-,-,-,-,-
101,4.04,-773785,221.21649815439787,74,-,-,-,-,-
102,4.08,-775494,538.4158339556461,74,-,-,-,-,-
103,4.12,-774904,689.4101192159792,74,-,-,-,-,-
104,4.16,-774650,887.1107503212461,74,-,-,-,-,-
105,4.2,-776636,1264.4675277175193,74,-,-,-,-,-
106,4.24,-778575,1623.204624502343,74,-,-,-,-,-
107,4.28,-16775214,504520.16304958984,74,-,-,-,-,-
108,4.32,-16775492,462751.75268030725,74,-,-,-,-,-
109,4.36,-16775531,372375.0961774518,74,-,-,-,-,-
110,4.4,-16775548,229237.1239251133,74,-,-,-,-,-
111,4.44,-16775544,46390.557830275735,74,-,-,-,-,-
112,4.48,-16775593,-147208.0124247428,74,-,-,-,-,-
113,4.52,-16775502,-347765.9097516872,74,-,-,-,-,-
114,4.56,-16775466,-623682.7361964681,74,-,-,-,-,-
115,4.6,-16775451,-1056089.4610478142,74,-,-,-,-,-
116,4.64,-16775603,-1532371.430244274,74,-,-,-,-,-
117,4.68,-16775555,-1650827.955864131,74,-,-,-,-,-
118,4.72,-16775528,-1075415.0792979538,74,-,-,-,-,-
119,4.76,-16775500,-37332.83097579493,74,-,-,-,-,-
120,4.8,-16775556,805309.245683016,74,-,-,-,-,-
121,4.84,-16775563,1070955.5119808535,74,-,-,-,-,-
122,4.88,-16775519,939558.2195365293,74,-,-,-,-,-
123,4.92,-16775446,757893.0871921491,74,-,-,-,-,-
124,4.96,-16775473,661850.3299026445,74,-,-,-,-,-
125,5.0,-16775461,600681.1452702878,74,-,-,-,-,-
126,5.04,-16775516,513376.73107867735,74,-,-,-,-,-
127,5.08,-16775505,398893.82932775654,74,-,-,-,-,-
128,5.12,-16775546,283677.3403512568,74,-,-,-,-,-
129,5.16,-16775495,183220.12425762252,74,-,-,-,-,-
130,5.2,-16775595,97624.63376098429,74,-,-,-,-,-
131,5.24,-16775533,23452.00701798708,74,-,-,-,-,-
132,5.28,-16775504,-39578.67276074621,74,-,-,-,-,-
133,5.32,-16775461,-89924.08404429059,74,-,-,-,-,-
