muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
1,0.04,-1213980,-1451.6293867887644,nan,-,-,-,-,-
2,0.08,-1214517,-2061.6916266863072,nan,-,-,-,-,-
3,0.12,-1214500,-1831.7058759435504,nan,-,-,-,-,-
4,0.16,-1214852,-1289.836261980594,nan,-,-,-,-,-
5,0.2,-1213741,-1021.5573966987863,nan,-,-,-,-,-
6,0.24,-1205476,-1306.3904829265666,nan,-,-,-,-,-
7,0.28,-1193300,-1749.4028707968719,nan,-,-,-,-,-
8,0.32,-1192371,-1558.8831212743335,nan,-,-,-,-,-
9,0.36,-1193707,-983.0498008686909,nan,-,-,-,-,-
10,0.4,-1198270,-168.9748828027441,nan,-,-,-,-,-
11,0.44,-1203335,603.0404081659981,nan,-,-,-,-,-
12,0.48,-1204091,1094.526008409288,nan,-,-,-,-,-
13,0.52,-1202126,1405.5642721338272,nan,-,-,-,-,-
14,0.56,-1203925,1869.9838678710985,nan,-,-,-,-,-
15,0.6,-1207796,2453.6383087514996,nan,-,-,-,-,-
16,0.64,-1209859,2737.4303353041405,nan,-,-,-,-,-
17,0.68,-1210770,2246.9866042211243,nan,-,-,-,-,-
18,0.72,-1212705,899.6001332212045,nan,-,-,-,-,-
19,0.76,-1215216,-751.0092961362002,nan,-,-,-,-,-
20,0.8,-1214845,-1920.7715815855668,nan,-,-,-,-,-
21,0.84,-1216274,-2029.1965305584768,nan,-,-,-,-,-
22,0.88,-1216833,-1496.9745937067678,nan,-,-,-,-,-
23,0.92,-1215211,-1043.659381271244,nan,-,-,-,-,-
24,0.96,-1210198,-1088.0726672550354,nan,-,-,-,-,-
25,1.0,-1193842,-1709.422902101578,nan,-,-,-,-,-
26,1.04,-1192124,-1670.5659573390349,nan,-,-,-,-,-
27,1.08,-1193680,-1188.453607552432,nan,-,-,-,-,-
28,1.12,-1198021,-445.8622149219236,nan,-,-,-,-,-
29,1.16,-1202225,268.9975132600666,nan,-,-,-,-,-
30,1.2,-1202664,784.5603303841217,nan,-,-,-,-,-
31,1.24,-1202391,1246.4159203602403,nan,-,-,-,-,-
32,1.28,-1203130,1798.184471387909,nan,-,-,-,-,-
33,1.32,-1207215,2527.5567445721535,nan,-,-,-,-,-
34,1.36,-1209908,3004.776515675365,nan,-,-,-,-,-
35,1.4,-1212430,2729.450963083659,nan,-,-,-,-,-
36,1.44,-1214088,1410.4767407987674,nan,-,-,-,-,-
37,1.48,-1214717,-439.4443007438206,nan,-,-,-,-,-
38,1.52,-1215303,-1793.0882282632808,nan,-,-,-,-,-
39,1.56,-1217560,-2040.5874187664708,nan,-,-,-,-,-
40,1.6,-1217680,-1617.9281906086742,nan,-,-,-,-,-
41,1.64,-1216165,-1218.4650254123753,nan,-,-,-,-,-
42,1.68,-1211407,-1287.2831851478186,nan,-,-,-,-,-
43,1.72,-1198241,-1827.6906495016556,nan,-,-,-,-,-
44,1.76,-1191977,-1946.4391299421131,nan,-,-,-,-,-
45,1.8,-1191755,-1478.3933872866455,nan,-,-,-,-,-
46,1.84,-1196902,-592.8211878893359,nan,-,-,-,-,-
47,1.88,-1201300,242.0330941067623,nan,-,-,-,-,-
48,1.92,-1203352,832.5716794954915,nan,-,-,-,-,-
49,1.96,-1202193,1222.96114302579,nan,-,-,-,-,-
50,2.0,-1202288,1732.3777820017276,nan,-,-,-,-,-
51,2.04,-1207009,2514.4027580015645,nan,-,-,-,-,-
52,2.08,-1209708,3077.4660471046827,nan,-,-,-,-,-
53,2.12,-1211269,2928.0213995490813,nan,-,-,-,-,-
54,2.16,-1213107,1788.1260838180624,nan,-,-,-,-,-
55,2.2,-1213122,-63.93150617138349,nan,-,-,-,-,-
56,2.24,-1215200,-1592.512253471513,nan,-,-,-,-,-
57,2.28,-1215578,-2190.4129924524877,nan,-,-,-,-,-
58,2.32,-1215791,-1877.056454131234,nan,-,-,-,-,-
59,2.36,-1215467,-1342.0761603390029,nan,-,-,-,-,-
60,2.4,-1210462,-1279.6831841572275,nan,-,-,-,-,-
61,2.44,-1197391,-1765.5183255667162,nan,-,-,-,-,-
62,2.48,-1191733,-1883.1388948221138,nan,-,-,-,-,-
63,2.52,-1191907,-1426.1467943058033,nan,-,-,-,-,-
64,2.56,-1198120,-528.796059686899,nan,-,-,-,-,-
65,2.6,-1202981,283.17406739745184,nan,-,-,-,-,-
66,2.64,-1204139,806.5269104603813,nan,-,-,-,-,-
67,2.68,-1204124,1203.186975420389,nan,-,-,-,-,-
68,2.72,-1203257,1634.4037524767418,nan,-,-,-,-,-
69,2.76,-1207142,2321.2415598021435,nan,-,-,-,-,-
70,2.8,-1208600,2799.2499871135888,nan,-,-,-,-,-
71,2.84,-1210638,2669.172592515649,nan,-,-,-,-,-
72,2.88,-1212350,1554.630851688648,nan,-,-,-,-,-
73,2.92,-1215039,-173.48095291376148,nan,-,-,-,-,-
74,2.96,-1215517,-1684.3780885632023,nan,-,-,-,-,-
75,3.0,-1216527,-2149.1384054255327,56,56.0,-,-,-,-
76,3.04,-1215748,-1740.122978656039,56,-,-,-,-,-
77,3.08,-1213479,-1163.5352278399496,56,-,-,-,-,-
78,3.12,-1201474,-1253.794279837448,56,-,-,-,-,-
79,3.16,-1192021,-1594.124042034473,56,-,-,-,-,-
80,3.2,-1191165,-1607.0247132537588,56,-,-,-,-,-
81,3.24,-1195561,-1148.4094776383872,56,-,-,-,-,-
82,3.28,-1199813,-451.6940281855659,56,-,-,-,-,-
83,3.32,-1202406,253.22666210914394,56,-,-,-,-,-
84,3.36,-1203789,892.4833527216551,56,-,-,-,-,-
85,3.4,-1202825,1458.7205234027542,56,-,-,-,-,-
86,3.44,-1206429,2213.5543514554292,56,-,-,-,-,-
87,3.48,-1208135,2821.8819120647913,56,-,-,-,-,-
88,3.52,-1209699,2932.4566921282267,56,-,-,-,-,-
89,3.56,-1212604,2156.6242306027707,56,-,-,-,-,-
90,3.6,-1213762,491.575389398688,56,-,-,-,-,-
91,3.64,-1214815,-1210.1381111763856,56,-,-,-,-,-
92,3.68,-1215194,-2102.301795649232,56,-,-,-,-,-
93,3.72,-1215707,-1995.9573648610026,56,-,-,-,-,-
94,3.76,-1215750,-1451.3088657185558,56,-,-,-,-,-
95,3.8,-1214329,-1100.732878051735,56,-,-,-,-,-
96,3.84,-1203965,-1339.6711540853848,56,-,-,-,-,-
97,3.88,-1192604,-1673.3179884326946,56,-,-,-,-,-
98,3.92,-1190417,-1513.250299854184,56,-,-,-,-,-
99,3.96,-1192116,-981.0621638611838,56,-,-,-,-,-
100,4.0,-1196884,-213.27322708660358,56,-,-,-,-,-
101,4.04,-1202227,569.6652455447629,56,-,-,-,-,-
102,4.08,-1203869,1141.7730679754168,56,-,-,-,-,-
103,4.12,-1202237,1537.6854494094405,56,-,-,-,-,-
104,4.16,-1204991,2111.892136232759,56,-,-,-,-,-
105,4.2,-1207585,2711.041545496568,56,-,-,-,-,-
106,4.24,-1209911,2988.1444266978933,56,-,-,-,-,-
107,4.28,-1211418,2408.020418517908,56,-,-,-,-,-
108,4.32,-1213699,909.0244437595561,56,-,-,-,-,-
109,4.36,-1214147,-957.9145888315979,56,-,-,-,-,-
110,4.4,-1214806,-2195.4661774406077,56,-,-,-,-,-
111,4.44,-1215776,-2363.1324997861,56,-,-,-,-,-
112,4.48,-1215272,-1847.2376229739652,56,-,-,-,-,-
113,4.52,-1214774,-1272.0750988797372,56,-,-,-,-,-
114,4.56,-1206071,-1300.3209987686714,56,-,-,-,-,-
115,4.6,-1194792,-1631.445612547117,56,-,-,-,-,-
116,4.64,-1191966,-1559.8145783768432,56,-,-,-,-,-
117,4.68,-1193033,-1070.29402705155,56,-,-,-,-,-
118,4.72,-1198471,-262.7134305359059,56,-,-,-,-,-
119,4.76,-1202704,489.6719029639962,56,-,-,-,-,-
120,4.8,-1204026,1032.3918950214947,56,-,-,-,-,-
121,4.84,-1202865,1417.2834384382195,56,-,-,-,-,-
122,4.88,-1203767,1906.3035256182202,56,-,-,-,-,-
123,4.92,-1206973,2515.8826718814935,56,-,-,-,-,-
124,4.96,-1209056,2840.587586637931,56,-,-,-,-,-
125,5.0,-1211454,2437.3493240915523,56,-,-,-,-,-
126,5.04,-1212129,1069.1841447530624,56,-,-,-,-,-
127,5.08,-1213787,-647.3190970207538,56,-,-,-,-,-
128,5.12,-1214636,-1873.0406354604215,56,-,-,-,-,-
129,5.16,-1214535,-2120.4043500722955,56,-,-,-,-,-
130,5.2,-1216784,-1558.1422384795778,56,-,-,-,-,-
131,5.24,-1216007,-1033.176988219429,56,-,-,-,-,-
132,5.28,-1210756,-1021.8316603384073,56,-,-,-,-,-
133,5.32,-1195532,-1591.8904906942971,56,-,-,-,-,-
134,5.36,-1191221,-1688.6753414205268,56,-,-,-,-,-
135,5.4,-1193013,-1254.58363009401,56,-,-,-,-,-
136,5.44,-1197027,-519.4461439149435,56,-,-,-,-,-
137,5.48,-1201285,224.17305982736252,56,-,-,-,-,-
138,5.52,-1203323,767.0530063983897,56,-,-,-,-,-
139,5.56,-1202643,1132.8151599718713,56,-,-,-,-,-
140,5.6,-1203620,1619.1541661208375,56,-,-,-,-,-
141,5.64,-1206427,2320.72472615434,56,-,-,-,-,-
142,5.68,-1209102,2921.1559738489113,56,-,-,-,-,-
143,5.72,-1210516,2788.8381172973013,56,-,-,-,-,-
144,5.76,-1212660,1607.9774820081075,56,-,-,-,-,-
145,5.8,-1215880,-175.5778721755728,56,-,-,-,-,-
146,5.84,-1216650,-1662.8839483497188,56,-,-,-,-,-
147,5.88,-1217537,-2107.198826003641,56,-,-,-,-,-
148,5.92,-1216682,-1770.4014628961681,56,-,-,-,-,-
149,5.96,-1216225,-1264.5783723850018,56,-,-,-,-,-
150,6.0,-1212704,-1162.1168786148273,56,56.0,-,-,-,-
151,6.04,-1191872,-1861.0248556391416,56,-,-,-,-,-
152,6.08,-1190767,-1841.4583049400771,56,-,-,-,-,-
153,6.12,-1194241,-1393.4170565129798,56,-,-,-,-,-
154,6.16,-1198722,-691.7383814964744,56,-,-,-,-,-
155,6.2,-1203162,89.68562486030532,56,-,-,-,-,-
156,6.24,-1204039,755.2244442087213,56,-,-,-,-,-
157,6.28,-1202129,1304.0003125742505,56,-,-,-,-,-
158,6.32,-1206242,2038.877822769733,56,-,-,-,-,-
159,6.36,-1208049,2704.5273434263436,56,-,-,-,-,-
160,6.4,-1210315,3170.1173372050007,56,-,-,-,-,-
161,6.44,-1212257,2865.439373678686,56,-,-,-,-,-
162,6.48,-1213515,1428.6841711874226,56,-,-,-,-,-
163,6.52,-1214973,-575.8933698602273,56,-,-,-,-,-
164,6.56,-1215815,-2020.3731974721063,56,-,-,-,-,-
165,6.6,-1215879,-2268.002533846217,56,-,-,-,-,-
166,6.64,-1216293,-1694.5684709863879,56,-,-,-,-,-
167,6.68,-1214830,-1202.1946608521002,56,-,-,-,-,-
168,6.72,-1206800,-1323.3979726391171,56,-,-,-,-,-
169,6.76,-1195429,-1720.473145609536,56,-,-,-,-,-
170,6.8,-1191517,-1668.3081078423002,56,-,-,-,-,-
171,6.84,-1192144,-1164.3812366115953,56,-,-,-,-,-
172,6.88,-1197345,-369.6801624117336,56,-,-,-,-,-
173,6.92,-1201556,364.5679297566967,56,-,-,-,-,-
174,6.96,-1204567,973.9845934937111,56,-,-,-,-,-
175,7.0,-1202690,1382.10628421428,56,-,-,-,-,-
176,7.04,-1205095,1962.7925210993808,56,-,-,-,-,-
177,7.08,-1207784,2572.410532575109,56,-,-,-,-,-
178,7.12,-1209771,2901.506482703251,56,-,-,-,-,-
179,7.16,-1212088,2517.477193246489,56,-,-,-,-,-
180,7.2,-1214091,1209.5703565127724,56,-,-,-,-,-
181,7.24,-1214390,-589.813196404147,56,-,-,-,-,-
182,7.28,-1215119,-1936.2420808961872,56,-,-,-,-,-
183,7.32,-1214609,-2338.0646329393326,56,-,-,-,-,-
184,7.36,-1216532,-1864.4596338104368,56,-,-,-,-,-
185,7.4,-1214607,-1344.109502563549,56,-,-,-,-,-
186,7.44,-1209472,-1213.847643795918,56,-,-,-,-,-
187,7.48,-1195445,-1616.7166708440545,56,-,-,-,-,-
188,7.52,-1192059,-1598.1822766489568,56,-,-,-,-,-
189,7.56,-1193905,-1125.3373312516687,56,-,-,-,-,-
190,7.6,-1198317,-350.465224110068,56,-,-,-,-,-
191,7.64,-1202813,446.3335891545985,56,-,-,-,-,-
192,7.68,-1203488,984.9012754083305,56,-,-,-,-,-
193,7.72,-1202358,1326.0511337717708,56,-,-,-,-,-
194,7.76,-1204193,1768.1924213401326,56,-,-,-,-,-
195,7.8,-1206869,2342.5661276155397,56,-,-,-,-,-
196,7.84,-1208760,2765.418561333965,56,-,-,-,-,-
197,7.88,-1211358,2545.945667650052,56,-,-,-,-,-
198,7.92,-1213316,1337.286074368888,56,-,-,-,-,-
199,7.96,-1214375,-413.52912380312864,56,-,-,-,-,-
200,8.0,-1215571,-1721.526108534116,56,-,-,-,-,-
201,8.04,-1214855,-2071.7746159087073,56,-,-,-,-,-
202,8.08,-1216191,-1594.7305854681208,56,-,-,-,-,-
203,8.12,-1214331,-1151.958827927153,56,-,-,-,-,-
204,8.16,-1211270,-1100.129163443813,56,-,-,-,-,-
205,8.2,-1198227,-1598.5871651302314,56,-,-,-,-,-
206,8.24,-1191772,-1754.5521509870905,56,-,-,-,-,-
207,8.28,-1192931,-1351.3659313877424,56,-,-,-,-,-
208,8.32,-1198023,-588.0288454432825,56,-,-,-,-,-
209,8.36,-1201031,163.52513864330922,56,-,-,-,-,-
210,8.4,-1204049,837.586957298865,56,-,-,-,-,-
211,8.44,-1203378,1280.4322818075207,56,-,-,-,-,-
212,8.48,-1202715,1683.0816898933886,56,-,-,-,-,-
213,8.52,-1206138,2257.5383774542015,56,-,-,-,-,-
214,8.56,-1208391,2698.137766107293,56,-,-,-,-,-
215,8.6,-1211072,2617.031430199181,56,-,-,-,-,-
216,8.64,-1213082,1610.3392692383131,56,-,-,-,-,-
217,8.68,-1213221,-99.07322067963287,56,-,-,-,-,-
218,8.72,-1216156,-1493.7609261383502,56,-,-,-,-,-
219,8.76,-1214920,-2083.7225575427497,56,-,-,-,-,-
220,8.8,-1215614,-1738.8936358888336,56,-,-,-,-,-
221,8.84,-1215709,-1178.6370625122636,56,-,-,-,-,-
222,8.88,-1211956,-1041.1291136054306,56,-,-,-,-,-
223,8.92,-1200329,-1476.945091115609,56,-,-,-,-,-
224,8.96,-1193553,-1731.3427088087574,56,-,-,-,-,-
225,9.0,-1192693,-1480.6771286845396,57,56.333333333333336,-,-,-,-
226,9.04,-1198913,-701.0590259047001,57,-,-,-,-,-
227,9.08,-1202149,67.59462663828253,57,-,-,-,-,-
228,9.12,-1205378,743.58453006543,57,-,-,-,-,-
229,9.16,-1203210,1127.4486843265722,57,-,-,-,-,-
230,9.2,-1204159,1578.3411393282659,57,-,-,-,-,-
231,9.24,-1206875,2134.113981364928,57,-,-,-,-,-
232,9.28,-1208441,2588.5904605554297,57,-,-,-,-,-
233,9.32,-1211040,2601.8452572345295,57,-,-,-,-,-
234,9.36,-1213157,1724.151608039242,57,-,-,-,-,-
235,9.4,-1215632,154.43354329631757,57,-,-,-,-,-
236,9.44,-1215809,-1369.1618798117622,57,-,-,-,-,-
237,9.48,-1217339,-1953.5572566786773,57,-,-,-,-,-
238,9.52,-1217210,-1673.3706956890637,57,-,-,-,-,-
239,9.56,-1216564,-1126.5308985353954,57,-,-,-,-,-
240,9.6,-1210476,-1053.5158439594898,57,-,-,-,-,-
241,9.64,-1196104,-1581.884202079198,57,-,-,-,-,-
242,9.68,-1191557,-1777.8297570385057,57,-,-,-,-,-
243,9.72,-1192998,-1486.7225050723973,57,-,-,-,-,-
244,9.76,-1197316,-814.6006919841357,57,-,-,-,-,-
245,9.8,-1201601,-18.450753959309623,57,-,-,-,-,-
246,9.84,-1204285,704.9297141908737,57,-,-,-,-,-
247,9.88,-1203679,1256.2288154734551,57,-,-,-,-,-
248,9.92,-1203032,1805.705162450482,57,-,-,-,-,-
249,9.96,-1205722,2501.8373325378952,57,-,-,-,-,-
250,10.0,-1209319,3034.5107370100886,57,-,-,-,-,-
251,10.04,-1211393,2811.780642489537,57,-,-,-,-,-
252,10.08,-1213383,1573.190803461186,57,-,-,-,-,-
253,10.12,-1214452,-277.92058562623606,57,-,-,-,-,-
254,10.16,-1215621,-1746.3393738719135,57,-,-,-,-,-
255,10.2,-1216966,-2175.9828846758173,57,-,-,-,-,-
256,10.24,-1216092,-1806.1909261424394,57,-,-,-,-,-
257,10.28,-1216516,-1195.1515758109576,57,-,-,-,-,-
258,10.32,-1213201,-1033.3207888142906,57,-,-,-,-,-
259,10.36,-1198491,-1582.0943203067527,57,-,-,-,-,-
260,10.4,-1192668,-1822.8465166811002,57,-,-,-,-,-
261,10.44,-1192415,-1542.940114886611,57,-,-,-,-,-
262,10.48,-1195891,-812.4239683007675,57,-,-,-,-,-
263,10.52,-1199859,23.678085078636286,57,-,-,-,-,-
264,10.56,-1204143,763.9411458327759,57,-,-,-,-,-
265,10.6,-1203633,1231.4685996132357,57,-,-,-,-,-
266,10.64,-1202193,1665.6643810334385,57,-,-,-,-,-
267,10.68,-1205774,2338.5478616862065,57,-,-,-,-,-
268,10.72,-1208066,2887.6733473738805,57,-,-,-,-,-
269,10.76,-1210947,2908.289265903516,57,-,-,-,-,-
270,10.8,-1212746,1937.175712934396,57,-,-,-,-,-
271,10.84,-1214192,215.77492568022808,57,-,-,-,-,-
272,10.88,-1215859,-1378.7776113162754,57,-,-,-,-,-
273,10.92,-1216477,-2117.440451147324,57,-,-,-,-,-
274,10.96,-1217964,-1889.2194517123667,57,-,-,-,-,-
275,11.0,-1217193,-1354.121291095004,57,-,-,-,-,-
276,11.04,-1214535,-1089.1678927816702,57,-,-,-,-,-
277,11.08,-1201177,-1527.4641498041638,57,-,-,-,-,-
278,11.12,-1192649,-1872.3619041643906,57,-,-,-,-,-
279,11.16,-1192356,-1666.2583690220526,57,-,-,-,-,-
280,11.2,-1194765,-1034.628515123915,57,-,-,-,-,-
281,11.24,-1198955,-211.88386522020755,57,-,-,-,-,-
282,11.28,-1203354,551.170222467078,57,-,-,-,-,-
283,11.32,-1203845,1087.6548874654627,57,-,-,-,-,-
284,11.36,-1201755,1551.3269046299738,57,-,-,-,-,-
285,11.4,-1203692,2250.934698316012,57,-,-,-,-,-
286,11.44,-1207210,2957.844267436465,57,-,-,-,-,-
287,11.48,-1209664,3108.1930637877804,57,-,-,-,-,-
288,11.52,-1211901,2271.503807157922,57,-,-,-,-,-
289,11.56,-1212322,540.5713741910099,57,-,-,-,-,-
290,11.6,-1214076,-1160.2316865024181,57,-,-,-,-,-
291,11.64,-1215425,-2051.471936506856,57,-,-,-,-,-
292,11.68,-1216515,-1957.6403271499573,57,-,-,-,-,-
293,11.72,-1216925,-1385.3642293904802,57,-,-,-,-,-
294,11.76,-1215374,-1010.7532230965367,57,-,-,-,-,-
295,11.8,-1207414,-1242.0605077180262,57,-,-,-,-,-
296,11.84,-1194844,-1784.850988195536,57,-,-,-,-,-
297,11.88,-1191550,-1786.3585460265167,57,-,-,-,-,-
298,11.92,-1194462,-1205.5396391520262,57,-,-,-,-,-
299,11.96,-1198283,-413.7985897512258,57,-,-,-,-,-
300,12.0,-1203014,333.3218519873735,51,55.0,-,-,-,-
301,12.04,-1202602,779.1809612859752,51,-,-,-,-,-
302,12.08,-1206489,1350.3856970103625,51,-,-,-,-,-
303,12.12,-1210519,2045.3515748730042,51,-,-,-,-,-
304,12.16,-1212780,2740.393790972329,51,-,-,-,-,-
305,12.2,-1213191,3056.237138367507,51,-,-,-,-,-
306,12.24,-1214347,2558.57793776783,51,-,-,-,-,-
307,12.28,-1215758,1097.3480626113435,51,-,-,-,-,-
308,12.32,-1217046,-736.890534542458,51,-,-,-,-,-
309,12.36,-1216655,-2064.4798575348195,51,-,-,-,-,-
310,12.4,-1216232,-2404.3867738059466,51,-,-,-,-,-
311,12.44,-1212853,-2183.0134663985273,51,-,-,-,-,-
312,12.48,-1198084,-2212.9696051797982,51,-,-,-,-,-
313,12.52,-1191471,-2035.9708082980815,51,-,-,-,-,-
314,12.56,-1192175,-1524.2232747158032,51,-,-,-,-,-
315,12.6,-1195791,-752.393570149133,51,-,-,-,-,-
316,12.64,-1201377,96.52689956928316,51,-,-,-,-,-
317,12.68,-1204441,732.245522101297,51,-,-,-,-,-
318,12.72,-1204655,1183.8555535082041,51,-,-,-,-,-
319,12.76,-1203998,1659.619906045842,51,-,-,-,-,-
320,12.8,-1206268,2334.0843443142267,51,-,-,-,-,-
321,12.84,-1208455,2896.2290641197587,51,-,-,-,-,-
322,12.88,-1211136,2871.85776726155,51,-,-,-,-,-
323,12.92,-1212568,1809.2177186146773,51,-,-,-,-,-
324,12.96,-1213034,-22.48663966157642,51,-,-,-,-,-
325,13.0,-1215759,-1608.76555427189,51,-,-,-,-,-
326,13.04,-1216950,-2272.1738575657,51,-,-,-,-,-
327,13.08,-1216798,-1982.6386083959126,51,-,-,-,-,-
