muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
100,4.0,-783315,-756.9841607674307,72,-,-,-,-,-
101,4.04,-781181,-727.2292344786238,72,-,-,-,-,-
102,4.08,-771695,-1167.5398527552134,72,-,-,-,-,-
103,4.12,-768200,-1329.7026318582339,72,-,-,-,-,-
104,4.16,-767901,-1081.9285063935786,72,-,-,-,-,-
105,4.2,-770264,-506.4331309053723,72,-,-,-,-,-
106,4.24,-772805,106.24848384052984,72,-,-,-,-,-
107,4.28,-773968,563.4594342652831,72,-,-,-,-,-
108,4.32,-774151,873.7528478233558,72,-,-,-,-,-
109,4.36,-774766,1166.4429076032793,72,-,-,-,-,-
110,4.4,-776429,1533.7750899701855,72,-,-,-,-,-
111,4.44,-778005,1857.5454235335365,72,-,-,-,-,-
112,4.48,-780974,1889.191698410168,72,-,-,-,-,-
113,4.52,-783002,1283.1696778458509,72,-,-,-,-,-
114,4.56,-781904,114.0606642539235,72,-,-,-,-,-
115,4.6,-783489,-874.8220608912058,72,-,-,-,-,-
116,4.64,-782603,-1375.9884720200193,72,-,-,-,-,-
117,4.68,-783949,-1248.2883723765367,72,-,-,-,-,-
118,4.72,-782973,-1004.3163658547901,72,-,-,-,-,-
119,4.76,-780837,-924.3375737724632,72,-,-,-,-,-
120,4.8,-772536,-1198.4554885969228,72,-,-,-,-,-
121,4.84,-767258,-1345.3615509488245,72,-,-,-,-,-
122,4.88,-767355,-1105.996844440082,72,-,-,-,-,-
123,4.92,-771305,-506.04634636572496,72,-,-,-,-,-
124,4.96,-773788,133.68564653946078,72,-,-,-,-,-
125,5.0,-776253,665.2420282351959,72,-,-,-,-,-
126,5.04,-774635,895.2868206806393,72,-,-,-,-,-
127,5.08,-774805,1126.0787838703682,72,-,-,-,-,-
128,5.12,-776593,1483.5265033668984,72,-,-,-,-,-
129,5.16,-778808,1851.8350380994566,72,-,-,-,-,-
130,5.2,-779735,1843.1305765881511,72,-,-,-,-,-
131,5.24,-780782,1199.0023581512942,72,-,-,-,-,-
132,5.28,-780306,3.0719666235985414,72,-,-,-,-,-
133,5.32,-780978,-1056.6289815149273,72,-,-,-,-,-
134,5.36,-782905,-1419.6328347726107,72,-,-,-,-,-
135,5.4,-783944,-1144.5909473208224,72,-,-,-,-,-
136,5.44,-784149,-696.169355128687,72,-,-,-,-,-
137,5.48,-781776,-568.1151095287328,72,-,-,-,-,-
138,5.52,-772754,-923.9526792600118,72,-,-,-,-,-
139,5.56,-768312,-1117.7510644905306,72,-,-,-,-,-
140,5.6,-768302,-922.4747810969275,72,-,-,-,-,-
141,5.64,-770078,-469.2075829501355,72,-,-,-,-,-
142,5.68,-772678,-1.3426499433512618,72,-,-,-,-,-
143,5.72,-775517,329.95276541040676,72,-,-,-,-,-
144,5.76,-774268,458.10928631203524,72,-,-,-,-,-
145,5.8,-774526,750.4224884225068,72,-,-,-,-,-
146,5.84,-777564,1331.493237154461,72,-,-,-,-,-
147,5.88,-779481,1880.826015441311,72,-,-,-,-,-
148,5.92,-780653,1995.0257028397864,72,-,-,-,-,-
149,5.96,-781510,1390.1885267883217,72,-,-,-,-,-
150,6.0,-782002,244.24691910314255,73,72.5,-,-,-,-
151,6.04,-782349,-839.7913909110769,73,-,-,-,-,-
152,6.08,-782332,-1358.4167838293383,73,-,-,-,-,-
153,6.12,-782737,-1261.7676759361593,73,-,-,-,-,-
154,6.16,-782430,-957.4996699721569,73,-,-,-,-,-
155,6.2,-779632,-864.9700878024232,73,-,-,-,-,-
156,6.24,-770191,-1158.124487634408,73,-,-,-,-,-
157,6.28,-767395,-1181.9553771802912,73,-,-,-,-,-
158,6.32,-768686,-841.1124040055374,73,-,-,-,-,-
159,6.36,-772081,-263.40363944851254,73,-,-,-,-,-
160,6.4,-774344,259.70740926659346,73,-,-,-,-,-
161,6.44,-775065,605.1416075348407,73,-,-,-,-,-
162,6.48,-773565,780.7914486506374,73,-,-,-,-,-
163,6.52,-775273,1070.5981444531558,73,-,-,-,-,-
164,6.56,-776798,1433.9863843612902,73,-,-,-,-,-
165,6.6,-778675,1756.713944199153,73,-,-,-,-,-
166,6.64,-781240,1705.1784394340075,73,-,-,-,-,-
167,6.68,-781662,947.7756837147799,73,-,-,-,-,-
168,6.72,-782766,-174.12325847041166,73,-,-,-,-,-
169,6.76,-782675,-1084.9607492791874,73,-,-,-,-,-
170,6.8,-783789,-1282.2865627952579,73,-,-,-,-,-
171,6.84,-783481,-1010.4935400676204,73,-,-,-,-,-
172,6.88,-782487,-732.2969654498456,73,-,-,-,-,-
173,6.92,-777887,-832.95455697134,73,-,-,-,-,-
174,6.96,-769270,-1217.5817636330066,73,-,-,-,-,-
175,7.0,-767766,-1245.0493290914992,73,-,-,-,-,-
176,7.04,-768419,-930.5611897184563,73,-,-,-,-,-
177,7.08,-770542,-377.6737418819265,73,-,-,-,-,-
178,7.12,-773956,226.33496553232362,73,-,-,-,-,-
179,7.16,-774083,617.3128569419332,73,-,-,-,-,-
180,7.2,-773829,912.1569581416002,73,-,-,-,-,-
181,7.24,-774292,1251.2730520045761,73,-,-,-,-,-
182,7.28,-776348,1681.961945227678,73,-,-,-,-,-
183,7.32,-778671,1960.7254102342567,73,-,-,-,-,-
184,7.36,-779839,1713.6682832448441,73,-,-,-,-,-
185,7.4,-780948,859.5437792442708,73,-,-,-,-,-
186,7.44,-782366,-251.60468930960087,73,-,-,-,-,-
187,7.48,-782219,-1106.0983251257003,73,-,-,-,-,-
188,7.52,-782680,-1318.057168825428,73,-,-,-,-,-
189,7.56,-782055,-1103.6737997195708,73,-,-,-,-,-
190,7.6,-782457,-802.3415086333082,73,-,-,-,-,-
191,7.64,-779249,-824.2747955905506,73,-,-,-,-,-
192,7.68,-769691,-1192.1888861375319,73,-,-,-,-,-
193,7.72,-766882,-1243.1667923212044,73,-,-,-,-,-
194,7.76,-768147,-924.6956030142564,73,-,-,-,-,-
195,7.8,-770257,-406.20946070412185,73,-,-,-,-,-
196,7.84,-773661,175.48252189606228,73,-,-,-,-,-
197,7.88,-775270,621.2638365884104,73,-,-,-,-,-
198,7.92,-776340,958.8533433640196,73,-,-,-,-,-
199,7.96,-775972,1217.1440956618808,73,-,-,-,-,-
200,8.0,-778124,1578.3929977272182,73,-,-,-,-,-
201,8.04,-779172,1827.7334926093745,73,-,-,-,-,-
202,8.08,-779819,1680.8137559904526,73,-,-,-,-,-
203,8.12,-781645,954.396842319336,73,-,-,-,-,-
204,8.16,-782762,-190.99826452418938,73,-,-,-,-,-
205,8.2,-782376,-1183.5136125569277,73,-,-,-,-,-
206,8.24,-782286,-1531.7401481373793,73,-,-,-,-,-
207,8.28,-783639,-1269.605561991351,73,-,-,-,-,-
208,8.32,-783183,-884.9532852224397,73,-,-,-,-,-
209,8.36,-780370,-703.6253819949784,73,-,-,-,-,-
210,8.4,-772808,-845.1235417177268,73,-,-,-,-,-
211,8.44,-767081,-955.4766355012562,73,-,-,-,-,-
212,8.48,-768063,-743.2129411203314,73,-,-,-,-,-
213,8.52,-770129,-364.7922732629304,73,-,-,-,-,-
214,8.56,-772676,99.34664605050557,73,-,-,-,-,-
215,8.6,-775207,543.1582779662049,73,-,-,-,-,-
216,8.64,-775486,834.6683091788327,73,-,-,-,-,-
217,8.68,-774523,1048.8365377104783,73,-,-,-,-,-
218,8.72,-776824,1426.992958266454,73,-,-,-,-,-
219,8.76,-778670,1787.0241857724623,73,-,-,-,-,-
220,8.8,-779886,1802.810136948438,73,-,-,-,-,-
221,8.84,-781732,1215.1711252834998,73,-,-,-,-,-
222,8.88,-782079,86.75909697246493,73,-,-,-,-,-
223,8.92,-782702,-962.52828585267,73,-,-,-,-,-
224,8.96,-782808,-1449.7506422527576,73,-,-,-,-,-
225,9.0,-784222,-1283.4439561502027,74,73.0,-,-,-,-
226,9.04,-783024,-953.124368634747,74,-,-,-,-,-
227,9.08,-777293,-889.5923875980188,74,-,-,-,-,-
228,9.12,-770168,-1077.8576284041228,74,-,-,-,-,-
229,9.16,-768042,-1130.3428880619895,74,-,-,-,-,-
230,9.2,-768755,-910.5330088532505,74,-,-,-,-,-
231,9.24,-772238,-398.6606222350099,74,-,-,-,-,-
232,9.28,-16775555,503218.5540413037,74,-,-,-,-,-
233,9.32,-16775399,462453.5244645085,74,-,-,-,-,-
234,9.36,-16775464,373423.7102354178,74,-,-,-,-,-
235,9.4,-16775427,231507.47233980932,74,-,-,-,-,-
236,9.44,-16775410,49342.4792481449,74,-,-,-,-,-
237,9.48,-16775450,-144297.31910394086,74,-,-,-,-,-
238,9.52,-16775480,-345574.45252970885,74,-,-,-,-,-
239,9.56,-16775402,-622668.2482737303,74,-,-,-,-,-
240,9.6,-16775515,-1056311.4609047445,74,-,-,-,-,-
241,9.64,-16775466,-1533491.5486480999,74,-,-,-,-,-
242,9.68,-16775562,-1652230.876238395,74,-,-,-,-,-
243,9.72,-16775653,-1076539.5653873752,74,-,-,-,-,-
244,9.76,-16775216,-37962.9985044098,74,-,-,-,-,-
245,9.8,-16775213,805044.8909219077,74,-,-,-,-,-
246,9.84,-16775397,1070801.3479967373,74,-,-,-,-,-
247,9.88,-16775485,939380.7745686173,74,-,-,-,-,-
248,9.92,-16775447,757710.8801620749,74,-,-,-,-,-
249,9.96,-16775433,661717.7959561287,74,-,-,-,-,-
250,10.0,-16775410,600614.073092847,74,-,-,-,-,-
251,10.04,-16775404,513355.1458132528,74,-,-,-,-,-
252,10.08,-16775688,398911.61167031433,74,-,-,-,-,-
253,10.12,-16775644,283717.22997929296,74,-,-,-,-,-
254,10.16,-16775601,183279.3975435386,74,-,-,-,-,-
255,10.2,-16775588,97681.01976100472,74,-,-,-,-,-
256,10.24,-16775504,23490.345909746597,74,-,-,-,-,-
257,10.28,-16775455,-39555.3574403245,74,-,-,-,-,-
258,10.32,-16775401,-89895.5006315381,74,-,-,-,-,-
259,10.36,-16775170,-126951.42538266664,74,-,-,-,-,-
260,10.4,-16775086,-151665.1447218872,74,-,-,-,-,-
261,10.44,-16775512,-165620.38390112953,74,-,-,-,-,-
262,10.48,-16775435,-170406.85376872838,74,-,-,-,-,-
263,10.52,-16775495,-167466.36533681425,74,-,-,-,-,-
264,10.56,-16775434,-158311.04281277338,74,-,-,-,-,-
265,10.6,-16775460,-144479.91396978515,74,-,-,-,-,-
266,10.64,-16775458,-127448.27236413838,74,-,-,-,-,-
267,10.68,-16775519,-108519.80869803754,74,-,-,-,-,-
268,10.72,-16775499,-88823.52500420719,74,-,-,-,-,-
269,10.76,-16775466,-69304.15155544385,74,-,-,-,-,-
270,10.8,-16775428,-50723.80325713809,74,-,-,-,-,-
