muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
1,0.04,-968177,-1287.9047664470909,nan,-,-,-,-,-
2,0.08,-970009,-830.1547009798724,nan,-,-,-,-,-
3,0.12,-971975,-244.67016284320198,nan,-,-,-,-,-
4,0.16,-976103,368.14308077813894,nan,-,-,-,-,-
5,0.2,-977897,782.4386400522117,nan,-,-,-,-,-
6,0.24,-976462,1039.72228730708,nan,-,-,-,-,-
7,0.28,-978320,1487.5759448834433,nan,-,-,-,-,-
8,0.32,-979570,1998.5113166966357,nan,-,-,-,-,-
9,0.36,-981288,2321.1004569424204,nan,-,-,-,-,-
10,0.4,-983658,2039.3595479809828,nan,-,-,-,-,-
11,0.44,-984963,974.8185506175028,nan,-,-,-,-,-
12,0.48,-986505,-388.0988072818932,nan,-,-,-,-,-
13,0.52,-987468,-1378.4167235339387,nan,-,-,-,-,-
14,0.56,-987910,-1632.5090148072882,nan,-,-,-,-,-
15,0.6,-986977,-1369.6155429935657,nan,-,-,-,-,-
16,0.64,-985706,-1015.9504968304423,nan,-,-,-,-,-
17,0.68,-979353,-1034.997345654805,nan,-,-,-,-,-
18,0.72,-969047,-1362.077144459634,nan,-,-,-,-,-
19,0.76,-966370,-1392.7152227544448,nan,-,-,-,-,-
20,0.8,-967130,-1097.5824762354114,nan,-,-,-,-,-
21,0.84,-971523,-487.5525729762903,nan,-,-,-,-,-
22,0.88,-975903,202.14084856596673,nan,-,-,-,-,-
23,0.92,-976481,750.5041424602387,nan,-,-,-,-,-
24,0.96,-977147,1259.1855115505705,nan,-,-,-,-,-
25,1.0,-978284,1768.004308882747,nan,-,-,-,-,-
26,1.04,-981532,2295.4201969866635,nan,-,-,-,-,-
27,1.08,-983708,2519.1761106203667,nan,-,-,-,-,-
28,1.12,-985192,2101.7436309741643,nan,-,-,-,-,-
29,1.16,-985677,907.1072439323771,nan,-,-,-,-,-
30,1.2,-985805,-629.6027105256674,nan,-,-,-,-,-
31,1.24,-987851,-1697.6090594040286,nan,-,-,-,-,-
32,1.28,-987490,-1996.6321475792595,nan,-,-,-,-,-
33,1.32,-987321,-1639.4263433420101,nan,-,-,-,-,-
34,1.36,-985291,-1236.6250772419517,nan,-,-,-,-,-
