muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
455,9.1,-933657,2266.60800412477,83,-,induccion,-,-
456,9.12,-931391,1981.685639498936,83,-,induccion,-,-
457,9.14,-933538,1693.3963529376692,83,-,induccion,-,-
458,9.16,-933299,992.3512223498083,83,-,induccion,-,-
459,9.18,-935243,394.6195284073483,83,-,induccion,-,-
460,9.2,-934080,-341.2006443726591,83,-,induccion,-,-
461,9.22,-936483,-598.3816272065683,83,-,induccion,-,-
462,9.24,-936487,-812.6812412433078,83,-,induccion,-,-
463,9.26,-935975,-890.1702100692901,83,-,induccion,-,-
464,9.28,-926180,-1574.966172755172,83,-,induccion,-,-
465,9.3,-923150,-1691.1481400301245,83,-,induccion,-,-
466,9.32,-919695,-1805.7438236409598,83,-,induccion,-,-
467,9.34,-919652,-1604.7197259110117,83,-,induccion,-,-
468,9.36,-919001,-1347.4443412894898,83,-,induccion,-,-
469,9.38,-920634,-766.5206624243474,83,-,induccion,-,-
470,9.4,-923152,40.51859186193428,83,-,induccion,-,-
471,9.42,-923398,782.4930300564686,83,-,induccion,-,-
472,9.44,-926030,1706.1000543351029,83,-,induccion,-,-
473,9.46,-922446,2004.0332842033774,83,-,induccion,-,-
474,9.48,-924739,2458.2505118502386,83,-,induccion,-,-
475,9.5,-922259,2167.8479423757335,83,-,induccion,-,-
476,9.52,-924651,1884.913479034014,83,-,induccion,-,-
477,9.54,-924529,1159.656939860438,83,-,induccion,-,-
478,9.56,-925852,467.9191392211701,83,-,induccion,-,-
479,9.58,-927232,-128.6002815449374,83,-,induccion,-,-
480,9.6,-926313,-700.014449032315,83,-,induccion,-,-
481,9.62,-929129,-755.8647248857787,83,-,induccion,-,-
482,9.64,-927782,-948.2365248893811,83,-,induccion,-,-
483,9.66,-926737,-1019.3098862115992,83,-,induccion,-,-
484,9.68,-919154,-1564.3468610054965,83,-,induccion,-,-
485,9.7,-915406,-1813.545058664141,83,-,induccion,-,-
486,9.72,-910820,-2097.0510954406236,83,-,induccion,-,-
487,9.74,-911417,-1893.4256978145122,83,-,induccion,-,-
488,9.76,-910319,-1663.6489820714642,83,-,induccion,-,-
489,9.78,-912436,-991.7703057063541,83,-,induccion,-,-
490,9.8,-912995,-252.18588212066288,83,-,induccion,-,-
491,9.82,-915087,720.6494472105971,83,-,induccion,-,-
492,9.84,-917089,1674.484320044578,83,-,induccion,-,-
493,9.86,-915826,2207.332611611548,83,-,induccion,-,-
494,9.88,-917852,2675.0196971262067,83,-,induccion,-,-
495,9.9,-915707,2421.51298707135,83,-,induccion,-,-
496,9.92,-918184,2133.096430172117,83,-,induccion,-,-
497,9.94,-915340,1161.6124263029294,83,-,induccion,-,-
498,9.96,-918427,542.0883239846507,83,-,mantenimiento,-,-
499,9.98,-917326,-325.0734078321034,83,-,mantenimiento,-,-
500,10.0,-919126,-771.7751955579338,83,-,mantenimiento,-,-
501,10.02,-919274,-1094.2823820256172,83,-,mantenimiento,-,-
502,10.04,-921614,-1022.4050746325956,83,-,mantenimiento,-,-
503,10.06,-915778,-1417.3346245627401,83,-,mantenimiento,-,-
504,10.08,-913018,-1491.8583300189698,83,-,mantenimiento,-,-
505,10.1,-906701,-1804.0655286525316,83,-,mantenimiento,-,-
506,10.12,-905773,-1684.1083429862374,83,-,mantenimiento,-,-
507,10.14,-906826,-1374.9650439686748,83,-,mantenimiento,-,-
508,10.16,-905880,-1143.969578957407,83,-,mantenimiento,-,-
509,10.18,-908080,-559.5101271914034,83,-,mantenimiento,-,-
510,10.2,-908129,-19.69823831864437,83,-,mantenimiento,-,-
511,10.22,-911044,815.4540338897964,83,-,mantenimiento,-,-
512,10.24,-909862,1315.8838644101274,83,-,mantenimiento,-,-
513,10.26,-911567,1887.7608734181772,83,-,mantenimiento,-,-
514,10.28,-912284,2113.860244088364,83,-,mantenimiento,-,-
515,10.3,-911319,1878.9296118612178,83,-,mantenimiento,-,-
516,10.32,-911389,1421.4367846091418,83,-,mantenimiento,-,-
517,10.34,-911676,790.2847741921919,83,-,mantenimiento,-,-
518,10.36,-910953,43.79737105875438,83,-,mantenimiento,-,-
519,10.38,-914722,-261.44269460380065,83,-,mantenimiento,-,-
520,10.4,-913163,-794.6216281918691,83,-,mantenimiento,-,-
521,10.42,-914781,-883.4949068470978,83,-,mantenimiento,-,-
522,10.44,-916794,-775.7612569331659,83,-,mantenimiento,-,-
523,10.46,-915688,-809.107025556119,83,-,mantenimiento,-,-
524,10.48,-913817,-871.9686538763834,83,-,mantenimiento,-,-
525,10.5,-906491,-1364.1035749742286,83,-,mantenimiento,-,-
526,10.52,-903205,-1559.814884535318,83,-,mantenimiento,-,-
527,10.54,-900986,-1653.151616906769,83,-,mantenimiento,-,-
528,10.56,-900322,-1550.1769504862978,83,-,mantenimiento,-,-
529,10.58,-901613,-1159.9637103757923,83,-,mantenimiento,-,-
530,10.6,-902665,-613.4678383122655,83,-,mantenimiento,-,-
531,10.62,-905504,232.23539666169552,83,-,mantenimiento,-,-
532,10.64,-905680,963.6389182930509,83,-,mantenimiento,-,-
533,10.66,-907725,1801.7283036099852,83,-,mantenimiento,-,-
534,10.68,-904481,2050.0307814395965,83,-,mantenimiento,-,-
535,10.7,-906192,2366.4595000420813,83,-,mantenimiento,-,-
536,10.72,-904436,2049.7729307701807,83,-,mantenimiento,-,-
537,10.74,-907478,1773.1060003658881,83,-,mantenimiento,-,-
538,10.76,-905568,920.2669779613129,83,-,mantenimiento,-,-
539,10.78,-908505,412.54699929859726,83,-,mantenimiento,-,-
540,10.8,-909094,-149.5870171195461,83,-,mantenimiento,-,-
541,10.82,-909586,-510.94033392744404,83,-,mantenimiento,-,-
542,10.84,-911604,-542.9135638761386,83,-,mantenimiento,-,-
543,10.86,-910491,-665.8030529001489,83,-,mantenimiento,-,-
544,10.88,-906067,-978.2121447903205,83,-,mantenimiento,-,-
545,10.9,-901673,-1285.4541703985024,83,-,mantenimiento,-,-
546,10.92,-896014,-1697.7567706541158,83,-,mantenimiento,-,-
547,10.94,-897613,-1526.3989781230457,83,-,mantenimiento,-,-
548,10.96,-899556,-1244.1864689085369,83,-,mantenimiento,-,-
549,10.98,-901023,-861.9364047360341,83,-,mantenimiento,-,-
550,11.0,-901134,-422.99333948291763,83,-,mantenimiento,-,-
551,11.02,-903145,294.30101227058026,83,-,mantenimiento,-,-
552,11.04,-902106,824.1770076668465,83,-,mantenimiento,-,-
553,11.06,-903209,1434.9818466653983,83,-,mantenimiento,-,-
554,11.08,-903596,1771.3655036548662,83,-,mantenimiento,-,-
555,11.1,-903351,1745.4366384925734,83,-,mantenimiento,-,-
556,11.12,-904582,1510.1918440014128,83,-,mantenimiento,-,-
557,11.14,-904628,949.0131258727924,83,-,mantenimiento,-,-
558,11.16,-907232,496.17857040910167,83,-,mantenimiento,-,-
559,11.18,-904829,-276.9883658530339,83,-,mantenimiento,-,-
560,11.2,-907914,-468.6161153853327,83,-,mantenimiento,-,-
561,11.22,-905615,-887.1762813018481,83,-,mantenimiento,-,-
562,11.24,-908537,-756.4292244549033,83,-,mantenimiento,-,-
563,11.26,-905770,-971.6206530199802,83,-,mantenimiento,-,-
564,11.28,-902235,-1203.8255315493743,83,-,mantenimiento,-,-
565,11.3,-896078,-1605.962383420735,83,-,mantenimiento,-,-
566,11.32,-894465,-1610.093367242387,83,-,mantenimiento,-,-
567,11.34,-895177,-1353.736515460073,83,-,mantenimiento,-,-
568,11.36,-893469,-1169.175688352897,83,-,mantenimiento,-,-
569,11.38,-894570,-637.6335174365436,83,-,mantenimiento,-,-
570,11.4,-895212,-21.522291883955177,83,-,mantenimiento,-,-
571,11.42,-898671,876.8961511041582,83,-,mantenimiento,-,-
572,11.44,-896711,1339.3922676948928,83,-,mantenimiento,-,-
573,11.46,-899766,2055.0939979245472,83,-,mantenimiento,-,-
574,11.48,-898016,2165.9725371213462,83,-,mantenimiento,-,-
575,11.5,-899031,2184.002058206676,83,-,mantenimiento,-,-
576,11.52,-898272,1766.1552537374744,83,-,mantenimiento,-,-
577,11.54,-900043,1320.312733135659,83,-,mantenimiento,-,-
578,11.56,-901119,725.5251240044927,83,-,mantenimiento,-,-
579,11.58,-901440,106.33159971857958,83,-,mantenimiento,-,-
580,11.6,-904084,-206.6511235129292,83,-,mantenimiento,-,-
581,11.62,-901252,-768.2949080923704,83,-,mantenimiento,-,-
582,11.64,-903852,-752.6401523232039,83,-,mantenimiento,-,-
583,11.66,-903653,-839.3794638873296,83,-,mantenimiento,-,-
584,11.68,-905084,-754.003557719443,83,-,mantenimiento,-,-
585,11.7,-902207,-997.2972142721559,83,-,mantenimiento,-,-
586,11.72,-896643,-1453.0225154169002,83,-,mantenimiento,-,-
587,11.74,-892942,-1739.485166536596,83,-,mantenimiento,-,-
588,11.76,-890221,-1871.5957776076848,83,-,mantenimiento,-,-
589,11.78,-890131,-1672.5186370102583,83,-,mantenimiento,-,-
590,11.8,-888267,-1446.8055567985011,83,-,mantenimiento,-,-
591,11.82,-891387,-674.3172373714642,83,-,mantenimiento,-,-
592,11.84,-890130,-103.89011552441161,83,-,mantenimiento,-,-
593,11.86,-893838,910.7332246576566,83,-,mantenimiento,-,-
594,11.88,-892618,1511.1842588456102,83,-,mantenimiento,-,-
595,11.9,-895307,2251.0294864147363,83,-,mantenimiento,-,-
596,11.92,-893577,2380.3331250985293,83,-,mantenimiento,-,-
597,11.94,-896295,2510.697736000164,83,-,mantenimiento,-,-
598,11.96,-894014,1931.2573626030457,83,-,mantenimiento,-,-
599,11.98,-897119,1526.1456514094461,83,-,mantenimiento,-,-
600,12.0,-896514,734.9575172354012,80,51.5,mantenimiento,-,-
601,12.02,-898284,160.6208125139883,80,-,mantenimiento,-,-
602,12.04,-897444,-475.36298193587527,80,-,mantenimiento,-,-
603,12.06,-901757,-535.3998606386685,80,-,mantenimiento,-,-
604,12.08,-902459,-706.2492147433713,80,-,mantenimiento,-,-
605,12.1,-897348,-1202.2999209729855,80,-,mantenimiento,-,-
606,12.12,-893674,-1512.3115189599162,80,-,mantenimiento,-,-
607,12.14,-888285,-1901.8770670804897,80,-,mantenimiento,-,-
608,12.16,-887225,-1906.2159989377178,80,-,mantenimiento,-,-
609,12.18,-888603,-1645.4110619283847,80,-,mantenimiento,-,-
610,12.2,-886525,-1533.114282984142,80,-,mantenimiento,-,-
611,12.22,-887844,-1009.3733445139646,80,-,mantenimiento,-,-
612,12.24,-888593,-374.3662978916909,80,-,mantenimiento,-,-
613,12.26,-890909,486.69087251529504,80,-,mantenimiento,-,-
614,12.28,-891024,1181.9389066732972,80,-,mantenimiento,-,-
615,12.3,-892467,1843.5453471355195,80,-,mantenimiento,-,-
616,12.32,-889947,1937.0775782857659,80,-,mantenimiento,-,-
617,12.34,-892599,2090.8873171959012,80,-,mantenimiento,-,-
618,12.36,-890444,1560.0350300366852,80,-,mantenimiento,-,-
619,12.38,-893201,1190.2272949986072,80,-,mantenimiento,-,-
620,12.4,-891909,439.11324069182433,80,-,mantenimiento,-,-
621,12.42,-894675,59.56557056975544,80,-,mantenimiento,-,-
622,12.44,-895996,-284.1333794836155,80,-,mantenimiento,-,-
623,12.46,-895903,-563.6254912356912,80,-,mantenimiento,-,-
624,12.48,-897454,-568.9872567062853,80,-,mantenimiento,-,-
625,12.5,-897406,-609.5327582911127,80,-,mantenimiento,-,-
626,12.52,-899179,-493.8973276798156,80,-,mantenimiento,-,-
627,12.54,-899081,-558.8537470020603,80,-,mantenimiento,-,-
628,12.56,-900059,-599.6164261136532,80,-,mantenimiento,-,-
629,12.58,-893851,-1227.3526733260383,80,-,mantenimiento,-,-
630,12.6,-890475,-1619.611382738959,80,-,mantenimiento,-,-
631,12.62,-884811,-2097.375722055618,80,-,mantenimiento,-,-
632,12.64,-884803,-1991.002175296353,80,-,mantenimiento,-,-
633,12.66,-885479,-1644.466741108844,80,-,mantenimiento,-,-
634,12.68,-884941,-1197.2705401067306,80,-,mantenimiento,-,-
635,12.7,-887615,-335.188635756685,80,-,mantenimiento,-,-
636,12.72,-887114,392.04303131084475,80,-,mantenimiento,-,-
637,12.74,-888752,1295.343886629918,80,-,mantenimiento,-,-
638,12.76,-890565,2097.8174907107045,80,-,mantenimiento,-,-
639,12.78,-888334,2347.03820054626,80,-,mantenimiento,-,-
640,12.8,-890163,2571.4096114233816,80,-,mantenimiento,-,-
641,12.82,-889939,2283.0931843167555,80,-,mantenimiento,-,-
642,12.84,-891570,1848.0743576899467,80,-,mantenimiento,-,-
643,12.86,-893657,1290.8751154473994,80,-,mantenimiento,-,-
644,12.88,-892073,446.73476106499174,80,-,mantenimiento,-,-
645,12.9,-895076,67.39336053831812,80,-,mantenimiento,-,-
646,12.92,-892395,-572.9482916529562,80,-,mantenimiento,-,-
647,12.94,-895231,-618.1202291602854,80,-,mantenimiento,-,-
648,12.96,-895431,-735.9770540111795,80,-,mantenimiento,-,-
649,12.98,-896301,-733.8422501049008,80,-,mantenimiento,-,-
650,13.0,-893156,-1013.7334347540699,80,-,mantenimiento,-,-
651,13.02,-888916,-1361.6381075637514,80,-,mantenimiento,-,-
652,13.04,-885932,-1574.1376563365238,80,-,mantenimiento,-,-
653,13.06,-883115,-1697.1617581230212,80,-,mantenimiento,-,-
654,13.08,-883858,-1436.6125505169484,80,-,mantenimiento,-,-
655,13.1,-881675,-1268.8761808808094,80,-,mantenimiento,-,-
656,13.12,-884232,-605.8703864540225,80,-,mantenimiento,-,-
657,13.14,-884401,-17.803644381617687,80,-,mantenimiento,-,-
658,13.16,-887217,823.6835301686529,80,-,mantenimiento,-,-
659,13.18,-887360,1423.4249442341993,80,-,mantenimiento,-,-
660,13.2,-887638,1888.6360080860345,80,-,mantenimiento,-,-
661,13.22,-888994,2191.6909324291296,80,-,despertar,-,-
662,13.24,-886072,1867.891529200266,80,-,despertar,-,-
663,13.26,-889341,1735.2166646612668,80,-,despertar,-,-
664,13.28,-887751,1031.3603822336433,80,-,despertar,-,-
665,13.3,-891060,626.027123775652,80,-,despertar,-,-
666,13.32,-889346,-114.79016636966708,80,-,despertar,-,-
667,13.34,-892027,-378.5561337574104,80,-,despertar,-,-
668,13.36,-892797,-611.8820199874231,80,-,despertar,-,-
669,13.38,-892894,-738.7218297135842,80,-,despertar,-,-
670,13.4,-896069,-530.9957531253071,80,-,despertar,-,-
671,13.42,-893958,-700.4315463151725,80,-,despertar,-,-
672,13.44,-891997,-880.8675765509698,80,-,despertar,-,-
673,13.46,-884405,-1520.0148678643482,80,-,despertar,-,-
674,13.48,-882794,-1691.4510802030672,80,-,despertar,-,-
675,13.5,-877973,-2035.7798871009545,80,-,despertar,-,-
676,13.52,-878943,-1796.702181129749,80,-,despertar,-,-
677,13.54,-878021,-1511.2933281954938,80,-,despertar,-,-
678,13.56,-879708,-818.3598335157799,80,-,despertar,-,-
679,13.58,-882841,159.84924770270672,80,-,despertar,-,-
680,13.6,-881833,907.0017374579999,80,-,despertar,-,-
681,13.62,-885375,1953.554644253094,80,-,despertar,-,-
682,13.64,-882444,2300.736707677045,80,-,despertar,-,-
683,13.66,-885056,2738.1589234970666,80,-,despertar,-,-
684,13.68,-882782,2408.2704523064504,80,-,despertar,-,-
685,13.7,-885678,2118.1910151132847,80,-,despertar,-,-
686,13.72,-885199,1336.7494786318257,80,-,despertar,-,-
687,13.74,-887265,683.5188246919101,80,-,despertar,-,-
688,13.76,-888661,66.13926445151174,80,-,despertar,-,-
689,13.78,-889253,-427.5071386076138,80,-,despertar,-,-
690,13.8,-890856,-634.6175686106235,80,-,despertar,-,-
691,13.82,-889974,-863.5407169440405,80,-,despertar,-,-
692,13.84,-893319,-678.1056452842313,80,-,despertar,-,-
693,13.86,-891307,-889.4339445220103,80,-,despertar,-,-
694,13.88,-893499,-813.0514997141813,80,-,despertar,-,-
695,13.9,-888379,-1331.9561978930424,80,-,despertar,-,-
696,13.92,-884660,-1737.682744569879,80,-,despertar,-,-
697,13.94,-881150,-2055.8053578524414,80,-,despertar,-,-
698,13.96,-879159,-2124.361851858378,80,-,despertar,-,-
699,13.98,-879266,-1857.3231411012084,80,-,despertar,-,-
700,14.0,-879163,-1419.087675725208,80,-,despertar,-,-
701,14.02,-882278,-568.9918296840392,80,-,despertar,-,-
702,14.04,-880548,20.66306417407759,80,-,despertar,-,-
703,14.06,-884542,1071.4392667058119,80,-,despertar,-,-
704,14.08,-882991,1606.7343948589537,80,-,despertar,-,-
705,14.1,-885558,2246.0450405944252,80,-,despertar,-,-
706,14.12,-884439,2300.114262777698,80,-,despertar,-,-
707,14.14,-885984,2223.259300109251,80,-,despertar,-,-
708,14.16,-887243,1835.0526294511237,80,-,despertar,-,-
709,14.18,-888405,1257.183072577363,80,-,despertar,-,-
710,14.2,-886895,431.8682886656345,80,-,despertar,-,-
711,14.22,-890150,50.45198817497203,80,-,despertar,-,-
712,14.24,-890019,-438.85522742186686,80,-,despertar,-,-
713,14.26,-892221,-584.1559145049996,80,-,despertar,-,-
714,14.28,-895230,-534.8188857256655,80,-,despertar,-,-
715,14.3,-891454,-924.4847889840564,80,-,despertar,-,-
716,14.32,-891104,-1014.0367387408845,80,-,despertar,-,-
717,14.34,-884005,-1598.9387628943223,80,-,despertar,-,-
718,14.36,-883301,-1661.2928712517441,80,-,despertar,-,-
719,14.38,-880124,-1846.5142250472582,80,-,despertar,-,-
720,14.4,-882243,-1520.2586722560882,80,-,despertar,-,-
721,14.42,-882235,-1215.5147437427258,80,-,despertar,-,-
722,14.44,-885161,-532.2534682405892,80,-,despertar,-,-
723,14.46,-889695,398.80479489905883,80,-,despertar,-,-
724,14.48,-887645,870.201876046279,80,-,despertar,-,-
725,14.5,-891980,1752.6390370761346,80,-,despertar,-,-
726,14.52,-888173,1797.6458393768505,80,-,despertar,-,-
727,14.54,-890904,2026.0807262147396,80,-,despertar,-,-
728,14.56,-889148,1568.299656828923,80,-,despertar,-,-
729,14.58,-892137,1196.6967706750738,80,-,despertar,-,-
730,14.6,-892360,476.1497686340499,80,-,despertar,-,-
731,14.62,-894379,-80.83051354950521,80,-,despertar,-,-
732,14.64,-894744,-602.6623085885221,80,-,despertar,-,-
733,14.66,-896544,-787.7033072673416,80,-,despertar,-,-
734,14.68,-898504,-750.0434964216788,80,-,despertar,-,-
735,14.7,-898736,-712.9447367853354,80,-,despertar,-,-
736,14.72,-899508,-601.4345909379872,80,-,despertar,-,-
737,14.74,-894512,-970.1028007743912,80,-,despertar,-,-
738,14.76,-891362,-1251.8259326423413,80,-,despertar,-,-
739,14.78,-887260,-1620.8754953443731,80,-,despertar,-,-
740,14.8,-889428,-1456.682730507402,80,-,despertar,-,-
741,14.82,-888521,-1405.9058828831503,80,-,despertar,-,-
742,14.84,-891724,-874.3823253809655,80,-,despertar,-,-
743,14.86,-894993,-170.783407024226,80,-,despertar,-,-
744,14.88,-896181,487.7596631663523,80,-,despertar,-,-
745,14.9,-899069,1290.5968551008154,80,-,despertar,-,-
746,14.92,-898351,1698.8060092625465,80,-,despertar,-,-
747,14.94,-900055,2043.9320702918571,80,-,despertar,-,-
748,14.96,-898289,1792.0927872623502,80,-,despertar,-,-
749,14.98,-900470,1512.754930049996,80,-,despertar,-,-
750,15.0,-900264,814.0981880513013,78,67.75,despertar,-,-
751,15.02,-902940,254.73074278571403,78,-,despertar,-,-
752,15.04,-904826,-285.02581351824347,78,-,despertar,-,-
753,15.06,-906248,-665.1343931122515,78,-,despertar,-,-
754,15.08,-907835,-798.9906626217544,78,-,despertar,-,-
755,15.1,-907739,-866.2985094348189,78,-,despertar,-,-
756,15.12,-909299,-698.8594888038958,78,-,despertar,-,-
757,15.14,-905204,-948.7799882082306,78,-,despertar,-,-
758,15.16,-903656,-1044.109999208637,78,-,despertar,-,-
759,15.18,-898662,-1442.6729084671606,78,-,despertar,-,-
760,15.2,-898688,-1446.0391536092084,78,-,despertar,-,-
761,15.22,-897695,-1440.5214401852118,78,-,despertar,-,-
762,15.24,-899964,-1032.2513249494014,78,-,despertar,-,-
763,15.26,-902126,-452.4434019716696,78,-,despertar,-,-
764,15.28,-903845,242.19512860069688,78,-,despertar,-,-
765,15.3,-906152,1044.1600050106842,78,-,despertar,-,-
766,15.32,-908724,1800.544002762561,78,-,despertar,-,-
767,15.34,-909178,2193.2429842760216,78,-,despertar,-,-
768,15.36,-908897,2225.3886432761697,78,-,despertar,-,-
769,15.38,-910022,2025.7690019029178,78,-,despertar,-,-
770,15.4,-909314,1393.5018107020865,78,-,despertar,-,-
771,15.42,-912783,906.6712801206722,78,-,despertar,-,-
772,15.44,-911587,41.0175084371017,78,-,despertar,-,-
773,15.46,-914688,-376.91286611345276,78,-,despertar,-,-
774,15.48,-913896,-884.0607955747307,78,-,despertar,-,-
775,15.5,-917204,-849.3989714164422,78,-,despertar,-,-
776,15.52,-915329,-1024.232014075551,78,-,despertar,-,-
777,15.54,-915738,-911.8877450529758,78,-,despertar,-,-
778,15.56,-912190,-1064.282477947207,78,-,despertar,-,-
779,15.58,-906498,-1384.7720966584238,78,-,despertar,-,-
780,15.6,-907555,-1190.6497556589165,78,-,despertar,-,-
781,15.62,-906795,-1106.191095747201,78,-,despertar,-,-
782,15.64,-910073,-640.0278715308218,78,-,despertar,-,-
783,15.66,-908383,-447.36244025256565,78,-,despertar,-,-
784,15.68,-911183,198.34227844428335,78,-,despertar,-,-
785,15.7,-912695,811.0317150377259,78,-,despertar,-,-
786,15.72,-916142,1546.1679536324236,78,-,despertar,-,-
787,15.74,-914749,1773.6411869096837,78,-,despertar,-,-
788,15.76,-916330,1994.140137853317,78,-,despertar,-,-
789,15.78,-914806,1694.1431407226146,78,-,despertar,-,-
790,15.8,-917575,1463.0192976569906,78,-,despertar,-,-
791,15.82,-919335,982.9070080466058,78,-,despertar,-,-
792,15.84,-918118,229.00844920291775,78,-,despertar,-,-
793,15.86,-918954,-290.50469553528706,78,-,despertar,-,-
794,15.88,-921399,-531.4603086598781,78,-,despertar,-,-
795,15.9,-924719,-531.2995041429649,78,-,despertar,-,-
796,15.92,-923611,-724.9394879334609,78,-,despertar,-,-
797,15.94,-923409,-757.6346400536188,78,-,despertar,-,-
798,15.96,-919030,-1073.9933251639222,78,-,despertar,-,-
799,15.98,-915085,-1351.9235665849146,78,-,despertar,-,-
800,16.0,-914325,-1377.029785433282,78,-,despertar,-,-
801,16.02,-910657,-1580.4516711212018,78,-,despertar,-,-
802,16.04,-914732,-1097.9893744317997,78,-,despertar,-,-
803,16.06,-913609,-880.7937830662959,78,-,despertar,-,-
804,16.08,-916599,-202.2056191655106,78,-,despertar,-,-
805,16.1,-917382,424.9716508489938,78,-,despertar,-,-
806,16.12,-920990,1300.9431775547796,78,-,despertar,-,-
807,16.14,-920941,1800.9289488118038,78,-,despertar,-,-
808,16.16,-922479,2192.4524279982074,78,-,despertar,-,-
809,16.18,-922523,2148.4511524791014,78,-,despertar,-,-
810,16.2,-923357,1831.5766586877403,78,-,despertar,-,-
811,16.22,-925678,1367.7728314188848,78,-,despertar,-,-
812,16.24,-924652,518.9794618303913,78,-,despertar,-,-
813,16.26,-927268,-30.95163192120981,78,-,despertar,-,-
814,16.28,-928194,-574.0437656127838,78,-,despertar,-,-
815,16.3,-931155,-767.8842489396502,78,-,despertar,-,-
816,16.32,-930507,-1046.9320158986134,78,-,despertar,-,-
817,16.34,-933089,-934.593457472854,78,-,despertar,-,-
818,16.36,-929843,-1189.8957398471205,78,-,despertar,-,-
819,16.38,-926397,-1433.8642760502516,78,-,despertar,-,-
820,16.4,-920598,-1845.2423977179415,78,-,despertar,-,-
821,16.42,-919214,-1883.3712635050797,78,-,despertar,-,-
822,16.44,-919054,-1746.2652847541794,78,-,despertar,-,-
823,16.46,-919330,-1443.6632902004176,78,-,despertar,-,-
824,16.48,-920683,-889.4588769243665,78,-,despertar,-,-
825,16.5,-921720,-192.25653271694273,78,-,despertar,-,-
826,16.52,-925068,790.9251151388655,78,-,despertar,-,-
827,16.54,-926128,1592.6049746285719,78,-,despertar,-,-
828,16.56,-928280,2323.4621230250636,78,-,despertar,-,-
829,16.58,-926723,2479.694267510096,78,-,despertar,-,-
830,16.6,-929265,2578.618692836061,78,-,recuperacion,-,-
831,16.62,-928598,2069.7764937041857,78,-,recuperacion,-,-
832,16.64,-930388,1484.8588243343197,78,-,recuperacion,-,-
833,16.66,-932166,788.670608529163,78,-,recuperacion,-,-
834,16.68,-932674,40.25387840238136,78,-,recuperacion,-,-
835,16.7,-934632,-436.28196389390814,78,-,recuperacion,-,-
836,16.72,-933066,-968.0265392698968,78,-,recuperacion,-,-
837,16.74,-936450,-915.7989154050606,78,-,recuperacion,-,-
838,16.76,-935038,-1081.9880193735373,78,-,recuperacion,-,-
839,16.78,-936348,-964.0714709075069,78,-,recuperacion,-,-
840,16.8,-931229,-1316.540150250683,78,-,recuperacion,-,-
841,16.82,-927214,-1576.1672803803494,78,-,recuperacion,-,-
842,16.84,-926725,-1533.5912034693083,78,-,recuperacion,-,-
843,16.86,-922164,-1727.1038843691695,78,-,recuperacion,-,-
844,16.88,-925454,-1199.5117100083507,78,-,recuperacion,-,-
845,16.9,-924258,-873.5072150595524,78,-,recuperacion,-,-
846,16.92,-927941,-44.57578499566057,78,-,recuperacion,-,-
847,16.94,-929349,688.5214769658854,78,-,recuperacion,-,-
848,16.96,-932229,1523.1362478507422,78,-,recuperacion,-,-
849,16.98,-934572,2189.864371461773,78,-,recuperacion,-,-
850,17.0,-933739,2370.2958810210644,78,-,recuperacion,-,-
851,17.02,-936240,2481.591248312555,78,-,recuperacion,-,-
852,17.04,-934730,1946.015651844492,78,-,recuperacion,-,-
853,17.06,-937774,1483.6703054329473,78,-,recuperacion,-,-
854,17.08,-937459,615.1883168329978,78,-,recuperacion,-,-
855,17.1,-937896,-190.65560100088942,78,-,recuperacion,-,-
856,17.12,-938494,-841.3302641932794,78,-,recuperacion,-,-
857,17.14,-941261,-1100.1417778018022,78,-,recuperacion,-,-
858,17.16,-941113,-1340.3049161666254,78,-,recuperacion,-,-
859,17.18,-943180,-1210.9340332147167,78,-,recuperacion,-,-
860,17.2,-945041,-977.8653970726054,78,-,recuperacion,-,-
861,17.22,-939685,-1258.7307086160529,78,-,recuperacion,-,-
862,17.24,-936581,-1376.9324754787995,78,-,recuperacion,-,-
863,17.26,-930675,-1723.6146091488354,78,-,recuperacion,-,-
864,17.28,-930507,-1613.7442135422061,78,-,recuperacion,-,-
865,17.3,-929521,-1498.9481701418426,78,-,recuperacion,-,-
866,17.32,-931520,-1036.291139585809,78,-,recuperacion,-,-
867,17.34,-933086,-455.31073412379055,78,-,recuperacion,-,-
868,17.36,-934506,258.9965328728947,78,-,recuperacion,-,-
869,17.38,-938833,1274.73740571894,78,-,recuperacion,-,-
870,17.4,-937997,1853.6129830972432,78,-,recuperacion,-,-
871,17.42,-941922,2604.578140198776,78,-,recuperacion,-,-
872,17.44,-940235,2599.6504967710403,78,-,recuperacion,-,-
873,17.46,-942959,2540.3537046006995,78,-,recuperacion,-,-
874,17.48,-941632,1813.586341059417,78,-,recuperacion,-,-
875,17.5,-943789,1123.9378107223047,78,-,recuperacion,-,-
876,17.52,-943682,206.289816453595,78,-,recuperacion,-,-
877,17.54,-946137,-405.3804416276862,78,-,recuperacion,-,-
878,17.56,-949191,-756.1795646569835,78,-,recuperacion,-,-
879,17.58,-948050,-1181.0371350461373,78,-,recuperacion,-,-
880,17.6,-950244,-1135.7558658830712,78,-,recuperacion,-,-
881,17.62,-949000,-1212.7601261150298,78,-,recuperacion,-,-
882,17.64,-952224,-894.878863566139,78,-,recuperacion,-,-
883,17.66,-951242,-917.7842534128793,78,-,recuperacion,-,-
884,17.68,-954412,-680.0857098544211,78,-,recuperacion,-,-
885,17.7,-951560,-958.4947207847325,78,-,recuperacion,-,-
