muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
1,0.04,-963966,-1170.3452800598557,nan,-,-,-,-,-
2,0.08,-965520,-1723.2737732991898,nan,-,-,-,-,-
3,0.12,-965902,-1573.2870484185637,nan,-,-,-,-,-
4,0.16,-965136,-1123.0965877009548,nan,-,-,-,-,-
5,0.2,-963473,-839.2140320598182,nan,-,-,-,-,-
6,0.24,-955154,-1078.0675400027558,nan,-,-,-,-,-
7,0.28,-946443,-1437.1612385060525,nan,-,-,-,-,-
8,0.32,-945958,-1349.449269874236,nan,-,-,-,-,-
9,0.36,-947076,-937.9431456907269,nan,-,-,-,-,-
10,0.4,-950308,-301.8774708882811,nan,-,-,-,-,-
11,0.44,-953646,343.9441031692586,nan,-,-,-,-,-
12,0.48,-954223,843.9885287769293,nan,-,-,-,-,-
13,0.52,-954578,1313.7499699778336,nan,-,-,-,-,-
14,0.56,-954793,1806.5482327207014,nan,-,-,-,-,-
15,0.6,-957479,2325.944274887909,nan,-,-,-,-,-
16,0.64,-959415,2471.7612556976537,nan,-,-,-,-,-
17,0.68,-960537,1904.2368832932102,nan,-,-,-,-,-
18,0.72,-963107,715.6680957200865,nan,-,-,-,-,-
19,0.76,-963641,-669.2600362354151,nan,-,-,-,-,-
20,0.8,-964681,-1513.431216815443,nan,-,-,-,-,-
21,0.84,-965298,-1617.623994007181,nan,-,-,-,-,-
22,0.88,-966074,-1256.0679702414595,nan,-,-,-,-,-
23,0.92,-963953,-982.4872950329186,nan,-,-,-,-,-
24,0.96,-959664,-1009.0689280093211,nan,-,-,-,-,-
25,1.0,-947125,-1437.73169364342,nan,-,-,-,-,-
26,1.04,-945115,-1425.340376738839,nan,-,-,-,-,-
27,1.08,-945561,-1101.2097560701295,nan,-,-,-,-,-
28,1.12,-949455,-490.07775861644643,nan,-,-,-,-,-
29,1.16,-953025,151.8689896941587,nan,-,-,-,-,-
30,1.2,-954957,689.2334577328666,nan,-,-,-,-,-
31,1.24,-953848,1080.3493751236892,nan,-,-,-,-,-
32,1.28,-953865,1537.43622148935,nan,-,-,-,-,-
33,1.32,-956726,2127.2255939565503,nan,-,-,-,-,-
34,1.36,-958730,2496.279294068603,nan,-,-,-,-,-
35,1.4,-959997,2226.428918086962,nan,-,-,-,-,-
36,1.44,-961545,1155.4289919567118,nan,-,-,-,-,-
37,1.48,-962256,-350.4275520821734,nan,-,-,-,-,-
38,1.52,-963751,-1464.228278165221,nan,-,-,-,-,-
39,1.56,-964496,-1755.4902796771964,nan,-,-,-,-,-
40,1.6,-964682,-1393.1609152736369,nan,-,-,-,-,-
41,1.64,-965305,-900.3989955513573,nan,-,-,-,-,-
42,1.68,-961346,-841.140984441321,nan,-,-,-,-,-
43,1.72,-951281,-1231.0444309433478,nan,-,-,-,-,-
44,1.76,-945597,-1422.5644385004653,nan,-,-,-,-,-
45,1.8,-945680,-1161.6235283423002,nan,-,-,-,-,-
46,1.84,-947704,-632.5431929341719,nan,-,-,-,-,-
47,1.88,-952374,6.143454660505995,nan,-,-,-,-,-
48,1.92,-954752,496.0970322372277,nan,-,-,-,-,-
49,1.96,-954734,861.914159260883,nan,-,-,-,-,-
50,2.0,-954474,1264.1873843752483,nan,-,-,-,-,-
51,2.04,-955884,1805.2573037950865,nan,-,-,-,-,-
52,2.08,-957669,2287.3228066587335,nan,-,-,-,-,-
53,2.12,-960164,2333.935825573315,nan,-,-,-,-,-
54,2.16,-961316,1559.508997104395,nan,-,-,-,-,-
55,2.2,-962126,178.49897973999623,nan,-,-,-,-,-
56,2.24,-962737,-1124.783384605935,nan,-,-,-,-,-
57,2.28,-964528,-1686.7923876518034,nan,-,-,-,-,-
58,2.32,-965457,-1509.2740415605135,nan,-,-,-,-,-
59,2.36,-964779,-1050.0149075292868,nan,-,-,-,-,-
60,2.4,-961976,-808.1107820167272,nan,-,-,-,-,-
61,2.44,-953203,-1053.8682101850027,nan,-,-,-,-,-
62,2.48,-945392,-1356.5183568182092,nan,-,-,-,-,-
63,2.52,-945028,-1231.4314455747353,nan,-,-,-,-,-
64,2.56,-948202,-735.3783955374013,nan,-,-,-,-,-
65,2.6,-951909,-113.91773311719862,nan,-,-,-,-,-
66,2.64,-954537,409.3328657480588,nan,-,-,-,-,-
67,2.68,-953841,742.091589852299,nan,-,-,-,-,-
68,2.72,-953830,1136.7720197038884,nan,-,-,-,-,-
69,2.76,-955240,1700.2728387516622,nan,-,-,-,-,-
70,2.8,-958392,2286.824262514463,nan,-,-,-,-,-
71,2.84,-962104,2456.4182557292443,nan,-,-,-,-,-
72,2.88,-962430,1734.0520090601217,nan,-,-,-,-,-
73,2.92,-963579,379.8732981350295,nan,-,-,-,-,-
74,2.96,-963394,-1014.6291507693064,nan,-,-,-,-,-
75,3.0,-964998,-1666.3635882580206,64,64.0,-,-,-,-
76,3.04,-965569,-1544.1789131343526,64,-,-,-,-,-
77,3.08,-963727,-1150.925854733648,64,-,-,-,-,-
78,3.12,-956313,-1115.2588060232492,64,-,-,-,-,-
79,3.16,-946693,-1455.99493184339,64,-,-,-,-,-
80,3.2,-945826,-1537.0531439654915,64,-,-,-,-,-
81,3.24,-947356,-1233.24220754423,64,-,-,-,-,-
82,3.28,-951158,-517.9055088957036,64,-,-,-,-,-
83,3.32,-953612,231.37080494238762,64,-,-,-,-,-
84,3.36,-954489,760.8017680700959,64,-,-,-,-,-
85,3.4,-953487,1079.6909696195635,64,-,-,-,-,-
86,3.44,-955026,1529.1958655637418,64,-,-,-,-,-
87,3.48,-956677,2074.4798967691922,64,-,-,-,-,-
88,3.52,-958847,2400.628606746449,64,-,-,-,-,-
89,3.56,-960588,2010.1006082732083,64,-,-,-,-,-
90,3.6,-962846,863.6012745654257,64,-,-,-,-,-
91,3.64,-963935,-533.9138205780878,64,-,-,-,-,-
92,3.68,-965106,-1400.2733831967194,64,-,-,-,-,-
93,3.72,-964043,-1535.9277724957358,64,-,-,-,-,-
94,3.76,-964547,-1149.4688951470994,64,-,-,-,-,-
95,3.8,-964085,-835.129372353721,64,-,-,-,-,-
96,3.84,-960503,-898.7934030822289,64,-,-,-,-,-
97,3.88,-948539,-1374.205888956465,64,-,-,-,-,-
98,3.92,-945196,-1451.3813860298287,64,-,-,-,-,-
99,3.96,-945983,-1145.6289990008027,64,-,-,-,-,-
100,4.0,-948982,-565.9886763256204,64,-,-,-,-,-
101,4.04,-953185,134.16411258130847,64,-,-,-,-,-
102,4.08,-956686,779.1011019697416,64,-,-,-,-,-
103,4.12,-955037,1158.9368102136032,64,-,-,-,-,-
104,4.16,-955753,1540.4274259563372,64,-,-,-,-,-
105,4.2,-957140,1938.761261128895,64,-,-,-,-,-
106,4.24,-959735,2277.6178524014895,64,-,-,-,-,-
107,4.28,-960860,2110.8206444172174,64,-,-,-,-,-
108,4.32,-962872,1216.3172575157046,64,-,-,-,-,-
109,4.36,-963875,-217.2665112255611,64,-,-,-,-,-
110,4.4,-963651,-1464.9484853387708,64,-,-,-,-,-
111,4.44,-964055,-1894.5382110972826,64,-,-,-,-,-
112,4.48,-964114,-1583.7300886032974,64,-,-,-,-,-
113,4.52,-963326,-1051.8952785996034,64,-,-,-,-,-
114,4.56,-959601,-833.0226221462399,64,-,-,-,-,-
115,4.6,-947397,-1183.7970842300729,64,-,-,-,-,-
116,4.64,-944955,-1260.372594758419,64,-,-,-,-,-
117,4.68,-946168,-999.2795665735766,64,-,-,-,-,-
118,4.72,-950536,-392.3257578552423,64,-,-,-,-,-
119,4.76,-953281,249.49388688362706,64,-,-,-,-,-
120,4.8,-955122,785.743105278334,64,-,-,-,-,-
121,4.84,-954932,1132.8867051659845,64,-,-,-,-,-
122,4.88,-954911,1446.6274774803219,64,-,-,-,-,-
123,4.92,-957635,1894.4954667692073,64,-,-,-,-,-
124,4.96,-959142,2201.563379338443,64,-,-,-,-,-
125,5.0,-961406,2023.41614401493,64,-,-,-,-,-
126,5.04,-961973,1018.337150075547,64,-,-,-,-,-
127,5.08,-962761,-413.6127038872771,64,-,-,-,-,-
128,5.12,-963932,-1493.92040205882,64,-,-,-,-,-
129,5.16,-963725,-1781.5066865625954,64,-,-,-,-,-
130,5.2,-963665,-1410.0780090426829,64,-,-,-,-,-
131,5.24,-964465,-909.9869900202518,64,-,-,-,-,-
132,5.28,-960656,-826.4775952478949,64,-,-,-,-,-
133,5.32,-949960,-1185.1137149197148,64,-,-,-,-,-
134,5.36,-943602,-1345.9531944307837,64,-,-,-,-,-
135,5.4,-945837,-986.9657522329599,64,-,-,-,-,-
136,5.44,-949864,-375.5073283453273,64,-,-,-,-,-
137,5.48,-952985,230.3704110322542,64,-,-,-,-,-
138,5.52,-955452,717.9884374322846,64,-,-,-,-,-
139,5.56,-954024,985.3766433709111,64,-,-,-,-,-
140,5.6,-954325,1308.2900427587301,64,-,-,-,-,-
141,5.64,-956623,1776.9216033289485,64,-,-,-,-,-
142,5.68,-958782,2202.2854159386216,64,-,-,-,-,-
143,5.72,-960451,2166.65667744029,64,-,-,-,-,-
144,5.76,-961993,1319.8746516316955,64,-,-,-,-,-
145,5.8,-963387,-118.87200890063014,64,-,-,-,-,-
146,5.84,-963858,-1381.1927713928621,64,-,-,-,-,-
147,5.88,-964281,-1791.5122293036013,64,-,-,-,-,-
148,5.92,-965202,-1414.969304173706,64,-,-,-,-,-
149,5.96,-964428,-920.3458479183355,64,-,-,-,-,-
150,6.0,-962118,-775.6439116277197,66,65.0,-,-,-,-
151,6.04,-947110,-1327.3709743079307,66,-,-,-,-,-
152,6.08,-944705,-1439.2651292734681,66,-,-,-,-,-
153,6.12,-946227,-1150.1051325680337,66,-,-,-,-,-
154,6.16,-949759,-553.0680881685464,66,-,-,-,-,-
155,6.2,-953210,103.44825807605866,66,-,-,-,-,-
156,6.24,-955382,639.0766513481267,66,-,-,-,-,-
157,6.28,-953513,950.5840251515529,66,-,-,-,-,-
158,6.32,-953870,1342.635302544962,66,-,-,-,-,-
159,6.36,-958209,1958.6508757983593,66,-,-,-,-,-
160,6.4,-958446,2372.209725008195,66,-,-,-,-,-
161,6.44,-960469,2300.849749337591,66,-,-,-,-,-
162,6.48,-962303,1339.4935153305519,66,-,-,-,-,-
163,6.52,-963238,-199.50666599552483,66,-,-,-,-,-
164,6.56,-963106,-1453.9189165054684,66,-,-,-,-,-
165,6.6,-964485,-1755.0199202915678,66,-,-,-,-,-
166,6.64,-964572,-1378.089053180026,66,-,-,-,-,-
