muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
127,5.08,-16775497,1.8855975317236338,nan,-,-,-,-,-,"[50, 20, 15]",-
128,5.12,-16775489,7.515633690346941,nan,-,-,-,-,-,"[50, 20, 15]",-
129,5.16,-16775488,-0.4110639434468628,nan,-,-,-,-,-,"[50, 20, 15]",-
130,5.2,-16775583,-5.2457483371867095,nan,-,-,-,-,-,"[50, 20, 15]",-
131,5.24,-16775468,-2.042271664749415,nan,-,-,-,-,-,"[50, 20, 15]",-
132,5.28,-16775550,2.515865858956851,nan,-,-,-,-,-,"[50, 20, 15]",-
133,5.32,-16775545,2.7189523435975347,nan,-,-,-,-,-,"[50, 20, 15]",-
134,5.36,-16775376,-58.30805305303099,nan,-,-,-,-,-,"[50, 20, 15]",-
135,5.4,-16775464,-0.323913889299297,nan,-,-,-,-,-,"[50, 20, 15]",-
136,5.44,-16775448,-22.93046719710202,nan,-,-,-,-,-,"[50, 20, 15]",-
137,5.48,-16775586,0.2728328507675766,nan,-,-,-,-,-,"[50, 20, 15]",-
138,5.52,-16775610,-3.208649795951052,nan,-,-,-,-,-,"[50, 20, 15]",-
139,5.56,-16775500,-1.492274592139517,nan,-,-,-,-,-,"[50, 20, 15]",-
140,5.6,-16775469,-2.0201913314182844,nan,-,-,-,-,-,"[50, 20, 15]",-
141,5.64,-16775427,-1.8021930688539411,nan,-,-,-,-,-,"[50, 20, 15]",-
142,5.68,-16775391,-64.40846211664571,nan,-,-,-,-,-,"[50, 20, 15]",-
143,5.72,-16775500,-3.0356616829814387,nan,-,-,-,-,-,"[50, 20, 15]",-
144,5.76,-16775475,3.3531823461184276,nan,-,-,-,-,-,"[50, 20, 15]",-
145,5.8,-16775540,2.6601184591020655,nan,-,-,-,-,-,"[50, 20, 15]",-
146,5.84,-16775520,-10.54074659187317,nan,-,-,-,-,-,"[50, 20, 15]",-
147,5.88,-16775531,-2.0402229739336937,nan,-,-,-,-,-,"[50, 20, 15]",-
148,5.92,-16775569,-1.7752733126850666,nan,-,-,-,-,-,"[50, 20, 15]",-
149,5.96,-16775565,-17.919173094003085,nan,-,-,-,-,-,"[50, 20, 15]",-
151,6.04,-16775533,-1.0432702468630715,nan,-,-,-,-,-,"[50, 20, 15]",-
152,6.08,-16775466,-5.123647242437525,nan,-,-,-,-,-,"[50, 20, 15]",-
153,6.12,-16775450,-12.047374534315658,nan,-,-,-,-,-,"[50, 20, 15]",-
154,6.16,-16775495,-10.568023870399653,nan,-,-,-,-,-,"[50, 20, 15]",-
155,6.2,-16775475,-0.76711028676131,nan,-,-,-,-,-,"[50, 20, 15]",-
156,6.24,-16775505,-1.4599628778125004,nan,-,-,-,-,-,"[50, 20, 15]",-
157,6.28,-16775581,4.260627353250959,nan,-,-,-,-,-,"[50, 20, 15]",-
158,6.32,-16775487,3.4811832629149824,nan,-,-,-,-,-,"[50, 20, 15]",-
159,6.36,-16775441,4.419892668418557,nan,-,-,-,-,-,"[50, 20, 15]",-
160,6.4,-16775453,7.331271750303832,nan,-,-,-,-,-,"[50, 20, 15]",-
161,6.44,-16775519,6.565777633334533,nan,-,-,-,-,-,"[50, 20, 15]",-
162,6.48,-16775540,2.517413621473711,nan,-,-,-,-,-,"[50, 20, 15]",-
163,6.52,-16775504,1.7029160536374726,nan,-,-,-,-,-,"[50, 20, 15]",-
164,6.56,-16775551,-4.151741217080839,nan,-,-,-,-,-,"[50, 20, 15]",-
165,6.6,-16775442,-6.072994400785432,nan,-,-,-,-,-,"[50, 20, 15]",-
166,6.64,-16775531,-1.6202849412281672,nan,-,-,-,-,-,"[50, 20, 15]",-
167,6.68,-16775494,-3.098505152338759,nan,-,-,-,-,-,"[50, 20, 15]",-
168,6.72,-16775501,-0.2735689280091894,nan,-,-,-,-,-,"[50, 20, 15]",-
169,6.76,-16775580,5.835431927418929,nan,-,-,-,-,-,"[50, 20, 15]",-
170,6.8,-16775547,-2.6061093538730513,nan,-,-,-,-,-,"[50, 20, 15]",-
171,6.84,-16775524,-6.268840873759202,nan,-,-,-,-,-,"[50, 20, 15]",-
172,6.88,-16775483,-4.785649020326001,nan,-,-,-,-,-,"[50, 20, 15]",-
173,6.92,-16775459,0.9441647682789456,nan,-,-,-,-,-,"[50, 20, 15]",-
174,6.96,-16775513,3.0018995892534823,nan,-,-,-,-,-,"[50, 20, 15]",-
175,7.0,-16775560,0.3638286404370863,nan,-,-,-,-,-,"[50, 20, 15]",-
176,7.04,-16775453,3.152552977558074,nan,-,-,-,-,-,"[50, 20, 15]",-
177,7.08,-16775608,-4.466684572934754,nan,-,-,-,-,-,"[50, 20, 15]",-
178,7.12,-16775581,2.791994081609438,nan,-,-,-,-,-,"[50, 20, 15]",-
179,7.16,-16775511,-0.6077536416414797,nan,-,-,-,-,-,"[50, 20, 15]",-
180,7.2,-16775486,0.004161999279848949,nan,-,-,-,-,-,"[50, 20, 15]",-
181,7.24,-16775524,6.161410435325642,nan,-,-,-,-,-,"[50, 20, 15]",-
182,7.28,-16775511,2.448692761592471,nan,-,-,-,-,-,"[50, 20, 15]",-
183,7.32,-16775553,-0.011438825165450694,nan,-,-,-,-,-,"[50, 20, 15]",-
184,7.36,-16775569,31.928733067704112,nan,-,-,-,-,-,"[50, 20, 15]",-
185,7.4,-16775522,-5.586359868112813,nan,-,-,-,-,-,"[50, 20, 15]",-
186,7.44,-16775538,-0.6590154402988531,nan,-,-,-,-,-,"[50, 20, 15]",-
187,7.48,-16775499,2.868986784331048,nan,-,-,-,-,-,"[50, 20, 15]",-
188,7.52,-16775504,-5.1642538475788315,nan,-,-,-,-,-,"[50, 20, 15]",-
189,7.56,-16775547,7.7165866278537525,nan,-,-,-,-,-,"[50, 20, 15]",-
190,7.6,-16775468,-52.22264733766019,nan,-,-,-,-,-,"[50, 20, 15]",-
191,7.64,-16775565,2.782737662023985,nan,-,-,-,-,-,"[50, 20, 15]",-
192,7.68,-16775640,51.56572517739287,nan,-,-,-,-,-,"[50, 20, 15]",-
193,7.72,-16775436,-0.8498263233840779,nan,-,-,-,-,-,"[50, 20, 15]",-
194,7.76,-16775446,-16.084575267944253,nan,-,-,-,-,-,"[50, 20, 15]",-
195,7.8,-16775467,-32.216491226103486,nan,-,-,-,-,-,"[50, 20, 15]",-
196,7.84,-16775487,-42.40910811113355,nan,-,-,-,-,-,"[50, 20, 15]",-
197,7.88,-16775554,-0.0414542759021419,nan,-,-,-,-,-,"[50, 20, 15]",-
198,7.92,-16775617,1.5171148420129041,nan,-,-,-,-,-,"[50, 20, 15]",-
199,7.96,-16775515,-2.2952804689805784,nan,-,-,-,-,-,"[50, 20, 15]",-
200,8.0,-16775537,-1.4869407599684843,nan,-,-,-,-,-,"[50, 20, 15]",-
201,8.04,-16775497,1.7214177162669904,nan,-,-,-,-,-,"[50, 20, 15]",-
202,8.08,-16775469,-4.504245598333648,nan,-,-,-,-,-,"[50, 20, 15]",-
203,8.12,-16775524,3.7496226310640637,nan,-,-,-,-,-,"[50, 20, 15]",-
204,8.16,-16775487,8.187842598867226,nan,-,-,-,-,-,"[50, 20, 15]",-
205,8.2,-16775494,-8.894523568520306,nan,-,-,-,-,-,"[50, 20, 15]",-
206,8.24,-16775555,-6.949516606834765,nan,-,-,-,-,-,"[50, 20, 15]",-
207,8.28,-16775560,-4.058714214010514,nan,-,-,-,-,-,"[50, 20, 15]",-
208,8.32,-16775459,-1.8140734733672854,nan,-,-,-,-,-,"[50, 20, 15]",-
209,8.36,-16775500,4.629765927997638,nan,-,-,-,-,-,"[50, 20, 15]",-
210,8.4,-16775511,9.373891747673449,nan,-,-,-,-,-,"[50, 20, 15]",-
211,8.44,-16775509,0.5321619405762643,nan,-,-,-,-,-,"[50, 20, 15]",-
212,8.48,-16775489,1.6977816294784096,nan,-,-,-,-,-,"[50, 20, 15]",-
213,8.52,-16775597,-1.2499759888856854,nan,-,-,-,-,-,"[50, 20, 15]",-
214,8.56,-16775545,-3.7847527525612814,nan,-,-,-,-,-,"[50, 20, 15]",-
215,8.6,-16775526,1.060110344890067,nan,-,-,-,-,-,"[50, 20, 15]",-
216,8.64,-16775448,-2.9011509880872888,nan,-,-,-,-,-,"[50, 20, 15]",-
217,8.68,-16775467,-1.7915148723342478,nan,-,-,-,-,-,"[50, 20, 15]",-
218,8.72,-16775472,3.2455287691124814,nan,-,-,-,-,-,"[50, 20, 15]",-
219,8.76,-16775444,-37.93429179500315,nan,-,-,-,-,-,"[50, 20, 15]",-
220,8.8,-16775543,-4.338115935245987,nan,-,-,-,-,-,"[50, 20, 15]",-
221,8.84,-16775580,-0.2068374152625303,nan,-,-,-,-,-,"[50, 20, 15]",-
222,8.88,-16775526,0.7292894616534955,nan,-,-,-,-,-,"[50, 20, 15]",-
223,8.92,-16775602,1.3086223945270286,nan,-,-,-,-,-,"[50, 20, 15]",-
224,8.96,-16775532,-0.43999915288423086,nan,-,-,-,-,-,"[50, 20, 15]",-
226,9.04,-16775514,1.9739597520826115,nan,-,-,-,-,-,"[50, 20, 15]",-
227,9.08,-16775498,-0.9787787667789292,nan,-,-,-,-,-,"[50, 20, 15]",-
228,9.12,-16775437,-8.17457594699715,nan,-,-,-,-,-,"[50, 20, 15]",-
229,9.16,-16775510,-5.842014188268222,nan,-,-,-,-,-,"[50, 20, 15]",-
230,9.2,-16775513,-4.625090621335259,nan,-,-,-,-,-,"[50, 20, 15]",-
231,9.24,-16775495,-5.483400533705742,nan,-,-,-,-,-,"[50, 20, 15]",-
232,9.28,-16775484,3.823760963952771,nan,-,-,-,-,-,"[50, 20, 15]",-
233,9.32,-16775473,7.252753601826045,nan,-,-,-,-,-,"[50, 20, 15]",-
234,9.36,-16775481,3.2985336895785036,nan,-,-,-,-,-,"[50, 20, 15]",-
235,9.4,-16775514,9.323394342110088,nan,-,-,-,-,-,"[50, 20, 15]",-
236,9.44,-16775480,2.7267028670877886,nan,-,-,-,-,-,"[50, 20, 15]",-
237,9.48,-16775426,1.9319689824346242,nan,-,-,-,-,-,"[50, 20, 15]",-
238,9.52,-16775441,-0.2635352767930399,nan,-,-,-,-,-,"[50, 20, 15]",-
239,9.56,-16775530,23.827246946697265,nan,-,-,-,-,-,"[50, 20, 15]",-
240,9.6,-16775499,-6.054278191649722,nan,-,-,-,-,-,"[50, 20, 15]",-
241,9.64,-16775507,0.30340361608360267,nan,-,-,-,-,-,"[50, 20, 15]",-
242,9.68,-16775393,-0.12549476669000992,nan,-,-,-,-,-,"[50, 20, 15]",-
243,9.72,-16775442,-1.1244603028607347,nan,-,-,-,-,-,"[50, 20, 15]",-
244,9.76,-16775497,-1.3146665572985912,nan,-,-,-,-,-,"[50, 20, 15]",-
245,9.8,-16775532,26.730760890393338,nan,-,-,-,-,-,"[50, 20, 15]",-
246,9.84,-16775595,41.18877745741074,nan,-,-,-,-,-,"[50, 20, 15]",-
247,9.88,-16775551,12.516568554644223,nan,-,-,-,-,-,"[50, 20, 15]",-
248,9.92,-16775468,-1.7550197730756185,nan,-,-,-,-,-,"[50, 20, 15]",-
249,9.96,-16775486,-5.815078303518372,nan,-,-,-,-,-,"[50, 20, 15]",-
250,10.0,-16775495,30.552675659230477,nan,-,-,-,-,-,"[50, 20, 15]",-
251,10.04,-16775473,3.1648057727454786,nan,-,-,-,-,-,"[50, 20, 15]",-
252,10.08,-16775560,0.758492163897805,nan,-,-,-,-,-,"[50, 20, 15]",-
253,10.12,-16775506,0.508779756262939,nan,-,-,-,-,-,"[50, 20, 15]",-
254,10.16,-16775481,-8.429906501773273,nan,-,-,-,-,-,"[50, 20, 15]",-
255,10.2,-16775494,-3.1199878491442203,nan,-,-,-,-,-,"[50, 20, 15]",-
256,10.24,-16775570,15.608288473690065,nan,-,-,-,-,-,"[50, 20, 15]",-
257,10.28,-16775552,5.807544915544607,nan,-,-,-,-,-,"[50, 20, 15]",-
258,10.32,-16775441,-65.25260340038355,nan,-,-,-,-,-,"[50, 20, 15]",-
259,10.36,-16775422,4.380784229388346,nan,-,-,-,-,-,"[50, 20, 15]",-
260,10.4,-16775471,-2.640402259883644,nan,-,-,-,-,-,"[50, 20, 15]",-
261,10.44,-16775545,-0.808258908477721,nan,-,-,-,-,-,"[50, 20, 15]",-
262,10.48,-16775451,-0.7143427645766758,nan,-,-,-,-,-,"[50, 20, 15]",-
263,10.52,-16775398,-14.04144235691011,nan,-,-,-,-,-,"[50, 20, 15]",-
264,10.56,-16775511,5.344658780612702,nan,-,-,-,-,-,"[50, 20, 15]",-
265,10.6,-16775562,1.199613269751218,nan,-,-,-,-,-,"[50, 20, 15]",-
266,10.64,-16775561,-0.644697318306855,nan,-,-,-,-,-,"[50, 20, 15]",-
267,10.68,-16775589,0.5953809696935759,nan,-,-,-,-,-,"[50, 20, 15]",-
268,10.72,-16775484,5.379402495533089,nan,-,-,-,-,-,"[50, 20, 15]",-
269,10.76,-16775503,2.502780377707845,nan,-,-,-,-,-,"[50, 20, 15]",-
270,10.8,-16775426,-14.831403912819365,nan,-,-,-,-,-,"[50, 20, 15]",-
271,10.84,-16775509,-8.480269135750847,nan,-,-,-,-,-,"[50, 20, 15]",-
272,10.88,-16775450,-7.555329798046112,nan,-,-,-,-,-,"[50, 20, 15]",-
273,10.92,-16775568,20.143228795769037,nan,-,-,-,-,-,"[50, 20, 15]",-
274,10.96,-16775507,-14.77588193348575,nan,-,-,-,-,-,"[50, 20, 15]",-
275,11.0,-16775468,-8.108853787995505,nan,-,-,-,-,-,"[50, 20, 15]",-
276,11.04,-16775376,2.1331554632470535,nan,-,-,-,-,-,"[50, 20, 15]",-
277,11.08,-16775501,11.261243435277859,nan,-,-,-,-,-,"[50, 20, 15]",-
278,11.12,-16775536,-20.395774089541895,nan,-,-,-,-,-,"[50, 20, 15]",-
279,11.16,-16775533,9.101774192765246,nan,-,-,-,-,-,"[50, 20, 15]",-
280,11.2,-16775503,4.130373734921137,nan,-,-,-,-,-,"[50, 20, 15]",-
281,11.24,-16775472,6.646265827236212,nan,-,-,-,-,-,"[50, 20, 15]",-
282,11.28,-16775519,46.499792049112294,nan,-,-,-,-,-,"[50, 20, 15]",-
283,11.32,-16775499,6.170213520610006,nan,-,-,-,-,-,"[50, 20, 15]",-
284,11.36,-16775538,-9.630131339581052,nan,-,-,-,-,-,"[50, 20, 15]",-
285,11.4,-16775507,24.575590954003037,nan,-,-,-,-,-,"[50, 20, 15]",-
286,11.44,-16775364,1.6126128708617897,nan,-,-,-,-,-,"[50, 20, 15]",-
287,11.48,-16775464,0.1846858053800683,nan,-,-,-,-,-,"[50, 20, 15]",-
288,11.52,-16775485,-10.267684986610291,nan,-,-,-,-,-,"[50, 20, 15]",-
289,11.56,-16775536,1.5077779707793297,nan,-,-,-,-,-,"[50, 20, 15]",-
290,11.6,-16775476,3.215677490271293,nan,-,-,-,-,-,"[50, 20, 15]",-
291,11.64,-16775512,6.793213193312153,nan,-,-,-,-,-,"[50, 20, 15]",-
292,11.68,-16775558,4.321662692957597,nan,-,-,-,-,-,"[50, 20, 15]",-
293,11.72,-16775608,44.50792129305182,nan,-,-,-,-,-,"[50, 20, 15]",-
294,11.76,-16775501,2.6179536715145355,nan,-,-,-,-,-,"[50, 20, 15]",-
295,11.8,-16775493,-8.38416124200604,nan,-,-,-,-,-,"[50, 20, 15]",-
296,11.84,-16775586,14.065936680850147,nan,-,-,-,-,-,"[50, 20, 15]",-
297,11.88,-16775610,12.368847238734043,nan,-,-,-,-,-,"[50, 20, 15]",-
298,11.92,-16775481,54.3387956919338,nan,-,-,-,-,-,"[50, 20, 15]",-
299,11.96,-16775437,-9.613661900982331,nan,-,-,-,-,-,"[50, 20, 15]",-
300,12.0,-16775460,-11.950984912084635,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
301,12.04,-16775476,-26.968310830747345,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
302,12.08,-16775490,-22.059569718231828,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
303,12.12,-16775585,-3.8676218573835177,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
304,12.16,-16775471,-40.94828292716954,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
