muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
421,16.84,-1222733,1904.8829066202652,57,-,basal,-,-,-
422,16.88,-1224132,2464.0290193590517,57,-,basal,-,-,-
423,16.92,-1226080,2830.840724916491,57,-,basal,-,-,-
424,16.96,-1226833,2422.0954077063175,57,-,basal,-,-,-
425,17.0,-1227737,1055.6185744878358,57,-,basal,-,-,-
426,17.04,-1229314,-656.2888311045322,57,-,basal,-,-,-
427,17.08,-1226078,-1890.606336142001,57,-,basal,-,-,-
428,17.12,-1213878,-2400.7879832905837,57,-,basal,-,-,-
429,17.16,-1204768,-2282.462636214377,57,-,basal,-,-,-
430,17.2,-1203126,-1940.4739904924754,57,-,basal,-,-,-
431,17.24,-1206660,-1485.2519195147875,57,-,basal,-,-,-
432,17.28,-1212325,-817.9586538853569,57,-,basal,-,-,-
433,17.32,-1215323,-85.84763091137665,57,-,basal,-,-,-
434,17.36,-1215077,542.6064872903271,57,-,basal,-,-,-
435,17.4,-1215758,1158.6513514371773,57,-,basal,-,-,-
436,17.44,-1218992,1915.38721285473,57,-,basal,-,-,-
437,17.48,-1222284,2680.1312869369503,57,-,basal,-,-,-
438,17.52,-1225729,3007.216460244367,57,-,basal,-,-,-
439,17.56,-1225673,2237.4337147627307,57,-,basal,-,-,-
440,17.6,-1227282,581.9027498591965,57,-,basal,-,-,-
441,17.64,-1227294,-1232.1287543160643,57,-,basal,-,-,-
442,17.68,-1228233,-2187.170781417106,57,-,basal,-,-,-
443,17.72,-1228706,-2106.328799478916,57,-,basal,-,-,-
444,17.76,-1224988,-1660.1057425226336,57,-,basal,-,-,-
445,17.8,-1212398,-1653.5633422592837,57,-,basal,-,-,-
446,17.84,-1204899,-1786.1453845383348,57,-,basal,-,-,-
447,17.88,-1204239,-1671.8997768693953,57,-,basal,-,-,-
448,17.92,-1209870,-1018.7272895344128,57,-,basal,-,-,-
449,17.96,-1214818,-109.5435765503471,57,-,basal,-,-,-
450,18.0,-1215089,624.3608830796584,56,55.25,basal,-,-,-
451,18.04,-1218309,1241.639390455759,56,-,basal,-,-,-
452,18.08,-1224191,1829.365548273292,56,-,basal,-,-,-
453,18.12,-1225998,2359.2253563691947,56,-,basal,-,-,-
454,18.16,-1227215,2857.6826385162076,56,-,basal,-,-,-
455,18.2,-1228222,2845.0064104322614,56,-,basal,-,-,-
456,18.24,-1227974,1809.9058932545236,56,-,basal,-,-,-
457,18.28,-1223089,-161.00235637035848,56,-,basal,-,-,-
458,18.32,-1209530,-2282.8482189328406,56,-,basal,-,-,-
459,18.36,-1204452,-3174.9831241402026,56,-,basal,-,-,-
460,18.4,-1203629,-2940.858137549647,56,-,basal,-,-,-
461,18.44,-1208010,-2114.065516093271,56,-,basal,-,-,-
462,18.48,-1213130,-1252.8819974954613,56,-,basal,-,-,-
463,18.52,-1216042,-455.09817310766994,56,-,basal,-,-,-
464,18.56,-1213897,285.1235821823061,56,-,basal,-,-,-
465,18.6,-1215682,1224.4530946146783,56,-,basal,-,-,-
466,18.64,-1220818,2234.6698416007084,56,-,basal,-,-,-
467,18.68,-1222906,2888.1303242226277,56,-,basal,-,-,-
468,18.72,-1224790,2857.324006366438,56,-,basal,-,-,-
469,18.76,-1225408,1795.825347912416,56,-,basal,-,-,-
470,18.8,-1228000,112.87564098069583,56,-,basal,-,-,-
471,18.84,-1227838,-1462.5405547549735,56,-,basal,-,-,-
472,18.88,-1229189,-2061.4387108291253,56,-,basal,-,-,-
473,18.92,-1226804,-1879.321628303088,56,-,basal,-,-,-
474,18.96,-1221451,-1518.8133964906629,56,-,basal,-,-,-
475,19.0,-1206705,-1715.5160900446917,56,-,basal,-,-,-
476,19.04,-1204345,-1731.818874357983,56,-,basal,-,-,-
477,19.08,-1208234,-1378.4532755157343,56,-,basal,-,-,-
478,19.12,-1213436,-639.6904014654538,56,-,basal,-,-,-
479,19.16,-1215645,143.05420846001925,56,-,basal,-,-,-
480,19.2,-1213894,688.4524149511235,56,-,basal,-,-,-
481,19.24,-1216323,1251.596336477428,56,-,basal,-,-,-
482,19.28,-1218787,1856.7940864916918,56,-,basal,-,-,-
483,19.32,-1221734,2545.0418747739104,56,-,basal,-,-,-
484,19.36,-1224102,2960.471082522232,56,-,basal,-,-,-
485,19.4,-1226072,2570.401657358215,56,-,basal,-,-,-
486,19.44,-1227139,1168.6137384600397,56,-,basal,-,-,-
487,19.48,-1229107,-579.1967251187182,56,-,basal,-,-,-
488,19.52,-1227017,-1831.658672648841,56,-,basal,-,-,-
489,19.56,-1214516,-2357.543568743893,56,-,basal,-,-,-
490,19.6,-1203734,-2225.6435562374318,56,-,basal,-,-,-
491,19.64,-1204271,-1804.012878851785,56,-,basal,-,-,-
492,19.68,-1208502,-1503.0452841094366,56,-,basal,-,-,-
493,19.72,-1213343,-1134.9689957457235,56,-,basal,-,-,-
494,19.76,-1216159,-569.8305248387878,56,-,basal,-,-,-
495,19.8,-1213727,20.420116837946352,56,-,basal,-,-,-
496,19.84,-1214326,778.964474562666,56,-,basal,-,-,-
497,19.88,-1220989,1801.730334942039,56,-,basal,-,-,-
498,19.92,-1223160,2660.813002276751,56,-,basal,-,-,-
499,19.96,-1224623,3021.9008623258305,56,-,basal,-,-,-
500,20.0,-1226215,2342.614627889204,56,-,basal,-,-,-
501,20.04,-1227772,668.841504629323,56,-,basal,-,-,-
502,20.08,-1228323,-1111.4619542749267,56,-,basal,-,-,-
503,20.12,-1228178,-1990.1773469880457,56,-,basal,-,-,-
504,20.16,-1227927,-1817.1557217561685,56,-,basal,-,-,-
505,20.2,-1221442,-1490.3162923951477,56,-,basal,-,-,-
506,20.24,-1205910,-1754.2389915043732,56,-,basal,-,-,-
507,20.28,-1203876,-1852.574064349781,56,-,basal,-,-,-
508,20.32,-1209087,-1516.160134454513,56,-,basal,-,-,-
509,20.36,-1213780,-769.6874829035355,56,-,basal,-,-,-
510,20.4,-1215755,77.68647791654894,56,-,basal,-,-,-
511,20.44,-1214716,701.4430470074849,56,-,basal,-,-,-
512,20.48,-1216149,1240.4116745150086,56,-,basal,-,-,-
513,20.52,-1218633,1821.0562359434216,56,-,basal,-,-,-
514,20.56,-1222333,2517.177110720192,56,-,basal,-,-,-
515,20.6,-1224121,2928.2467439888514,56,-,basal,-,-,-
516,20.64,-1225651,2536.174244325559,56,-,basal,-,-,-
517,20.68,-1227034,1114.208448021776,56,-,basal,-,-,-
518,20.72,-1227963,-707.1687638083871,56,-,basal,-,-,-
519,20.76,-1228723,-1850.748106176602,56,-,basal,-,-,-
520,20.8,-1226625,-1976.8496994468637,56,-,basal,-,-,-
521,20.84,-1216897,-1778.62685838765,56,-,basal,-,-,-
522,20.88,-1204803,-1811.1785065357144,56,-,basal,-,-,-
523,20.92,-1203978,-1775.5173389126503,56,-,basal,-,-,-
524,20.96,-1210659,-1437.5814061682383,56,-,basal,-,-,-
525,21.0,-1214523,-859.7753819973937,27,48.25,basal,-,-,-
526,21.04,-1214916,-163.1182142274929,27,-,basal,-,-,-
527,21.08,-1218064,602.4182876661698,27,-,basal,-,-,-
528,21.12,-1220636,1255.9169859720896,27,-,basal,-,-,-
529,21.16,-1223817,1950.4225135505912,27,-,basal,-,-,-
530,21.2,-1226142,2627.1785723944467,27,-,basal,-,-,-
531,21.24,-1225640,2821.052242511479,27,-,basal,-,-,-
532,21.28,-1227167,2143.0543386261097,27,-,basal,-,-,-
533,21.32,-1228547,521.3077409153697,27,-,basal,-,-,-
534,21.36,-1228583,-1256.6398966562447,27,-,basal,-,-,-
535,21.4,-1227722,-2217.4173479668416,27,-,basal,-,-,-
536,21.44,-1217402,-2464.2509959935633,27,-,basal,-,-,-
537,21.48,-1205691,-2310.8495949393837,27,-,basal,-,-,-
538,21.52,-1203473,-1904.5007813396696,27,-,basal,-,-,-
539,21.56,-1205941,-1392.588309896064,27,-,basal,-,-,-
540,21.6,-1210993,-660.9136757644301,27,-,basal,-,-,-
541,21.64,-1215678,160.6689733276362,27,-,basal,-,-,-
542,21.68,-1215881,758.884020989206,27,-,basal,-,-,-
543,21.72,-1214699,1205.8529202807003,27,-,basal,-,-,-
544,21.76,-1217026,1822.960467550066,27,-,basal,-,-,-
545,21.8,-1220195,2555.4071068852145,27,-,basal,-,-,-
546,21.84,-1222162,2953.9949745525464,27,-,basal,-,-,-
547,21.88,-1224672,2492.9152456091597,27,-,basal,-,-,-
548,21.92,-1226260,997.5231511206116,27,-,basal,-,-,-
549,21.96,-1226211,-873.0095888267385,27,-,basal,-,-,-
550,22.0,-1227445,-2034.5134810423497,27,-,basal,-,-,-
551,22.04,-1228300,-2117.1003095501364,27,-,basal,-,-,-
552,22.08,-1226776,-1598.0412168879539,27,-,basal,-,-,-
553,22.12,-1222044,-1226.4134546639934,27,-,basal,-,-,-
554,22.16,-1206167,-1598.4982300384054,27,-,basal,-,-,-
555,22.2,-1203828,-1701.2457149746533,27,-,basal,-,-,-
556,22.24,-1208576,-1352.4208286077856,27,-,basal,-,-,-
557,22.28,-1214248,-631.4653942344689,27,-,basal,-,-,-
558,22.32,-1215663,105.17849391690015,27,-,basal,-,-,-
559,22.36,-1214901,686.3633678565297,27,-,basal,-,-,-
560,22.4,-1218098,1251.124862411104,27,-,basal,-,-,-
561,22.44,-1221006,1799.389332267181,27,-,basal,-,-,-
562,22.48,-1224058,2437.601308735393,27,-,basal,-,-,-
563,22.52,-1225902,2855.4051936085953,27,-,basal,-,-,-
564,22.56,-1227203,2496.712941455281,27,-,basal,-,-,-
565,22.6,-1227721,1087.4896682365502,27,-,basal,-,-,-
566,22.64,-1228471,-738.1111300409552,27,-,basal,-,-,-
567,22.68,-1228966,-1933.8335844218414,27,-,basal,-,-,-
568,22.72,-1228400,-2070.4239852248434,27,-,basal,-,-,-
569,22.76,-1221291,-1828.563968114374,27,-,basal,-,-,-
570,22.8,-1207008,-1920.0712599639774,27,-,basal,-,-,-
571,22.84,-1204328,-1857.1043156124979,27,-,basal,-,-,-
572,22.88,-1205380,-1560.3569193702033,27,-,basal,-,-,-
573,22.92,-1210330,-823.4925164867595,27,-,basal,-,-,-
574,22.96,-1215859,97.35854654163995,27,-,basal,-,-,-
575,23.0,-1215212,731.1509208367406,27,-,basal,-,-,-
576,23.04,-1214465,1207.0137217929614,27,-,basal,-,-,-
577,23.08,-1217667,1800.691597000009,27,-,basal,-,-,-
578,23.12,-1220185,2459.7340194930166,27,-,basal,-,-,-
579,23.16,-1222312,2930.0622855018655,27,-,basal,-,-,-
580,23.2,-1225711,2697.56423869792,27,-,basal,-,-,-
581,23.24,-1225764,1329.3881403363189,27,-,basal,-,-,-
582,23.28,-1227727,-489.55141438789406,27,-,basal,-,-,-
583,23.32,-1228998,-1839.0881396833438,27,-,basal,-,-,-
584,23.36,-1228994,-2155.8788820501377,27,-,basal,-,-,-
585,23.4,-1229031,-1695.8857228845472,27,-,basal,-,-,-
586,23.44,-1221813,-1424.2247812908436,27,-,basal,-,-,-
587,23.48,-1206347,-1768.7243358494616,27,-,basal,-,-,-
588,23.52,-1204153,-1843.1520405136016,27,-,basal,-,-,-
589,23.56,-1208091,-1493.9910307959517,27,-,basal,-,-,-
590,23.6,-1214865,-720.1949503105216,27,-,basal,-,-,-
591,23.64,-1215711,2.312883322992093,27,-,basal,-,-,-
592,23.68,-1215353,605.5198482024357,27,-,basal,-,-,-
593,23.72,-1217725,1190.7948449585892,27,-,basal,-,-,-
594,23.76,-1221477,1860.2645115267987,27,-,basal,-,-,-
595,23.8,-1224291,2592.865623590167,27,-,basal,-,-,-
596,23.84,-1225742,3048.696236180612,27,-,basal,-,-,-
597,23.88,-1226193,2631.7866083737154,27,-,basal,-,-,-
598,23.92,-1227339,1154.2071715844838,27,-,basal,-,-,-
599,23.96,-1229393,-714.820104528153,27,-,basal,-,-,-
600,24.0,-1227896,-2010.6410694140047,58,49.5,basal,-,-,-
601,24.04,-1206350,-2793.21373454435,58,-,basal,-,-,-
602,24.08,-1203654,-2326.791283011582,58,-,basal,-,-,-
603,24.12,-1207014,-1737.3638278769022,58,-,basal,-,-,-
604,24.16,-1211019,-1337.5631951113724,58,-,basal,-,-,-
605,24.2,-1216097,-809.7319493140267,58,-,basal,-,-,-
606,24.24,-1215380,-229.28196397830106,58,-,basal,-,-,-
607,24.28,-1214806,431.5805067006286,58,-,basal,-,-,-
608,24.32,-1217862,1173.6142166454456,58,-,basal,-,-,-
609,24.36,-1221161,1990.0076016460553,58,-,basal,-,-,-
610,24.4,-1224118,2780.9619163035377,58,-,basal,-,-,-
611,24.44,-1225622,2909.0006386089653,58,-,basal,-,-,-
612,24.48,-1226575,1815.578369295899,58,-,basal,-,-,-
613,24.52,-1228257,-90.66377777495927,58,-,basal,-,-,-
614,24.56,-1227822,-1685.0979048420268,58,-,basal,-,-,-
615,24.6,-1228557,-2045.0909580608693,58,-,basal,-,-,-
616,24.64,-1229015,-1543.1817454833172,58,-,basal,-,-,-
617,24.68,-1224191,-1204.5822480603338,58,-,basal,-,-,-
618,24.72,-1209345,-1595.3589571273878,58,-,basal,-,-,-
619,24.76,-1203722,-1826.17180406441,58,-,basal,-,-,-
620,24.8,-1205010,-1538.5777751818978,58,-,basal,-,-,-
621,24.84,-1208938,-788.1205443914707,58,-,basal,-,-,-
622,24.88,-1213570,109.0962108595968,58,-,basal,-,-,-
623,24.92,-1215676,794.6721658077549,58,-,basal,-,-,-
624,24.96,-1215528,1241.1068704191575,58,-,basal,-,-,-
625,25.0,-1217445,1735.8480989997488,58,-,basal,-,-,-
626,25.04,-1221619,2410.8976417336817,58,-,basal,-,-,-
627,25.08,-1223366,2939.0809039210108,58,-,basal,-,-,-
628,25.12,-1226561,2901.792055852171,58,-,basal,-,-,-
629,25.16,-1226713,1727.973953870464,58,-,basal,-,-,-
630,25.2,-1228955,-91.47598348861175,58,-,basal,-,-,-
631,25.24,-1228764,-1722.9919632573333,58,-,basal,-,-,-
632,25.28,-1229763,-2311.1461021443665,58,-,basal,-,-,-
633,25.32,-1225846,-2163.9412448785506,58,-,basal,-,-,-
634,25.36,-1210014,-2148.4916178904386,58,-,basal,-,-,-
635,25.4,-1203581,-2030.0653105408946,58,-,basal,-,-,-
636,25.44,-1204504,-1810.5449132040358,58,-,basal,-,-,-
637,25.48,-1208933,-1311.1844122262398,58,-,basal,-,-,-
638,25.52,-1213118,-539.1532348045275,58,-,basal,-,-,-
639,25.56,-1216356,312.930489852758,58,-,basal,-,-,-
640,25.6,-1215819,963.6085040729995,58,-,basal,-,-,-
641,25.64,-1216007,1576.8962294641942,58,-,basal,-,-,-
642,25.68,-1219800,2368.2853160169925,58,-,basal,-,-,-
643,25.72,-1221420,3019.1295969807115,58,-,basal,-,-,-
644,25.76,-1223962,3088.9919843590933,58,-,basal,-,-,-
645,25.8,-1226053,2052.844066813431,58,-,basal,-,-,-
646,25.84,-1227213,173.98957800433845,58,-,basal,-,-,-
647,25.88,-1227385,-1539.1369968034276,58,-,basal,-,-,-
648,25.92,-1229172,-2171.6874389577656,58,-,basal,-,-,-
649,25.96,-1227749,-1928.3409069674312,58,-,basal,-,-,-
650,26.0,-1227013,-1360.4934126257763,58,-,basal,-,-,-
651,26.04,-1217030,-1349.2639753618623,58,-,basal,-,-,-
652,26.08,-1206714,-1640.136117527536,58,-,basal,-,-,-
653,26.12,-1204501,-1635.4506628504987,58,-,basal,-,-,-
654,26.16,-1206933,-1195.0909276655211,58,-,basal,-,-,-
655,26.2,-1211652,-431.135855419167,58,-,basal,-,-,-
656,26.24,-1216021,373.53138940517965,58,-,basal,-,-,-
657,26.28,-1215973,942.763099363292,58,-,basal,-,-,-
658,26.32,-1215529,1417.911950181675,58,-,basal,-,-,-
659,26.36,-1218212,2016.755020567758,58,-,basal,-,-,-
660,26.4,-1222007,2649.875616006936,58,-,basal,-,-,-
661,26.44,-1224003,2888.3403798018317,58,-,basal,-,-,-
662,26.48,-1226022,2322.8931476464277,58,-,basal,-,-,-
663,26.52,-1228256,888.3188845576237,58,-,basal,-,-,-
664,26.56,-1228763,-852.2225120622718,58,-,basal,-,-,-
665,26.6,-1229506,-1956.0534368351632,58,-,basal,-,-,-
666,26.64,-1227089,-2165.543408510699,58,-,basal,-,-,-
667,26.68,-1218179,-1968.0544260385304,58,-,basal,-,-,-
668,26.72,-1206668,-1872.6629117740304,58,-,basal,-,-,-
669,26.76,-1216260,-1393.6050624336976,58,-,induccion,-,-,-
670,26.8,-1226763,-975.4425723110544,58,-,induccion,-,-,-
671,26.84,-1227981,-649.8818185021591,58,-,induccion,-,-,-
672,26.88,-1228037,-132.09153443103332,58,-,induccion,-,-,-
673,26.92,-1228319,441.56646542393514,58,-,induccion,-,-,-
674,26.96,-1227750,945.3795467113375,58,-,induccion,-,-,-
675,27.0,-1224453,1369.3745535451062,69,52.5,induccion,-,-,-
676,27.04,-1203397,1159.9749571463726,69,-,induccion,-,-,-
677,27.08,-1205323,1221.535356536937,69,-,induccion,-,-,-
678,27.12,-1209327,491.53700455833496,69,-,induccion,-,-,-
679,27.16,-1214272,-750.1180796574836,69,-,induccion,-,-,-
680,27.2,-1216103,-1578.5263837181674,69,-,induccion,-,-,-
681,27.24,-1215262,-1235.513880389175,69,-,induccion,-,-,-
682,27.28,-1216903,69.10638811256649,69,-,induccion,-,-,-
683,27.32,-1219622,1388.680291505052,69,-,induccion,-,-,-
684,27.36,-1222337,2251.625427597599,69,-,induccion,-,-,-
685,27.4,-1224018,2585.0319310525665,69,-,induccion,-,-,-
686,27.44,-1225485,2174.410970355458,69,-,induccion,-,-,-
687,27.48,-1227721,843.3603506466493,69,-,induccion,-,-,-
688,27.52,-1229224,-902.9225995153215,69,-,induccion,-,-,-
689,27.56,-1229945,-2000.983330983616,69,-,induccion,-,-,-
690,27.6,-1226966,-2099.6189373189227,69,-,induccion,-,-,-
691,27.64,-1214926,-1921.176287881377,69,-,induccion,-,-,-
692,27.68,-1204002,-1860.6567599675946,69,-,induccion,-,-,-
693,27.72,-1204652,-1706.1189940159584,69,-,induccion,-,-,-
694,27.76,-1210176,-1341.5542084376577,69,-,induccion,-,-,-
695,27.8,-1215325,-718.2373465703895,69,-,induccion,-,-,-
696,27.84,-1215283,-98.31399989969941,69,-,induccion,-,-,-
697,27.88,-1214875,497.0117564265979,69,-,induccion,-,-,-
698,27.92,-1217025,1179.621625139198,69,-,induccion,-,-,-
699,27.96,-1221097,2049.322098956588,69,-,induccion,-,-,-
700,28.0,-1223165,2856.4857292906872,69,-,induccion,-,-,-
701,28.04,-1225179,3129.4491459967503,69,-,induccion,-,-,-
702,28.08,-1226225,2287.4592797012015,69,-,induccion,-,-,-
703,28.12,-1226817,489.95041142011405,69,-,induccion,-,-,-
704,28.16,-1228459,-1238.239950581908,69,-,induccion,-,-,-
705,28.2,-1229366,-1994.9696458139222,69,-,induccion,-,-,-
706,28.24,-1228415,-1783.6412987563558,69,-,induccion,-,-,-
707,28.28,-1223934,-1408.2846704562362,69,-,induccion,-,-,-
708,28.32,-1209521,-1664.1971245245059,69,-,induccion,-,-,-
709,28.36,-1203696,-1853.9015476523946,69,-,induccion,-,-,-
710,28.4,-1204914,-1604.2335173063884,69,-,induccion,-,-,-
711,28.44,-1208937,-901.8384215453943,69,-,induccion,-,-,-
712,28.48,-1214734,-0.5019951871418016,69,-,induccion,-,-,-
713,28.52,-1216724,659.3577159010629,69,-,induccion,-,-,-
714,28.56,-1214459,1037.6273952396723,69,-,induccion,-,-,-
715,28.6,-1216666,1593.684934733541,69,-,induccion,-,-,-
716,28.64,-1219864,2325.5740409966975,69,-,induccion,-,-,-
717,28.68,-1222689,2944.6190586541043,69,-,induccion,-,-,-
718,28.72,-1225260,2885.399525076764,69,-,induccion,-,-,-
719,28.76,-1226345,1721.9394926187856,69,-,induccion,-,-,-
720,28.8,-1227170,-142.44054910417685,69,-,induccion,-,-,-
721,28.84,-1228643,-1696.715589049319,69,-,induccion,-,-,-
722,28.88,-1229646,-2225.0810935698637,69,-,induccion,-,-,-
723,28.92,-1228130,-1900.9366455177492,69,-,induccion,-,-,-
724,28.96,-1221965,-1505.008219830931,69,-,induccion,-,-,-
725,29.0,-1206418,-1739.0747731225874,69,-,induccion,-,-,-
726,29.04,-1203858,-1822.1758843573116,69,-,induccion,-,-,-
727,29.08,-1209361,-1495.291879981236,69,-,induccion,-,-,-
728,29.12,-1213458,-841.4342324252602,69,-,induccion,-,-,-
729,29.16,-1216278,-21.34197609220064,69,-,induccion,-,-,-
730,29.2,-1213980,562.1380744826738,69,-,induccion,-,-,-
731,29.24,-1216510,1159.4364987003864,69,-,induccion,-,-,-
732,29.28,-1219021,1778.4410369733869,69,-,induccion,-,-,-
733,29.32,-1222560,2536.786377998802,69,-,induccion,-,-,-
734,29.36,-1224414,3020.850342127952,69,-,induccion,-,-,-
735,29.4,-1226047,2659.042474806023,69,-,induccion,-,-,-
736,29.44,-1227011,1204.5662190600287,69,-,induccion,-,-,-
737,29.48,-1227814,-654.0595407988346,69,-,induccion,-,-,-
738,29.52,-1229361,-1799.356492159937,69,-,induccion,-,-,-
739,29.56,-1228787,-1899.470329736369,69,-,induccion,-,-,-
740,29.6,-1226426,-1498.1020198210426,69,-,induccion,-,-,-
741,29.64,-1212952,-1628.3321250242552,69,-,induccion,-,-,-
742,29.68,-1204542,-1895.0281006514451,69,-,induccion,-,-,-
743,29.72,-1204593,-1805.3552668923767,69,-,induccion,-,-,-
744,29.76,-1208400,-1231.0713736412158,69,-,induccion,-,-,-
745,29.8,-1212803,-381.8277771476537,69,-,induccion,-,-,-
746,29.84,-1215555,390.580352801775,69,-,induccion,-,-,-
747,29.88,-1214769,896.9260824521125,69,-,induccion,-,-,-
748,29.92,-1215677,1416.6386946133698,69,-,induccion,-,-,-
749,29.96,-1218416,2110.507442449315,69,-,induccion,-,-,-
750,30.0,-1221055,2797.1713624296754,65,54.75,induccion,-,-,-
751,30.04,-1224718,3010.0712137992114,65,-,induccion,-,-,-
752,30.08,-1227382,2184.9832087994037,65,-,induccion,-,-,-
753,30.12,-1227908,440.3926949069705,65,-,induccion,-,-,-
754,30.16,-1228278,-1273.666220319134,65,-,induccion,-,-,-
755,30.2,-1227964,-2115.1278426453373,65,-,induccion,-,-,-
756,30.24,-1228100,-1965.691420907685,65,-,induccion,-,-,-
757,30.28,-1213319,-1912.5911598624207,65,-,induccion,-,-,-
758,30.32,-1204672,-1852.918412610241,65,-,induccion,-,-,-
759,30.36,-1205564,-1752.3482146162387,65,-,induccion,-,-,-
760,30.4,-1211407,-1450.3269849074725,65,-,induccion,-,-,-
761,30.44,-1215793,-881.7335436502367,65,-,induccion,-,-,-
762,30.48,-1215188,-179.5682397130122,65,-,induccion,-,-,-
763,30.52,-1216528,659.9124707254427,65,-,induccion,-,-,-
764,30.56,-1219620,1467.8216624973147,65,-,induccion,-,-,-
765,30.6,-1221627,2165.1230967608826,65,-,induccion,-,-,-
766,30.64,-1224792,2800.788701197037,65,-,induccion,-,-,-
767,30.68,-1226634,2933.1569935543357,65,-,induccion,-,-,-
768,30.72,-1227900,2089.6677642231825,65,-,induccion,-,-,-
769,30.76,-1227487,330.8796216643342,65,-,induccion,-,-,-
770,30.8,-1228819,-1313.1405462674643,65,-,induccion,-,-,-
771,30.84,-1229039,-2028.5002734785664,65,-,induccion,-,-,-
772,30.88,-1225839,-1895.035946794712,65,-,induccion,-,-,-
773,30.92,-1212994,-1812.85473757814,65,-,induccion,-,-,-
774,30.96,-1204841,-1810.1559244187501,65,-,induccion,-,-,-
775,31.0,-1205866,-1632.5766847970626,65,-,induccion,-,-,-
776,31.04,-1208730,-1195.6580560920468,65,-,induccion,-,-,-
777,31.08,-1214409,-390.233074916212,65,-,induccion,-,-,-
778,31.12,-1216115,375.4636796993682,65,-,induccion,-,-,-
779,31.16,-1216295,980.102064666954,65,-,induccion,-,-,-
780,31.2,-1216609,1480.374605615888,65,-,induccion,-,-,-
781,31.24,-1220126,2117.5801882721817,65,-,induccion,-,-,-
782,31.28,-1221278,2663.1715448256273,65,-,induccion,-,-,-
783,31.32,-1224081,2795.791039410834,65,-,induccion,-,-,-
784,31.36,-1225183,1919.71841110561,65,-,induccion,-,-,-
785,31.4,-1227234,270.6837358262246,65,-,induccion,-,-,-
786,31.44,-1228728,-1327.2099754051897,65,-,induccion,-,-,-
787,31.48,-1229149,-2065.6124333966623,65,-,induccion,-,-,-
788,31.52,-1228842,-1880.045774262504,65,-,induccion,-,-,-
789,31.56,-1226883,-1397.7993595021148,65,-,induccion,-,-,-
790,31.6,-1215047,-1439.9111981272345,65,-,induccion,-,-,-
791,31.64,-1205264,-1680.2883178189768,65,-,induccion,-,-,-
792,31.68,-1205425,-1571.549449921,65,-,induccion,-,-,-
793,31.72,-1209565,-1087.6821509982265,65,-,induccion,-,-,-
794,31.76,-1214574,-374.29808874925584,65,-,induccion,-,-,-
795,31.8,-1215382,243.61812303044462,65,-,induccion,-,-,-
796,31.84,-1214966,782.3082452754034,65,-,induccion,-,-,-
797,31.88,-1219144,1474.9672292651703,65,-,induccion,-,-,-
798,31.92,-1222046,2191.6270551597872,65,-,induccion,-,-,-
799,31.96,-1223993,2813.5391479940845,65,-,induccion,-,-,-
800,32.0,-1226197,2954.1640400920096,65,-,induccion,-,-,-
801,32.04,-1227089,2110.7889931526965,65,-,induccion,-,-,-
802,32.08,-1228053,436.9582811839414,65,-,induccion,-,-,-
803,32.12,-1228276,-1258.5616799625006,65,-,induccion,-,-,-
804,32.16,-1228483,-2093.540909864847,65,-,induccion,-,-,-
805,32.2,-1228678,-1987.1592246668474,65,-,induccion,-,-,-
806,32.24,-1218108,-1888.132090543122,65,-,induccion,-,-,-
807,32.28,-1205704,-2004.1544608101758,65,-,induccion,-,-,-
808,32.32,-1203562,-1890.4775022540216,65,-,induccion,-,-,-
809,32.36,-1206789,-1408.09582769004,65,-,induccion,-,-,-
810,32.4,-1212162,-590.4244866290887,65,-,induccion,-,-,-
811,32.44,-1215551,236.16203271278937,65,-,induccion,-,-,-
812,32.48,-1215807,843.2294616691042,65,-,induccion,-,-,-
813,32.52,-1215517,1312.8516561091965,65,-,induccion,-,-,-
814,32.56,-1218283,1908.3535326994524,65,-,induccion,-,-,-
815,32.6,-1221317,2583.3532513820555,65,-,induccion,-,-,-
816,32.64,-1224089,2987.8174820864024,65,-,induccion,-,-,-
817,32.68,-1225814,2512.760307413677,65,-,induccion,-,-,-
818,32.72,-1227083,998.8863379971531,65,-,induccion,-,-,-
819,32.76,-1227670,-880.0058604538327,65,-,induccion,-,-,-
820,32.8,-1228900,-2046.5450041445417,65,-,induccion,-,-,-
821,32.84,-1229046,-2135.9662642000094,65,-,induccion,-,-,-
822,32.88,-1227519,-1637.9918752121548,65,-,induccion,-,-,-
823,32.92,-1213510,-1623.484054981287,65,-,induccion,-,-,-
824,32.96,-1204650,-1787.961153558541,65,-,induccion,-,-,-
825,33.0,-1204315,-1747.7364169312987,67,64.75,induccion,-,-,-
826,33.04,-1215556,-1058.752483449798,67,-,induccion,-,-,-
827,33.08,-1216187,-403.6321579120404,67,-,induccion,-,-,-
828,33.12,-1218441,368.31972052108085,67,-,induccion,-,-,-
829,33.16,-1221935,1039.2072043536155,67,-,induccion,-,-,-
830,33.2,-1224392,1571.4278398332144,67,-,induccion,-,-,-
831,33.24,-1226169,2146.829846884275,67,-,induccion,-,-,-
832,33.28,-1226389,2685.918642833948,67,-,induccion,-,-,-
833,33.32,-1227989,2782.6202494726604,67,-,induccion,-,-,-
834,33.36,-1228755,1804.5320580805528,67,-,induccion,-,-,-
835,33.4,-1228712,-85.152270612871,67,-,induccion,-,-,-
836,33.44,-1227354,-1872.9365123213888,67,-,induccion,-,-,-
837,33.48,-1217706,-2829.651601996009,67,-,induccion,-,-,-
