muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
448,17.92,-1419133,660.8159808890123,87,-,mantenimiento,-,-
449,17.96,-1419928,1067.716816938092,87,-,mantenimiento,-,-
450,18.0,-1421042,1315.5346762072236,87,86.5,mantenimiento,-,-
451,18.04,-1422151,1129.7499447021241,87,-,mantenimiento,-,-
452,18.08,-1422552,513.1062002872573,87,-,mantenimiento,-,-
453,18.12,-1423474,-128.14425751074327,87,-,mantenimiento,-,-
454,18.16,-1424116,-479.21249165455947,87,-,mantenimiento,-,-
455,18.2,-1424908,-520.3863831027707,87,-,mantenimiento,-,-
456,18.24,-1416885,-744.0454403611266,87,-,mantenimiento,-,-
457,18.28,-1413303,-859.7125138804668,87,-,mantenimiento,-,-
458,18.32,-1414578,-836.9045429379726,87,-,mantenimiento,-,-
459,18.36,-1415361,-761.9839464593067,87,-,mantenimiento,-,-
460,18.4,-1414462,-622.527188961731,87,-,mantenimiento,-,-
461,18.44,-1414928,-349.1211269085448,87,-,mantenimiento,-,-
462,18.48,-1415172,-55.563205737137764,87,-,mantenimiento,-,-
463,18.52,-1415131,248.14352732458065,87,-,mantenimiento,-,-
464,18.56,-1415724,645.3883585457336,87,-,mantenimiento,-,-
465,18.6,-1416356,1090.8456381623519,87,-,mantenimiento,-,-
466,18.64,-1417007,1346.678090782878,87,-,mantenimiento,-,-
467,18.68,-1417887,1138.5672864470216,87,-,mantenimiento,-,-
468,18.72,-1418630,506.7609231121289,87,-,mantenimiento,-,-
469,18.76,-1419641,-112.2779396657786,87,-,mantenimiento,-,-
470,18.8,-1419627,-415.9351177977206,87,-,mantenimiento,-,-
471,18.84,-1420227,-406.2753412203542,87,-,mantenimiento,-,-
472,18.88,-1420483,-362.4337059901377,87,-,mantenimiento,-,-
473,18.92,-1421172,-379.09314490663246,87,-,mantenimiento,-,-
474,18.96,-1421941,-426.41256816973214,87,-,mantenimiento,-,-
475,19.0,-1422447,-450.10334975508806,87,-,mantenimiento,-,-
476,19.04,-1415596,-653.7691341509662,87,-,mantenimiento,-,-
477,19.08,-1411771,-703.4851287967031,87,-,mantenimiento,-,-
478,19.12,-1413329,-523.9300386261666,87,-,mantenimiento,-,-
479,19.16,-1413628,-331.07672811782504,87,-,mantenimiento,-,-
480,19.2,-1413965,-108.99941958876214,87,-,mantenimiento,-,-
481,19.24,-1413102,54.94422957321686,87,-,mantenimiento,-,-
482,19.28,-1413718,224.409844803934,87,-,mantenimiento,-,-
483,19.32,-1414401,406.3052904212102,87,-,mantenimiento,-,-
484,19.36,-1415377,698.0847377263153,87,-,mantenimiento,-,-
485,19.4,-1416246,1067.1035894427982,87,-,mantenimiento,-,-
486,19.44,-1416618,1265.6486894478621,87,-,mantenimiento,-,-
487,19.48,-1417282,1042.7370369475589,87,-,mantenimiento,-,-
488,19.52,-1417916,427.7497160809271,87,-,mantenimiento,-,-
489,19.56,-1418595,-180.7409910798276,87,-,mantenimiento,-,-
490,19.6,-1419399,-451.2772349036559,87,-,mantenimiento,-,-
491,19.64,-1419624,-463.56666733793816,87,-,mantenimiento,-,-
492,19.68,-1420088,-443.1183855192469,87,-,despertar,-,-
493,19.72,-1417282,-604.4036547488595,87,-,despertar,-,-
494,19.76,-1410056,-889.7972750592671,87,-,despertar,-,-
495,19.8,-1409371,-845.3812702803043,87,-,despertar,-,-
496,19.84,-1410400,-635.3610323385933,87,-,despertar,-,-
497,19.88,-1410147,-428.3123487087363,87,-,despertar,-,-
498,19.92,-1410134,-223.63608019452144,87,-,despertar,-,-
499,19.96,-1410498,-13.740540880517983,87,-,despertar,-,-
500,20.0,-1410523,217.03264756482963,87,-,despertar,-,-
501,20.04,-1410257,518.7807278933064,87,-,despertar,-,-
502,20.08,-1411169,934.0971664633671,87,-,despertar,-,-
503,20.12,-1411712,1264.5826748338477,87,-,despertar,-,-
504,20.16,-1412346,1263.1746804671943,87,-,despertar,-,-
505,20.2,-1413310,819.2123084147661,87,-,despertar,-,-
506,20.24,-1414063,153.84321483010422,87,-,despertar,-,-
507,20.28,-1414351,-340.20663318290315,87,-,despertar,-,-
508,20.32,-1415066,-474.034607938352,87,-,despertar,-,-
509,20.36,-1416447,-395.86570866063926,87,-,despertar,-,-
510,20.4,-1416871,-360.85542306932024,87,-,despertar,-,-
511,20.44,-1418005,-375.5863793695876,87,-,despertar,-,-
512,20.48,-1410021,-703.868520119825,87,-,despertar,-,-
513,20.52,-1406660,-833.8331392631817,87,-,despertar,-,-
514,20.56,-1408507,-709.2064925874106,87,-,despertar,-,-
515,20.6,-1408443,-562.3482339520681,87,-,despertar,-,-
516,20.64,-1408972,-346.47795139320624,87,-,despertar,-,-
517,20.68,-1409068,-141.62636354707956,87,-,despertar,-,-
518,20.72,-1409016,39.01805373337902,87,-,despertar,-,-
519,20.76,-1409915,282.0129138309576,87,-,despertar,-,-
520,20.8,-1410227,626.1119534270815,87,-,despertar,-,-
521,20.84,-1411231,1074.8456318550288,87,-,despertar,-,-
522,20.88,-1411650,1319.7255718284816,87,-,despertar,-,-
523,20.92,-1412127,1088.8669272647144,87,-,despertar,-,-
524,20.96,-1412820,447.906680528876,87,-,despertar,-,-
525,21.0,-1413463,-182.3434812452889,88,87.25,despertar,-,-
526,21.04,-1414271,-451.0425554690971,88,-,despertar,-,-
527,21.08,-1414730,-429.07483152190946,88,-,despertar,-,-
528,21.12,-1415351,-354.6441533502457,88,-,despertar,-,-
529,21.16,-1412712,-463.5671253163589,88,-,recuperacion,-,-
530,21.2,-1406522,-708.428246116996,88,-,recuperacion,-,-
531,21.24,-1405990,-699.8928114760129,88,-,recuperacion,-,-
532,21.28,-1407356,-539.3520746812928,88,-,recuperacion,-,-
533,21.32,-1407763,-362.0641367334959,88,-,recuperacion,-,-
534,21.36,-1407874,-192.30871920246852,88,-,recuperacion,-,-
535,21.4,-1408071,-28.00727515043559,88,-,recuperacion,-,-
536,21.44,-1407476,134.94810250188186,88,-,recuperacion,-,-
537,21.48,-1407826,406.3967191589147,88,-,recuperacion,-,-
538,21.52,-1408458,769.3286943583571,88,-,recuperacion,-,-
539,21.56,-1409302,1081.3779178035463,88,-,recuperacion,-,-
540,21.6,-1410900,1108.928300819281,88,-,recuperacion,-,-
541,21.64,-1411516,684.7315690641531,88,-,recuperacion,-,-
542,21.68,-1411924,65.70818600901976,88,-,recuperacion,-,-
543,21.72,-1412341,-353.8058080585761,88,-,recuperacion,-,-
544,21.76,-1413396,-404.4689196418275,88,-,recuperacion,-,-
545,21.8,-1413974,-295.6035610076548,88,-,recuperacion,-,-
546,21.84,-1414485,-244.88925377211632,88,-,recuperacion,-,-
547,21.88,-1410512,-459.70744163091103,88,-,recuperacion,-,-
548,21.92,-1403277,-812.7998683805881,88,-,recuperacion,-,-
549,21.96,-1404589,-805.9571964054649,88,-,recuperacion,-,-
550,22.0,-1405174,-677.2019828879102,88,-,recuperacion,-,-
551,22.04,-1404628,-462.4676536223815,88,-,recuperacion,-,-
552,22.08,-1404718,-188.94721067643866,88,-,recuperacion,-,-
553,22.12,-1404795,46.38562353093732,88,-,recuperacion,-,-
554,22.16,-1405104,266.80885177500545,88,-,recuperacion,-,-
555,22.2,-1405947,578.4346442550655,88,-,recuperacion,-,-
556,22.24,-1406622,986.7775206752062,88,-,recuperacion,-,-
557,22.28,-1407161,1304.887664748138,88,-,recuperacion,-,-
558,22.32,-1407610,1230.5427836419667,88,-,recuperacion,-,-
559,22.36,-1408428,705.8940094068294,88,-,recuperacion,-,-
560,22.4,-1409162,41.407441533814335,88,-,recuperacion,-,-
561,22.44,-1409906,-361.38907980986005,88,-,recuperacion,-,-
562,22.48,-1410374,-447.0308908834045,88,-,recuperacion,-,-
563,22.52,-1410919,-420.6816460872916,88,-,recuperacion,-,-
