muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
118,4.72,-16775555,16.15753808966293,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
119,4.76,-16775595,19.599376547771357,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
120,4.8,-16775585,-13.467709938921464,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
121,4.84,-16775639,18.783132217832804,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
122,4.88,-16775752,66.66222222591057,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
123,4.92,-16775694,-30.023755376320164,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
124,4.96,-16775612,53.133557277940575,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
125,5.0,-16775556,-12.198921878501881,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
126,5.04,-16775581,21.310565823469734,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
127,5.08,-16775552,-2.069111414058182,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
128,5.12,-16775574,-34.221568004420334,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
129,5.16,-16775588,1.7957050551250364,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
130,5.2,-16775651,-4.545856399090648,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
131,5.24,-16775561,-0.6080655625307778,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
132,5.28,-16775701,-10.873776997425763,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
133,5.32,-16775607,-1.983625086942313,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
134,5.36,-16775518,33.53402790888316,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
135,5.4,-16775567,30.752307951628254,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
136,5.44,-16775435,-56.391961090738015,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
