muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
57,2.28,-16775528,-15.434036642874652,nan,-,-,-,-,-,"[50, 20, 15]",-
58,2.32,-16775617,70.30547892653152,nan,-,-,-,-,-,"[50, 20, 15]",-
59,2.36,-16775578,10.355663842157929,nan,-,-,-,-,-,"[50, 20, 15]",-
60,2.4,-16775655,-0.8613875754578133,nan,-,-,-,-,-,"[50, 20, 15]",-
61,2.44,-16775496,20.663288015317775,nan,-,-,-,-,-,"[50, 20, 15]",-
62,2.48,-16775607,-3.3004700186185243,nan,-,-,-,-,-,"[50, 20, 15]",-
63,2.52,-16775583,-3.025232041472492,nan,-,-,-,-,-,"[50, 20, 15]",-
64,2.56,-16775574,-7.5298448425506095,nan,-,-,-,-,-,"[50, 20, 15]",-
65,2.6,-16775616,4.051050185342897,nan,-,-,-,-,-,"[50, 20, 15]",-
66,2.64,-16775674,-2.1150604670884405,nan,-,-,-,-,-,"[50, 20, 15]",-
67,2.68,-16775700,2.457666085368512,nan,-,-,-,-,-,"[50, 20, 15]",-
68,2.72,-16775489,-69.62359933033635,nan,-,-,-,-,-,"[50, 20, 15]",-
69,2.76,-16775544,7.401573117988752,nan,-,-,-,-,-,"[50, 20, 15]",-
70,2.8,-16775654,2.918139563054458,nan,-,-,-,-,-,"[50, 20, 15]",-
71,2.84,-16775668,-0.7190805768692616,nan,-,-,-,-,-,"[50, 20, 15]",-
72,2.88,-16775605,3.998444401912638,nan,-,-,-,-,-,"[50, 20, 15]",-
73,2.92,-16775583,26.83509789986331,nan,-,-,-,-,-,"[50, 20, 15]",-
74,2.96,-16775522,-38.74080054287223,nan,-,-,-,-,-,"[50, 20, 15]",-
76,3.04,-16775570,-13.645080386143427,nan,-,-,-,-,-,"[50, 20, 15]",-
77,3.08,-16775574,-0.049907304300137234,nan,-,-,-,-,-,"[50, 20, 15]",-
78,3.12,-16775566,7.290020659809514,nan,-,-,-,-,-,"[50, 20, 15]",-
79,3.16,-16775588,-59.98990783351788,nan,-,-,-,-,-,"[50, 20, 15]",-
80,3.2,-16775507,29.261839447229285,nan,-,-,-,-,-,"[50, 20, 15]",-
81,3.24,-16775591,-2.672366846862995,nan,-,-,-,-,-,"[50, 20, 15]",-
82,3.28,-16775606,6.6924947553915,nan,-,-,-,-,-,"[50, 20, 15]",-
83,3.32,-16775603,6.947091042754619,nan,-,-,-,-,-,"[50, 20, 15]",-
84,3.36,-16775644,4.855403675598777,nan,-,-,-,-,-,"[50, 20, 15]",-
85,3.4,-16775480,-2.785210935776867,nan,-,-,-,-,-,"[50, 20, 15]",-
86,3.44,-16775582,-7.294498022165093,nan,-,-,-,-,-,"[50, 20, 15]",-
87,3.48,-16775591,-8.464501931542653,nan,-,-,-,-,-,"[50, 20, 15]",-
88,3.52,-16775575,-2.0352579416114036,nan,-,-,-,-,-,"[50, 20, 15]",-
89,3.56,-16775562,-1.3577742889643516,nan,-,-,-,-,-,"[50, 20, 15]",-
90,3.6,-16775615,-1.1837773610046738,nan,-,-,-,-,-,"[50, 20, 15]",-
