muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
1,0.02,-1951708,-1440.589774550126,nan,-,-,-,-
2,0.04,-1951073,-1951.5769748636762,nan,-,-,-,-
3,0.06,-1952942,-2215.374674657358,nan,-,-,-,-
4,0.08,-1955759,-2141.1546417252302,nan,-,-,-,-
5,0.1,-1946891,-2796.7707446840714,nan,-,-,-,-
6,0.12,-1931665,-3799.900694986931,nan,-,-,-,-
7,0.14,-1926244,-3918.5161460537965,nan,-,-,-,-
8,0.16,-1927690,-3363.9737923844914,nan,-,-,-,-
9,0.18,-1928155,-2700.28965095483,nan,-,-,-,-
10,0.2,-1929775,-1712.5786283145098,nan,-,-,-,-
11,0.22,-1932591,-374.48933719368597,nan,-,-,-,-
12,0.24,-1936446,1245.673480265757,nan,-,-,-,-
13,0.26,-1936734,2639.2140351543585,nan,-,-,-,-
14,0.28,-1936215,3782.2422324351237,nan,-,-,-,-
15,0.3,-1935072,4433.086748810605,nan,-,-,-,-
16,0.32,-1935099,4539.041226134104,nan,-,-,-,-
17,0.34,-1935838,4029.652409750376,nan,-,-,-,-
18,0.36,-1938567,3155.2940171351006,nan,-,-,-,-
19,0.38,-1938914,1871.297948795232,nan,-,-,-,-
20,0.4,-1940272,750.0682048964336,nan,-,-,-,-
21,0.42,-1942094,-29.315175324063603,nan,-,-,-,-
22,0.44,-1941825,-587.0113507787978,nan,-,-,-,-
23,0.46,-1946616,-437.3501972075428,nan,-,-,-,-
24,0.48,-1945568,-560.6990910320692,nan,-,-,-,-
25,0.5,-1946760,-491.8663053945693,nan,-,-,-,-
26,0.52,-1949787,-366.7971729368419,nan,-,-,-,-
27,0.54,-1950415,-544.4028068354164,nan,-,-,-,-
28,0.56,-1954079,-582.3577963255848,nan,-,-,-,-
29,0.58,-1949072,-1315.3895929069863,nan,-,-,-,-
30,0.6,-1929666,-3088.0920892666036,nan,-,-,-,-
31,0.62,-1928492,-3299.2362921310014,nan,-,-,-,-
32,0.64,-1931078,-2990.04770509845,nan,-,-,-,-
33,0.66,-1931886,-2552.3029794018094,nan,-,-,-,-
35,0.7,-1932337,-1861.758217824282,nan,-,-,-,-
36,0.72,-1934842,-751.196587151318,nan,-,-,-,-
37,0.74,-1935864,435.15536020360736,nan,-,-,-,-
38,0.76,-1935353,1556.1786586230123,nan,-,-,-,-
39,0.78,-1937824,2761.496985944885,nan,-,-,-,-
40,0.8,-1933790,3109.8759522884943,nan,-,-,-,-
41,0.82,-1933496,3227.8916270779137,nan,-,-,-,-
42,0.84,-1936881,3082.8001167608268,nan,-,-,-,-
43,0.86,-1938412,2379.4412705208842,nan,-,-,-,-
44,0.88,-1940861,1571.264862213422,nan,-,-,-,-
45,0.9,-1940953,654.8028572915237,nan,-,-,-,-
46,0.92,-1942827,104.23018469139697,nan,-,-,-,-
47,0.94,-1942332,-363.63259306351574,nan,-,-,-,-
48,0.96,-1943499,-503.2795202984389,nan,-,-,-,-
49,0.98,-1944565,-558.7596140758615,nan,-,-,-,-
50,1.0,-1946391,-564.8539939902248,nan,-,-,-,-
51,1.02,-1950179,-485.00440641362275,nan,-,-,-,-
52,1.04,-1947535,-956.1863863442964,nan,-,-,-,-
53,1.06,-1948585,-1150.8453906656864,nan,-,-,-,-
54,1.08,-1949171,-1330.4199348230984,nan,-,-,-,-
55,1.1,-1950064,-1407.4527406285831,nan,-,-,-,-
56,1.12,-1942367,-2053.88371412818,nan,-,-,-,-
57,1.14,-1928888,-3033.764763581785,nan,-,-,-,-
58,1.16,-1923753,-3221.8003495672747,nan,-,-,-,-
59,1.18,-1923813,-2811.1149543499996,nan,-,-,-,-
60,1.2,-1924151,-2138.2170482005586,nan,-,-,-,-
61,1.22,-1924673,-1189.707536257003,nan,-,-,-,-
62,1.24,-1923169,-155.74451697036056,nan,-,-,-,-
63,1.26,-1924959,1285.598529279493,nan,-,-,-,-
64,1.28,-1926454,2704.338341931086,nan,-,-,-,-
65,1.3,-1926128,3780.911318781362,nan,-,-,-,-
66,1.32,-1926879,4531.986784907665,nan,-,-,-,-
67,1.34,-1925922,4598.6458822688055,nan,-,-,-,-
68,1.36,-1926273,4188.266935960369,nan,-,-,-,-
69,1.38,-1927274,3372.967926884199,nan,-,-,-,-
70,1.4,-1925270,2101.167646585667,nan,-,-,-,-
71,1.42,-1929655,1333.9111051697755,nan,-,-,-,-
72,1.44,-1932783,653.7589165313439,nan,-,-,-,-
73,1.46,-1934424,107.8957956188242,nan,-,-,-,-
74,1.48,-1935684,-240.22920291683113,nan,-,-,-,-
75,1.5,-1935746,-528.7565708354286,nan,-,-,-,-
76,1.52,-1935512,-781.8466809766396,nan,-,-,-,-
77,1.54,-1936506,-960.7835242000792,nan,-,-,-,-
78,1.56,-1937878,-1171.7758933980804,nan,-,-,-,-
79,1.58,-1937116,-1597.095183788541,nan,-,-,-,-
80,1.6,-1942081,-1585.9893370800546,nan,-,-,-,-
81,1.62,-1943322,-1800.0325384800517,nan,-,-,-,-
82,1.64,-1944063,-1940.385902184269,nan,-,-,-,-
83,1.66,-1936044,-2608.989477582616,nan,-,-,-,-
84,1.68,-1920570,-3690.3178642251387,nan,-,-,-,-
85,1.7,-1916879,-3705.67639349849,nan,-,-,-,-
86,1.72,-1913447,-3535.678493835552,nan,-,-,-,-
87,1.74,-1916065,-2722.1078908775944,nan,-,-,-,-
88,1.76,-1916910,-1830.748675894929,nan,-,-,-,-
89,1.78,-1921042,-453.90013682343806,nan,-,-,-,-
90,1.8,-1921789,862.5593344278719,nan,-,-,-,-
91,1.82,-1924046,2367.1250836313393,nan,-,-,-,-
92,1.84,-1923766,3531.334543342734,nan,-,-,-,-
93,1.86,-1921964,4172.855210490894,nan,-,-,-,-
94,1.88,-1922380,4370.7999036024175,nan,-,-,-,-
95,1.9,-1922163,3848.575887384053,nan,-,-,-,-
96,1.92,-1923726,2925.5112523523276,nan,-,-,-,-
97,1.94,-1923298,1596.4880563455904,nan,-,-,-,-
98,1.96,-1925078,502.01955858718975,nan,-,-,-,-
99,1.98,-1928892,-136.397851729801,nan,-,-,-,-
100,2.0,-1930493,-557.9372857226854,nan,-,-,-,-
101,2.02,-1928725,-900.6591274944867,nan,-,-,-,-
102,2.04,-1932418,-626.4218201356534,nan,-,-,-,-
103,2.06,-1933910,-486.23813050244553,nan,-,-,-,-
104,2.08,-1933388,-591.3398386927056,nan,-,-,-,-
105,2.1,-1934879,-680.8348649129885,nan,-,-,-,-
106,2.12,-1935402,-960.0784148345392,nan,-,-,-,-
107,2.14,-1937230,-1188.3965007171,nan,-,-,-,-
108,2.16,-1941955,-1170.5819851836632,nan,-,-,-,-
109,2.18,-1939535,-1618.5626390837865,nan,-,-,-,-
110,2.2,-1924880,-2872.370736675597,nan,-,-,-,-
111,2.22,-1913219,-3716.0769739105344,nan,-,-,-,-
112,2.24,-1912640,-3497.2458581214196,nan,-,-,-,-
113,2.26,-1914100,-2895.584539671545,nan,-,-,-,-
114,2.28,-1916364,-1998.6244461173974,nan,-,-,-,-
115,2.3,-1918156,-904.4479356620996,nan,-,-,-,-
116,2.32,-1922194,559.546265184462,nan,-,-,-,-
117,2.34,-1923365,1904.070154824073,nan,-,-,-,-
118,2.36,-1923459,3093.0833426642935,nan,-,-,-,-
119,2.38,-1922559,3904.4659589944695,nan,-,-,-,-
120,2.4,-1918944,3986.918818460034,nan,-,-,-,-
121,2.42,-1918191,3654.2718015516575,nan,-,-,-,-
122,2.44,-1921277,3045.0367714981094,nan,-,-,-,-
123,2.46,-1923173,2009.798071385956,nan,-,-,-,-
124,2.48,-1926709,1081.7937453563154,nan,-,-,-,-
125,2.5,-1927851,219.683364763373,nan,-,-,-,-
126,2.52,-1929760,-207.3312358463445,nan,-,-,-,-
127,2.54,-1931407,-310.9485912389482,nan,-,-,-,-
128,2.56,-1932927,-230.2202293904811,nan,-,-,-,-
129,2.58,-1932391,-298.7337702636378,nan,-,-,-,-
130,2.6,-1932448,-453.353573417151,nan,-,-,-,-
131,2.62,-1937379,-416.34955159637866,nan,-,-,-,-
132,2.64,-1935772,-1014.7175098460139,nan,-,-,-,-
133,2.66,-1939614,-1220.4098473179156,nan,-,-,-,-
134,2.68,-1940000,-1602.5755561574888,nan,-,-,-,-
135,2.7,-1943039,-1629.8728700494294,nan,-,-,-,-
136,2.72,-1930119,-2708.112193981129,nan,-,-,-,-
137,2.74,-1921073,-3316.914300848177,nan,-,-,-,-
138,2.76,-1916730,-3396.1802406650095,nan,-,-,-,-
139,2.78,-1916666,-2980.9464964507442,nan,-,-,-,-
140,2.8,-1916360,-2401.6130922386783,nan,-,-,-,-
141,2.82,-1919637,-1338.855213349916,nan,-,-,-,-
142,2.84,-1917006,-508.7203580074174,nan,-,-,-,-
143,2.86,-1920085,933.2014213280381,nan,-,-,-,-
144,2.88,-1918778,2087.150709406983,nan,-,-,-,-
145,2.9,-1917275,3077.1541922577762,nan,-,-,-,-
146,2.92,-1914917,3641.594822630632,nan,-,-,-,-
147,2.94,-1919441,4216.3039537673785,nan,-,-,-,-
148,2.96,-1917744,3770.6475779739512,nan,-,-,-,-
149,2.98,-1919036,3138.9851769872125,nan,-,-,-,-
150,3.0,-1920658,2345.2129522342066,47,47.0,-,-,-
151,3.02,-1924308,1738.8902560446304,47,-,-,-,-
152,3.04,-1923363,951.0193281548445,47,-,-,-,-
153,3.06,-1925490,599.0160332792557,47,-,-,-,-
154,3.08,-1926132,278.78501532628707,47,-,-,-,-
155,3.1,-1928170,118.43125626700657,47,-,-,-,-
156,3.12,-1932082,72.69258045089009,47,-,-,-,-
157,3.14,-1930096,-488.94027777167867,47,-,-,-,-
158,3.16,-1931306,-850.3164093061041,47,-,-,-,-
159,3.18,-1934739,-1039.998051098877,47,-,-,-,-
160,3.2,-1926168,-2091.2588354566237,47,-,-,-,-
161,3.22,-1912962,-3364.498264451846,47,-,-,-,-
162,3.24,-1906140,-3936.044999431222,47,-,-,-,-
163,3.26,-1906148,-3714.9851359929507,47,-,-,-,-
164,3.28,-1906463,-3169.48291383817,47,-,-,-,-
165,3.3,-1908601,-2172.5672567763095,47,-,-,-,-
166,3.32,-1906925,-1176.3258523011154,47,-,-,-,-
167,3.34,-1910766,453.1653856168838,47,-,-,-,-
168,3.36,-1911629,1906.2207132719777,47,-,-,-,-
169,3.38,-1908165,2862.8856863092856,47,-,-,-,-
170,3.4,-1909521,3796.2492528063926,47,-,-,-,-
171,3.42,-1908366,3971.053606389779,47,-,-,-,-
172,3.44,-1907236,3539.26762935883,47,-,-,-,-
173,3.46,-1908756,2826.8982245077655,47,-,-,-,-
174,3.48,-1909672,1832.4250755702146,47,-,-,-,-
175,3.5,-1913817,1116.024051159372,47,-,-,-,-
176,3.52,-1915413,424.01877352544943,47,-,-,-,-
177,3.54,-1916949,11.818175077592969,47,-,-,-,-
178,3.56,-1917782,-218.7456174384688,47,-,-,-,-
179,3.58,-1917322,-428.60340367101253,47,-,-,-,-
180,3.6,-1918493,-518.4631594235443,47,-,-,-,-
181,3.62,-1918101,-816.7592414301462,47,-,-,-,-
182,3.64,-1919566,-1074.7700419897883,47,-,-,-,-
183,3.66,-1920604,-1417.464349827164,47,-,-,-,-
184,3.68,-1926261,-1379.6386711792975,47,-,-,-,-
185,3.7,-1924548,-1804.7410157836093,47,-,-,-,-
186,3.72,-1923875,-2003.7884087884167,47,-,-,-,-
187,3.74,-1906190,-3338.657382899484,47,-,-,-,-
188,3.76,-1895348,-3971.302728032264,47,-,-,-,-
189,3.78,-1896301,-3519.444909111742,47,-,-,-,-
190,3.8,-1895627,-3010.181864094906,47,-,-,-,-
191,3.82,-1899255,-1968.6331148488498,47,-,-,-,-
192,3.84,-1894822,-1306.7083613343566,47,-,-,-,-
193,3.86,-1898283,199.84102022671232,47,-,-,-,-
194,3.88,-1895692,1406.0484364874815,47,-,-,-,-
195,3.9,-1899741,3100.1353164803354,47,-,-,-,-
196,3.92,-1897149,4008.633259536273,47,-,-,-,-
197,3.94,-1893090,4286.3789962670035,47,-,-,-,-
198,3.96,-1894053,4309.887879990177,47,-,-,-,-
199,3.98,-1895935,3822.169443293895,47,-,-,-,-
200,4.0,-1897398,2939.632545116932,47,-,-,-,-
201,4.02,-1898528,1953.50750170234,47,-,-,-,-
202,4.04,-1903107,1378.577440906629,47,-,-,-,-
203,4.06,-1899612,437.69203955994726,47,-,-,-,-
204,4.08,-1901463,148.46056260932073,47,-,-,-,-
205,4.1,-1906964,287.74046886596807,47,-,-,-,-
206,4.12,-1905028,-116.10028582145787,47,-,-,-,-
207,4.14,-1904713,-458.9355036585994,47,-,-,-,-
208,4.16,-1906418,-738.5424603238253,47,-,-,-,-
209,4.18,-1910847,-874.1929774757036,47,-,-,-,-
210,4.2,-1908587,-1519.173155206733,47,-,-,-,-
211,4.22,-1909346,-1854.3034652043207,47,-,-,-,-
212,4.24,-1912021,-1919.4820623802016,47,-,-,-,-
213,4.26,-1904947,-2596.8784669805555,47,-,-,-,-
214,4.28,-1893972,-3428.7904971171847,47,-,-,-,-
215,4.3,-1883052,-4083.839925227043,47,-,-,-,-
216,4.32,-1885828,-3486.167689845108,47,-,-,-,-
217,4.34,-1886833,-2800.968627774939,47,-,-,-,-
218,4.36,-1887216,-1929.7324188842704,47,-,-,-,-
219,4.38,-1883090,-1169.333563637625,47,-,-,-,-
220,4.4,-1883559,134.1379535667029,47,-,-,-,-
221,4.42,-1887980,1809.9928757753978,47,-,-,-,-
222,4.44,-1887494,2985.159917278042,47,-,-,-,-
223,4.46,-1885807,3729.739953234554,47,-,-,-,-
224,4.48,-1883904,3954.3721680323497,47,-,-,-,-
225,4.5,-1882670,3675.2483048857916,47,-,-,-,-
226,4.52,-1884541,3172.3060505926996,47,-,-,-,-
227,4.54,-1885868,2370.861711499422,47,-,-,-,-
228,4.56,-1890676,1805.520139026824,47,-,-,-,-
229,4.58,-1892291,1127.6497788812285,47,-,-,-,-
230,4.6,-1892195,518.9457366478246,47,-,-,-,-
231,4.62,-1892307,112.62454428397177,47,-,-,-,-
232,4.64,-1896953,165.60041839274345,47,-,-,-,-
233,4.66,-1895687,-222.02484986025138,47,-,-,-,-
234,4.68,-1898019,-404.276581599951,47,-,-,-,-
235,4.7,-1897419,-907.7597973501315,47,-,-,-,-
236,4.72,-1902157,-1066.6740970243773,47,-,-,-,-
237,4.74,-1903853,-1449.0705647339946,47,-,-,-,-
238,4.76,-1903368,-1910.317856352979,47,-,-,-,-
239,4.78,-1906195,-1981.6685415822894,47,-,-,-,-
240,4.8,-1902208,-2436.542579302714,47,-,-,-,-
241,4.82,-1893602,-3122.2296151699975,47,-,-,-,-
242,4.84,-1879472,-4100.340098455199,47,-,-,-,-
243,4.86,-1876147,-4083.166827673005,47,-,-,-,-
244,4.88,-1878885,-3387.095586323132,47,-,-,-,-
245,4.9,-1880072,-2553.7274602189063,47,-,-,-,-
246,4.92,-1881828,-1395.2250307770528,47,-,-,-,-
247,4.94,-1879823,-264.0826657413081,47,-,-,-,-
248,4.96,-1883490,1457.2324840833958,47,-,-,-,-
249,4.98,-1883258,2838.317981781708,47,-,-,-,-
250,5.0,-1881833,3836.7224384873066,47,-,-,-,-
251,5.02,-1875793,3971.3132467953533,47,-,-,-,-
252,5.04,-1879564,4234.803319473087,47,-,-,-,-
253,5.06,-1877364,3469.60497305767,47,-,-,-,-
254,5.08,-1883387,2969.6216296586954,47,-,-,-,-
255,5.1,-1883365,1925.763315431248,47,-,-,-,-
256,5.12,-1886163,1258.2842893774632,47,-,-,-,-
257,5.14,-1886744,701.02326223011,47,-,-,-,-
258,5.16,-1885954,302.4145409459761,47,-,-,-,-
259,5.18,-1887482,235.48437011616988,47,-,-,-,-
260,5.2,-1887130,38.388411153657216,47,-,-,-,-
261,5.22,-1892136,154.26435559378297,47,-,-,-,-
262,5.24,-1893152,-171.67756964570253,47,-,-,-,-
263,5.26,-1894630,-556.9524502268978,47,-,-,-,-
264,5.28,-1896965,-882.8289400870854,47,-,-,-,-
265,5.3,-1898212,-1219.1492930323975,47,-,-,-,-
266,5.32,-1894527,-1818.8695516213413,47,-,-,-,-
267,5.34,-1875469,-3457.454250697878,47,-,-,-,-
268,5.36,-1871077,-3808.13096862752,47,-,-,-,-
269,5.38,-1868024,-3859.9806782810447,47,-,-,-,-
270,5.4,-1869935,-3292.8010369114145,47,-,-,-,-
271,5.42,-1870247,-2552.9356478470345,47,-,-,-,-
272,5.44,-1869953,-1529.3953357503915,47,-,-,-,-
273,5.46,-1869684,-205.74420373592875,47,-,-,-,-
274,5.48,-1870411,1359.755809898018,47,-,-,-,-
275,5.5,-1868477,2661.2940656203823,47,-,-,-,-
276,5.52,-1865762,3578.6891997456455,47,-,-,-,-
277,5.54,-1868940,4398.477272895423,47,-,-,-,-
278,5.56,-1869036,4336.103342858216,47,-,-,-,-
279,5.58,-1867961,3624.628834899191,47,-,-,-,-
280,5.6,-1870476,2863.040051585962,47,-,-,-,-
281,5.62,-1873692,2097.3485268411405,47,-,-,-,-
282,5.64,-1872647,1143.961283867361,47,-,-,-,-
283,5.66,-1873924,588.1761162604553,47,-,-,-,-
284,5.68,-1878745,491.37070050367765,47,-,-,-,-
285,5.7,-1879459,173.21090149252814,47,-,-,-,-
286,5.72,-1878629,-262.03378127715496,47,-,-,-,-
287,5.74,-1882463,-390.6076411382073,47,-,-,-,-
288,5.76,-1883707,-775.5038430113118,47,-,-,-,-
289,5.78,-1884929,-1190.8015756421928,47,-,-,-,-
290,5.8,-1884692,-1697.533945487336,47,-,-,-,-
291,5.82,-1886541,-1976.7537090528376,47,-,-,-,-
292,5.84,-1886325,-2313.6162114762196,47,-,-,-,-
293,5.86,-1884811,-2629.5796516093433,47,-,-,-,-
294,5.88,-1871275,-3719.415742705218,47,-,-,-,-
295,5.9,-1860793,-4382.5363820477,47,-,-,-,-
296,5.92,-1860231,-4048.4096453946768,47,-,-,-,-
297,5.94,-1861064,-3345.213605911087,47,-,-,-,-
298,5.96,-1859568,-2547.882875978805,47,-,-,-,-
299,5.98,-1858507,-1452.1428528098495,47,-,-,-,-
300,6.0,-1856942,-180.71958535378144,46,46.5,-,-,-
301,6.02,-1861447,1650.1573570758806,46,-,-,-,-
302,6.04,-1858828,2845.648981322398,46,-,-,-,-
303,6.06,-1855969,3723.980667273517,46,-,-,-,-
304,6.08,-1857014,4420.934219955364,46,-,-,-,-
305,6.1,-1857334,4488.363976671958,46,-,-,-,-
306,6.12,-1863000,4431.9173254102,46,-,-,-,-
307,6.14,-1863300,3596.4719613996267,46,-,-,-,-
308,6.16,-1865429,2752.578197244793,46,-,-,-,-
309,6.18,-1864888,1742.7006919512241,46,-,-,-,-
310,6.2,-1866597,1041.6529451152219,46,-,-,-,-
311,6.22,-1866341,339.4043246670435,46,-,-,-,-
312,6.24,-1868000,-107.52295364990005,46,-,-,-,-
313,6.26,-1872337,-297.8479643999108,46,-,-,-,-
314,6.28,-1871807,-845.1865696767727,46,-,-,-,-
315,6.3,-1871566,-1342.8843745043641,46,-,-,-,-
316,6.32,-1877458,-1306.1503750671272,46,-,-,-,-
317,6.34,-1878099,-1579.5148716554786,46,-,-,-,-
318,6.36,-1879944,-1670.0395388418183,46,-,-,-,-
319,6.38,-1874508,-2248.557925431716,46,-,-,-,-
320,6.4,-1859963,-3459.014930839843,46,-,-,-,-
321,6.42,-1850592,-4168.703182998015,46,-,-,-,-
322,6.44,-1852802,-3823.633988844971,46,-,-,-,-
323,6.46,-1853693,-3345.5788266107393,46,-,-,-,-
324,6.48,-1853533,-2655.1090341155996,46,-,-,-,-
325,6.5,-1854688,-1544.636958411479,46,-,-,-,-
326,6.52,-1853456,-339.15381444538525,46,-,-,-,-
327,6.54,-1853079,1081.5395736325459,46,-,-,-,-
328,6.56,-1851980,2385.1654052761746,46,-,-,-,-
329,6.58,-1848826,3219.0091468024857,46,-,-,-,-
330,6.6,-1847370,3665.773835580277,46,-,-,-,-
331,6.62,-1848911,3750.4590659400988,46,-,-,-,-
332,6.64,-1852862,3522.279336602129,46,-,-,-,-
333,6.66,-1854093,2812.6570597769505,46,-,-,-,-
334,6.68,-1854084,1988.5011861134572,46,-,-,-,-
335,6.7,-1852936,1233.886219310075,46,-,-,-,-
336,6.72,-1855104,938.8927488475065,46,-,-,-,-
337,6.74,-1855438,647.9097038374039,46,-,-,-,-
338,6.76,-1856832,476.3850383842964,46,-,-,-,-
339,6.78,-1861660,513.8283448262209,46,-,-,-,-
340,6.8,-1861360,65.00084894517931,46,-,-,-,-
341,6.82,-1862711,-324.0731695089944,46,-,-,-,-
342,6.84,-1862254,-852.9451559646523,46,-,-,-,-
343,6.86,-1864125,-1144.631758257592,46,-,-,-,-
344,6.88,-1865926,-1359.7680882758805,46,-,-,-,-
345,6.9,-1866882,-1567.805766516476,46,-,-,-,-
346,6.92,-1860837,-2250.0387364395183,46,-,-,-,-
347,6.94,-1842785,-3753.9489729099223,46,-,-,-,-
348,6.96,-1841916,-3770.101546165899,46,-,-,-,-
349,6.98,-1842438,-3441.4399316931595,46,-,-,-,-
350,7.0,-1842832,-2846.153573212956,46,-,-,-,-
351,7.02,-1840805,-2147.1796779374126,46,-,-,-,-
352,7.04,-1840793,-1031.7010610447105,46,-,-,-,-
353,7.06,-1843289,453.14475215695666,46,-,-,-,-
354,7.08,-1843596,1800.7299041261222,46,-,-,-,-
355,7.1,-1842334,2864.978643943218,46,-,-,-,-
356,7.12,-1838801,3391.0277268067084,46,-,-,-,-
357,7.14,-1837424,3573.6477072575963,46,-,-,-,-
358,7.16,-1838100,3382.3744049172565,46,-,-,-,-
359,7.18,-1842076,3032.7728565143425,46,-,-,-,-
360,7.2,-1843143,2264.640619237297,46,-,-,-,-
361,7.22,-1846365,1683.4444198952324,46,-,-,-,-
362,7.24,-1847249,1084.9790788095024,46,-,-,-,-
363,7.26,-1848488,707.8786827425192,46,-,-,-,-
364,7.28,-1850021,490.6277036124593,46,-,-,-,-
365,7.3,-1848194,50.69894867651783,46,-,-,-,-
366,7.32,-1852801,40.2570193542133,46,-,-,-,-
367,7.34,-1855304,-247.90191083456284,46,-,-,-,-
368,7.36,-1856810,-710.9691446259721,46,-,-,-,-
369,7.38,-1857471,-1257.987220554206,46,-,-,-,-
370,7.4,-1857287,-1793.4795325304112,46,-,-,-,-
371,7.42,-1860691,-1915.6930940148677,46,-,-,-,-
372,7.44,-1860365,-2176.4637076801255,46,-,-,-,-
373,7.46,-1855742,-2642.1976314609146,46,-,-,-,-
374,7.48,-1844298,-3518.5450583817765,46,-,-,-,-
375,7.5,-1834357,-4143.443249653967,46,-,-,-,-
376,7.52,-1833499,-3882.3051492943378,46,-,-,-,-
377,7.54,-1834089,-3262.072688554743,46,-,-,-,-
378,7.56,-1834108,-2395.9417046534654,46,-,-,-,-
379,7.58,-1831441,-1441.4992987795504,46,-,-,-,-
380,7.6,-1831603,-33.0914562965163,46,-,-,-,-
381,7.62,-1828793,1258.2327622069852,46,-,-,-,-
382,7.64,-1829506,2742.147547152956,46,-,-,-,-
383,7.66,-1830072,3918.47569240543,46,-,-,-,-
384,7.68,-1829826,4547.631210885745,46,-,-,-,-
385,7.7,-1828068,4493.398859422681,46,-,-,-,-
386,7.72,-1827622,4036.7038907534557,46,-,-,-,-
387,7.74,-1828483,3359.4638826710943,46,-,-,-,-
388,7.76,-1831623,2751.019074429828,46,-,-,-,-
389,7.78,-1835245,2235.161710875146,46,-,-,-,-
390,7.8,-1836603,1670.365783835843,46,-,-,-,-
391,7.82,-1839628,1346.3010554197008,46,-,-,-,-
392,7.84,-1840525,915.6874780056933,46,-,-,-,-
393,7.86,-1842829,584.1472819804694,46,-,-,-,-
394,7.88,-1843371,60.06661002055807,46,-,-,-,-
395,7.9,-1842241,-665.8764169335545,46,-,-,-,-
396,7.92,-1847095,-986.628536108341,46,-,-,-,-
397,7.94,-1847351,-1658.9870150294037,46,-,-,-,-
398,7.96,-1847802,-2236.1801127898207,46,-,-,-,-
399,7.98,-1851807,-2387.2132750347064,46,-,-,-,-
400,8.0,-1854340,-2464.7406059029317,46,-,-,-,-
401,8.02,-1849860,-2903.1100424255146,46,-,-,-,-
402,8.04,-1834616,-4006.04819680298,46,-,-,-,-
403,8.06,-1826952,-4373.36665545247,46,-,-,-,-
404,8.08,-1824035,-4212.536817288004,46,-,-,-,-
405,8.1,-1825906,-3499.1949093527146,46,-,-,-,-
406,8.12,-1828602,-2501.616161690352,46,-,-,-,-
407,8.14,-1827805,-1520.5823797106887,46,-,-,-,-
408,8.16,-1828746,-168.42925442311662,46,-,-,-,-
409,8.18,-1829669,1324.0298422930446,46,-,-,-,-
410,8.2,-1826968,2493.1967918785854,46,-,-,-,-
411,8.22,-1823101,3290.663099960987,46,-,-,-,-
412,8.24,-1822596,3848.2008643211498,46,-,-,-,-
413,8.26,-1822634,3847.38067467384,46,-,-,-,-
414,8.28,-1827737,3702.1358141026694,46,-,-,-,-
415,8.3,-1827960,2869.9780429838866,46,-,-,-,-
416,8.32,-1828556,2027.979138182703,46,-,-,-,-
417,8.34,-1831720,1550.49704751861,46,-,-,-,-
418,8.36,-1832343,1114.870954943457,46,-,-,-,-
419,8.38,-1834135,944.0216741045615,46,-,-,-,-
420,8.4,-1835282,769.5163203377197,46,-,-,-,-
421,8.42,-1836996,558.4410937382054,46,-,-,-,-
422,8.44,-1839920,295.86106779848524,46,-,-,-,-
423,8.46,-1840549,-267.5630803284739,46,-,-,-,-
424,8.48,-1839499,-998.9716381976946,46,-,-,-,-
425,8.5,-1841015,-1471.322652620789,46,-,-,-,-
426,8.52,-1843006,-1775.4898749434851,46,-,-,-,-
427,8.54,-1842005,-2151.211763499608,46,-,-,-,-
428,8.56,-1829946,-3205.189990771416,46,-,-,-,-
429,8.58,-1820997,-3830.9341120546414,46,-,-,-,-
430,8.6,-1818235,-3765.8080345267954,46,-,-,-,-
431,8.62,-1815640,-3447.224035937712,46,-,-,-,-
432,8.64,-1820841,-2279.3491169219506,46,-,-,-,-
433,8.66,-1817899,-1492.546044484061,46,-,-,-,-
434,8.68,-1818212,-257.912747854034,46,-,-,-,-
435,8.7,-1818314,1064.047710403644,46,-,-,-,-
436,8.72,-1820663,2504.659900177572,46,-,-,-,-
437,8.74,-1819215,3407.1909278175626,46,-,-,-,-
438,8.76,-1817867,3887.312088941096,46,-,-,-,-
439,8.78,-1818141,3954.9393773705488,46,-,-,-,-
440,8.8,-1819614,3597.621083151892,46,-,-,-,-
441,8.82,-1819522,2757.710979416356,46,-,-,-,-
442,8.84,-1821140,1913.5516736560921,46,-,-,-,-
443,8.86,-1821309,1033.5379778725028,46,-,-,-,-
444,8.88,-1826768,752.26247564404,46,-,-,-,-
445,8.9,-1827957,351.5488914995076,46,-,-,-,-
446,8.92,-1830275,185.44654454440388,46,-,-,-,-
447,8.94,-1830732,-64.63775192437788,46,-,-,-,-
448,8.96,-1830489,-393.10350130795086,46,-,-,-,-
449,8.98,-1831063,-730.7426380284751,46,-,-,-,-
450,9.0,-1833555,-995.0433095538883,48,47.0,-,-,-
451,9.02,-1838231,-1130.537822639014,48,-,-,-,-
452,9.04,-1842447,-1288.858535188634,48,-,-,-,-
453,9.06,-1834699,-2288.1254752278,48,-,-,-,-
454,9.08,-1824390,-3334.7951409432553,48,-,-,-,-
455,9.1,-1812353,-4296.249230406715,48,-,-,-,-
456,9.12,-1808279,-4385.6515634437055,48,-,-,-,-
457,9.14,-1809038,-3827.230136036931,48,-,-,-,-
458,9.16,-1811051,-2894.274704143638,48,-,-,-,-
459,9.18,-1809967,-1919.0512923205115,48,-,-,-,-
460,9.2,-1809492,-631.5239571741822,48,-,-,-,-
461,9.22,-1810609,969.2537501240599,48,-,-,-,-
462,9.24,-1809244,2402.745349569743,48,-,-,-,-
