muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
1,0.04,-971402,1181.8284569500847,nan,-,-,-,-,-
2,0.08,-971344,1498.572921583469,nan,-,-,-,-,-
3,0.12,-974228,1997.0424547217217,nan,-,-,-,-,-
4,0.16,-975506,2328.07548671543,nan,-,-,-,-,-
5,0.2,-977822,2158.4285796771683,nan,-,-,-,-,-
6,0.24,-978575,1162.8094648576648,nan,-,-,-,-,-
7,0.28,-981214,-220.6749385136768,nan,-,-,-,-,-
8,0.32,-980345,-1432.5769527726166,nan,-,-,-,-,-
9,0.36,-981714,-1789.607347356009,nan,-,-,-,-,-
10,0.4,-980872,-1552.127112454482,nan,-,-,-,-,-
11,0.44,-982339,-1070.6482440572956,nan,-,-,-,-,-
12,0.48,-979205,-946.8685047880517,nan,-,-,-,-,-
13,0.52,-969538,-1249.1086127554227,nan,-,-,-,-,-
14,0.56,-962931,-1427.4006000154768,nan,-,-,-,-,-
15,0.6,-963304,-1168.1287991705085,nan,-,-,-,-,-
16,0.64,-965844,-636.3150065548889,nan,-,-,-,-,-
17,0.68,-968401,-26.925229671237503,nan,-,-,-,-,-
18,0.72,-972362,585.4527125296217,nan,-,-,-,-,-
19,0.76,-971183,936.6920446579879,nan,-,-,-,-,-
20,0.8,-971988,1300.5387542140343,nan,-,-,-,-,-
21,0.84,-974169,1754.1163431588038,nan,-,-,-,-,-
22,0.88,-975617,2176.7547918270548,nan,-,-,-,-,-
23,0.92,-977460,2259.88184435559,nan,-,-,-,-,-
24,0.96,-977901,1568.653037741306,nan,-,-,-,-,-
25,1.0,-979418,281.67998478855134,nan,-,-,-,-,-
26,1.04,-981333,-970.1592599920295,nan,-,-,-,-,-
27,1.08,-982572,-1584.640075565167,nan,-,-,-,-,-
28,1.12,-982600,-1502.975916705489,nan,-,-,-,-,-
29,1.16,-982461,-1109.5720560675097,nan,-,-,-,-,-
30,1.2,-979530,-924.6506060976444,nan,-,-,-,-,-
31,1.24,-970305,-1159.786271996294,nan,-,-,-,-,-
32,1.28,-962947,-1354.172662339237,nan,-,-,-,-,-
33,1.32,-961888,-1174.2104536518727,nan,-,-,-,-,-
34,1.36,-965667,-678.4949477637535,nan,-,-,-,-,-
35,1.4,-968896,-161.97205970702726,nan,-,-,-,-,-
36,1.44,-972000,331.35333025594537,nan,-,-,-,-,-
37,1.48,-972302,755.1565071941586,nan,-,-,-,-,-
38,1.52,-971079,1204.515340719367,nan,-,-,-,-,-
39,1.56,-971318,1760.703379181426,nan,-,-,-,-,-
40,1.6,-974003,2296.22099902393,nan,-,-,-,-,-
41,1.64,-976387,2386.3874155653066,nan,-,-,-,-,-
42,1.68,-978081,1704.7039334949377,nan,-,-,-,-,-
43,1.72,-980021,388.3139970217053,nan,-,-,-,-,-
44,1.76,-980492,-983.538181441987,nan,-,-,-,-,-
45,1.8,-982057,-1646.0607910820258,nan,-,-,-,-,-
46,1.84,-982066,-1533.4949787115897,nan,-,-,-,-,-
47,1.88,-981492,-1038.4533957832796,nan,-,-,-,-,-
48,1.92,-981391,-671.8969638664848,nan,-,-,-,-,-
49,1.96,-973589,-918.2770009888527,nan,-,-,-,-,-
50,2.0,-964414,-1384.6464116554125,nan,-,-,-,-,-
51,2.04,-962427,-1454.5074048967672,nan,-,-,-,-,-
52,2.08,-964459,-1066.9414220140948,nan,-,-,-,-,-
53,2.12,-967964,-408.05868259071485,nan,-,-,-,-,-
54,2.16,-971020,257.1979743412121,nan,-,-,-,-,-
55,2.2,-972278,772.3981516592903,nan,-,-,-,-,-
56,2.24,-970791,1132.0992314631935,nan,-,-,-,-,-
57,2.28,-973099,1629.6595704645952,nan,-,-,-,-,-
58,2.32,-974649,2106.197625912553,nan,-,-,-,-,-
59,2.36,-976738,2355.8833915597716,nan,-,-,-,-,-
60,2.4,-978726,1974.3313458925268,nan,-,-,-,-,-
61,2.44,-980383,849.9406934081344,nan,-,-,-,-,-
62,2.48,-981796,-539.8360655808046,nan,-,-,-,-,-
63,2.52,-982087,-1492.6285668592936,nan,-,-,-,-,-
64,2.56,-982548,-1631.508959542342,nan,-,-,-,-,-
65,2.6,-982240,-1270.7804873437753,nan,-,-,-,-,-
66,2.64,-981954,-910.0962087288026,nan,-,-,-,-,-
67,2.68,-973939,-1069.2790599353302,nan,-,-,-,-,-
68,2.72,-964336,-1426.6443369704357,nan,-,-,-,-,-
69,2.76,-961671,-1434.6561788277522,nan,-,-,-,-,-
70,2.8,-962790,-1064.8162377772105,nan,-,-,-,-,-
71,2.84,-966386,-428.80863537644905,nan,-,-,-,-,-
72,2.88,-970755,276.5513588698068,nan,-,-,-,-,-
73,2.92,-971645,810.9594754668351,nan,-,-,-,-,-
74,2.96,-971283,1232.824538040959,nan,-,-,-,-,-
75,3.0,-972123,1688.517623339255,64,64.0,-,-,-,-
76,3.04,-975949,2248.4746621384584,64,-,-,-,-,-
77,3.08,-978384,2540.4864239325543,64,-,-,-,-,-
78,3.12,-980407,2181.8120083536423,64,-,-,-,-,-
79,3.16,-980763,979.7168611008183,64,-,-,-,-,-
80,3.2,-981740,-540.6789052203071,64,-,-,-,-,-
81,3.24,-982471,-1640.7496791416108,64,-,-,-,-,-
82,3.28,-983066,-1897.215817463691,64,-,-,-,-,-
83,3.32,-981584,-1592.2035240278465,64,-,-,-,-,-
84,3.36,-978896,-1247.2206417085436,64,-,-,-,-,-
85,3.4,-967414,-1448.434874948738,64,-,-,-,-,-
86,3.44,-963226,-1570.7858258067627,64,-,-,-,-,-
87,3.48,-963454,-1375.479631797567,64,-,-,-,-,-
88,3.52,-967486,-737.21627411288,64,-,-,-,-,-
89,3.56,-970429,19.019204842885756,64,-,-,-,-,-
90,3.6,-971439,618.8295242807053,64,-,-,-,-,-
91,3.64,-970779,1008.6633253344035,64,-,-,-,-,-
92,3.68,-970931,1397.8484238510887,64,-,-,-,-,-
93,3.72,-973294,1928.6638857850076,64,-,-,-,-,-
94,3.76,-974474,2331.8201420433934,64,-,-,-,-,-
95,3.8,-977162,2288.9576963843747,64,-,-,-,-,-
96,3.84,-979887,1469.673388794099,64,-,-,-,-,-
97,3.88,-980556,70.49574054656796,64,-,-,-,-,-
98,3.92,-981059,-1119.0186367400731,64,-,-,-,-,-
99,3.96,-982570,-1504.4841372016117,64,-,-,-,-,-
100,4.0,-983142,-1242.23350123197,64,-,-,-,-,-
101,4.04,-983036,-859.5482377293888,64,-,-,-,-,-
102,4.08,-979536,-851.4487240950775,64,-,-,-,-,-
103,4.12,-970503,-1266.5653450203063,64,-,-,-,-,-
104,4.16,-962743,-1602.6038841206591,64,-,-,-,-,-
105,4.2,-962043,-1451.1884230393025,64,-,-,-,-,-
106,4.24,-965143,-902.5790305103483,64,-,-,-,-,-
107,4.28,-969699,-172.45168606860807,64,-,-,-,-,-
108,4.32,-971707,439.2604168409398,64,-,-,-,-,-
109,4.36,-971309,865.5861702983457,64,-,-,-,-,-
110,4.4,-971951,1300.7600056883143,64,-,-,-,-,-
111,4.44,-974205,1867.7607371645354,64,-,-,-,-,-
112,4.48,-977378,2430.05594825956,64,-,-,-,-,-
113,4.52,-978486,2495.8183461194067,64,-,-,-,-,-
114,4.56,-980596,1793.3273283042768,64,-,-,-,-,-
115,4.6,-980260,333.09771415915725,64,-,-,-,-,-
116,4.64,-981683,-1066.1686855369207,64,-,-,-,-,-
117,4.68,-981523,-1804.9597206025032,64,-,-,-,-,-
118,4.72,-982668,-1670.3725392499007,64,-,-,-,-,-
119,4.76,-982331,-1226.932064063658,64,-,-,-,-,-
120,4.8,-980135,-1010.8494327557069,64,-,-,-,-,-
121,4.84,-969311,-1336.0834493525417,64,-,-,-,-,-
122,4.88,-961672,-1544.0016044201057,64,-,-,-,-,-
123,4.92,-961553,-1242.7925095958817,64,-,-,-,-,-
124,4.96,-964087,-614.54422994937,64,-,-,-,-,-
125,5.0,-968209,99.86738006782753,64,-,-,-,-,-
126,5.04,-973130,712.1168493007299,64,-,-,-,-,-
127,5.08,-973359,1042.6415190447033,64,-,-,-,-,-
128,5.12,-973399,1362.3522190078784,64,-,-,-,-,-
129,5.16,-975304,1852.1948639735265,64,-,-,-,-,-
130,5.2,-973521,2233.0338713041992,64,-,-,-,-,-
131,5.24,-973562,2282.6343652253345,64,-,-,-,-,-
132,5.28,-973702,1536.1703175677658,64,-,-,-,-,-
133,5.32,-974927,117.39804056681146,64,-,-,-,-,-
134,5.36,-975745,-1327.1566645843752,64,-,-,-,-,-
135,5.4,-979941,-1941.9995758524778,64,-,-,-,-,-
136,5.44,-981384,-1751.4715415416317,64,-,-,-,-,-
137,5.48,-981016,-1123.8849481978527,64,-,-,-,-,-
138,5.52,-979957,-543.9452049967433,64,-,-,-,-,-
139,5.56,-975919,-338.71540191733584,64,-,-,-,-,-
140,5.6,-961720,-685.4434979267626,64,-,-,-,-,-
141,5.64,-958551,-764.043922292025,64,-,-,-,-,-
142,5.68,-960674,-686.159457485328,64,-,-,-,-,-
