muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
1,0.04,-1045255,-2587.418788340032,nan,-,-,-,-,-
2,0.08,-1065288,-3441.253474539293,nan,-,-,-,-,-
3,0.12,-1065972,-2875.322607252747,nan,-,-,-,-,-
4,0.16,-1066333,-955.1917722119715,nan,-,-,-,-,-
5,0.2,-1066398,950.9458212464058,nan,-,-,-,-,-
6,0.24,-1063904,1806.3835395532724,nan,-,-,-,-,-
7,0.28,-1033610,640.1100320075602,nan,-,-,-,-,-
8,0.32,-1026102,-582.2423594348693,nan,-,-,-,-,-
9,0.36,-1026562,-1771.1199904969035,nan,-,-,-,-,-
10,0.4,-1031142,-2505.7449071037236,nan,-,-,-,-,-
11,0.44,-1033622,-2669.5961498605293,nan,-,-,-,-,-
12,0.48,-1056968,-1384.677424269732,nan,-,-,-,-,-
13,0.52,-1056580,-40.69432526207311,nan,-,-,-,-,-
14,0.56,-1056690,1865.3606182528456,nan,-,-,-,-,-
15,0.6,-1058859,3788.847096103481,nan,-,-,-,-,-
16,0.64,-1061431,5028.4256855803815,nan,-,-,-,-,-
17,0.68,-1043559,4299.890145168412,nan,-,-,-,-,-
18,0.72,-1045221,2507.963245034837,nan,-,-,-,-,-
19,0.76,-1045182,-523.8589288046805,nan,-,-,-,-,-
20,0.8,-1046983,-3286.3841462732553,nan,-,-,-,-,-
21,0.84,-1046607,-4665.488181727313,nan,-,-,-,-,-
22,0.88,-1048575,-4227.325570543098,nan,-,-,-,-,-
23,0.92,-1066126,-2069.4400461372497,nan,-,-,-,-,-
24,0.96,-1064933,-178.2034746752588,nan,-,-,-,-,-
25,1.0,-1054200,983.8835814993922,nan,-,-,-,-,-
26,1.04,-1046689,1540.4304342386895,nan,-,-,-,-,-
27,1.08,-1045653,1600.7599899188717,nan,-,-,-,-,-
28,1.12,-1029668,518.733301454422,nan,-,-,-,-,-
29,1.16,-1035069,-259.8046652474077,nan,-,-,-,-,-
30,1.2,-1035985,-1042.3540961028573,nan,-,-,-,-,-
31,1.24,-1036199,-1406.3262276291298,nan,-,-,-,-,-
32,1.28,-1034348,-1381.022809449518,nan,-,-,-,-,-
33,1.32,-1055659,-19.427930570602257,nan,-,-,-,-,-
34,1.36,-1059950,1502.4376322566077,nan,-,-,-,-,-
35,1.4,-1062049,3115.4648390063758,nan,-,-,-,-,-
36,1.44,-1065024,3881.9970288346285,nan,-,-,-,-,-
37,1.48,-1065936,3205.3076381243727,nan,-,-,-,-,-
38,1.52,-1047024,960.363811415822,nan,-,-,-,-,-
39,1.56,-1047919,-785.7292598863714,nan,-,-,-,-,-
40,1.6,-1048589,-2142.57255334214,nan,-,-,-,-,-
41,1.64,-1047990,-3024.1125795764947,nan,-,-,-,-,-
42,1.68,-1044556,-3597.2046877957573,nan,-,-,-,-,-
43,1.72,-1054164,-3281.6746199778104,nan,-,-,-,-,-
44,1.76,-1046308,-2716.3957355559733,nan,-,-,-,-,-
45,1.8,-1045517,-1070.3201472224837,nan,-,-,-,-,-
46,1.84,-1046963,933.3678136946442,nan,-,-,-,-,-
47,1.88,-1050757,2533.970989041845,nan,-,-,-,-,-
48,1.92,-1036206,2570.0544616862007,nan,-,-,-,-,-
49,1.96,-1035616,2008.600968975773,nan,-,-,-,-,-
50,2.0,-1035811,910.4763711897069,nan,-,-,-,-,-
51,2.04,-1038570,102.53197047652293,nan,-,-,-,-,-
52,2.08,-1042717,-43.85168988298301,nan,-,-,-,-,-
53,2.12,-1065032,834.1544748673005,nan,-,-,-,-,-
54,2.16,-1066519,1100.9471533896394,nan,-,-,-,-,-
55,2.2,-1068438,1176.7789650741743,nan,-,-,-,-,-
56,2.24,-1068595,992.747346907654,nan,-,-,-,-,-
57,2.28,-1066155,706.57491168348,nan,-,-,-,-,-
58,2.32,-1047539,-137.98317625272102,nan,-,-,-,-,-
59,2.36,-1047572,-769.0025320619206,nan,-,-,-,-,-
60,2.4,-1045515,-2009.2533998934523,nan,-,-,-,-,-
61,2.44,-1035418,-3618.6761692923374,nan,-,-,-,-,-
62,2.48,-1027137,-4550.503815625854,nan,-,-,-,-,-
63,2.52,-1045756,-3452.3254571688926,nan,-,-,-,-,-
64,2.56,-1047739,-1671.5641463305656,nan,-,-,-,-,-
65,2.6,-1051302,797.2239299885732,nan,-,-,-,-,-
66,2.64,-1055542,3021.8380782276654,nan,-,-,-,-,-
67,2.68,-1041631,3754.198632097683,nan,-,-,-,-,-
68,2.72,-1035698,3676.636996095137,nan,-,-,-,-,-
69,2.76,-1037529,2985.021859369989,nan,-,-,-,-,-
70,2.8,-1039353,1858.2319263295428,nan,-,-,-,-,-
71,2.84,-1040795,610.5609733142865,nan,-,-,-,-,-
72,2.88,-1043266,-676.5232896662683,nan,-,-,-,-,-
73,2.92,-1046292,-1802.551403708152,nan,-,-,-,-,-
74,2.96,-1067057,-1537.2853796794334,nan,-,-,-,-,-
76,3.04,-1066816,705.7879001572528,nan,-,-,-,-,-
77,3.08,-1066682,1603.7465643754583,nan,-,-,-,-,-
78,3.12,-1064332,1172.6890783030258,nan,-,-,-,-,-
79,3.16,-1034628,-1109.7645629823674,nan,-,-,-,-,-
80,3.2,-1027596,-2672.3179727735915,nan,-,-,-,-,-
81,3.24,-1026076,-3375.92047280354,nan,-,-,-,-,-
82,3.28,-1027559,-3361.5040033154028,nan,-,-,-,-,-
83,3.32,-1031698,-2912.3699478940493,nan,-,-,-,-,-
84,3.36,-1054904,-1368.7493723486114,nan,-,-,-,-,-
85,3.4,-1054574,170.81341970251378,nan,-,-,-,-,-
86,3.44,-1053907,2222.4433831463684,nan,-,-,-,-,-
87,3.48,-1053581,4128.460777676696,nan,-,-,-,-,-
88,3.52,-1042905,4926.238411190328,nan,-,-,-,-,-
89,3.56,-1043480,4822.534075398246,nan,-,-,-,-,-
90,3.6,-1044541,3160.000035619938,nan,-,-,-,-,-
91,3.64,-1044188,274.4704736809979,nan,-,-,-,-,-
92,3.68,-1047706,-2454.6242770913614,nan,-,-,-,-,-
93,3.72,-1049251,-4025.716240294557,nan,-,-,-,-,-
94,3.76,-1068016,-3341.285420588909,nan,-,-,-,-,-
95,3.8,-1068663,-1827.3709875166733,nan,-,-,-,-,-
96,3.84,-1069251,168.54783886603218,nan,-,-,-,-,-
97,3.88,-1059994,1214.4419492743746,nan,-,-,-,-,-
98,3.92,-1032811,488.1725777274769,nan,-,-,-,-,-
99,3.96,-1029593,-365.74610468922765,nan,-,-,-,-,-
100,4.0,-1031058,-1240.2370646193358,nan,-,-,-,-,-
101,4.04,-1034247,-1714.7740279550671,nan,-,-,-,-,-
102,4.08,-1037670,-1794.7979631515072,nan,-,-,-,-,-
103,4.12,-1056666,-1089.0562195476396,nan,-,-,-,-,-
104,4.16,-1053745,-576.6302468263602,nan,-,-,-,-,-
105,4.2,-1055761,983.0175244826278,nan,-,-,-,-,-
106,4.24,-1057630,3202.3447014801877,nan,-,-,-,-,-
107,4.28,-1060170,4983.94381169573,nan,-,-,-,-,-
108,4.32,-1041770,4348.047786996207,nan,-,-,-,-,-
109,4.36,-1039433,2183.1996347231725,nan,-,-,-,-,-
110,4.4,-1039234,-865.3869573445727,nan,-,-,-,-,-
111,4.44,-1039035,-3248.9181656850933,nan,-,-,-,-,-
112,4.48,-1033298,-4246.787672158552,nan,-,-,-,-,-
113,4.52,-1032247,-3643.2990895390626,nan,-,-,-,-,-
114,4.56,-1020156,-2539.3307474828043,nan,-,-,-,-,-
115,4.6,-1005068,-1298.5565729157297,nan,-,-,-,-,-
116,4.64,-968471,-893.6891714462799,nan,-,-,-,-,-
117,4.68,-862626,-2870.923020721122,nan,-,-,-,-,-
118,4.72,-756241,-4949.9344867564505,nan,-,-,-,-,-
119,4.76,-672173,-6357.774550718939,nan,-,-,-,-,-
120,4.8,-646625,-5559.374997103107,nan,-,-,-,-,-
121,4.84,-628435,-3477.39936628901,nan,-,-,-,-,-
122,4.88,-641408,974.6937791322052,nan,-,-,-,-,-
123,4.92,-666485,6837.120628953737,nan,-,-,-,-,-
124,4.96,-749458,15195.69133779913,nan,-,-,-,-,-
125,5.0,-790689,22747.48566033729,nan,-,-,-,-,-
126,5.04,-799692,28906.554989127937,nan,-,-,-,-,-
127,5.08,-806655,31707.40351255072,nan,-,-,-,-,-
128,5.12,-816903,27435.205689155104,nan,-,-,-,-,-
129,5.16,-827657,14836.769794607128,nan,-,-,-,-,-
130,5.2,-814897,-3160.0089513933717,nan,-,-,-,-,-
131,5.24,-816630,-19388.07209971048,nan,-,-,-,-,-
132,5.28,-817507,-30486.75558847126,nan,-,-,-,-,-
133,5.32,-816001,-35631.314566809146,nan,-,-,-,-,-
134,5.36,-808296,-34919.295218245745,nan,-,-,-,-,-
135,5.4,-806848,-28217.342627225553,nan,-,-,-,-,-
136,5.44,-810398,-17816.88248308024,nan,-,-,-,-,-
137,5.48,-816302,-7836.123855731588,nan,-,-,-,-,-
138,5.52,-822385,-1031.1048478989833,nan,-,-,-,-,-
139,5.56,-827468,2929.0087567147493,nan,-,-,-,-,-
140,5.6,-829806,5510.9871618507605,nan,-,-,-,-,-
141,5.64,-832681,7366.955608600667,nan,-,-,-,-,-
142,5.68,-840615,8469.92127469306,nan,-,-,-,-,-
143,5.72,-844979,8614.37634006341,nan,-,-,-,-,-
144,5.76,-851542,8184.2853416341195,nan,-,-,-,-,-
145,5.8,-857301,7072.261320102677,nan,-,-,-,-,-
146,5.84,-861947,5401.0779471200485,nan,-,-,-,-,-
147,5.88,-865556,3724.020026013039,nan,-,-,-,-,-
148,5.92,-870196,2645.3294123714045,nan,-,-,-,-,-
149,5.96,-873951,2116.4723979443615,nan,-,-,-,-,-
151,6.04,-876111,1010.2444359437594,nan,-,-,-,-,-
152,6.08,-863690,-235.98228130301686,nan,-,-,-,-,-
153,6.12,-857078,-1131.875186226458,nan,-,-,-,-,-
154,6.16,-859889,-1310.2681558107588,nan,-,-,-,-,-
155,6.2,-837083,-1900.5104055102584,nan,-,-,-,-,-
156,6.24,-823450,-1926.4726808745236,nan,-,-,-,-,-
157,6.28,-801730,-2052.2785222026905,nan,-,-,-,-,-
158,6.32,-755032,-2780.394597265098,nan,-,-,-,-,-
159,6.36,-750108,-1780.412874937072,nan,-,-,-,-,-
160,6.4,-713480,-1245.8128336203554,nan,-,-,-,-,-
161,6.44,-679801,-196.6050392278412,nan,-,-,-,-,-
162,6.48,-659865,1267.8045061161374,nan,-,-,-,-,-
163,6.52,-655209,2870.9057826697463,nan,-,-,-,-,-
164,6.56,-646422,4202.419015695043,nan,-,-,-,-,-
165,6.6,-650142,6185.658156753416,nan,-,-,-,-,-
166,6.64,-766726,11763.628940081093,nan,-,-,-,-,-
167,6.68,-856814,15438.931377103698,nan,-,-,-,-,-
168,6.72,-895246,15476.78325451845,nan,-,-,-,-,-
169,6.76,-916561,12863.683885598162,nan,-,-,-,-,-
170,6.8,-921607,8176.872536930969,nan,-,-,-,-,-
171,6.84,-921896,2291.9915462038944,nan,-,-,-,-,-
172,6.88,-926886,-4365.579893372531,nan,-,-,-,-,-
173,6.92,-934496,-11839.672464269635,nan,-,-,-,-,-
174,6.96,-935263,-20266.632873434428,nan,-,-,-,-,-
175,7.0,-938408,-28347.32582046382,nan,-,-,-,-,-
176,7.04,-942216,-33012.04010728352,nan,-,-,-,-,-
177,7.08,-941600,-30261.946196717377,nan,-,-,-,-,-
178,7.12,-946360,-19110.67017075944,nan,-,-,-,-,-
179,7.16,-947366,-4900.156028823316,nan,-,-,-,-,-
180,7.2,-950929,6004.100916344156,nan,-,-,-,-,-
181,7.24,-953065,10890.3337704972,nan,-,-,-,-,-
182,7.28,-951803,11529.472941486609,nan,-,-,-,-,-
183,7.32,-940709,10614.760099364394,nan,-,-,-,-,-
184,7.36,-919882,9597.175030457649,nan,-,-,-,-,-
185,7.4,-898502,8722.4731887788,nan,-,-,-,-,-
186,7.44,-891860,8056.913596054261,nan,-,-,-,-,-
187,7.48,-880378,6916.715103216334,nan,-,-,-,-,-
188,7.52,-846429,5003.067209291625,nan,-,-,-,-,-
189,7.56,-794228,2769.435623811991,nan,-,-,-,-,-
190,7.6,-744679,1185.5323460090985,nan,-,-,-,-,-
191,7.64,-699120,593.793207442508,nan,-,-,-,-,-
192,7.68,-657625,1128.3619550051972,nan,-,-,-,-,-
193,7.72,-649849,3335.769038819617,nan,-,-,-,-,-
